"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0034655","GO:0034655","nucleobase-containing compound catabolic process","67/2508","414/28891",5.13277283784358e-07,1.80709002325459e-05,1.21845133791278e-05,"381101/210529/228994/12227/12499/17308/77134/13423/212943/80912/14573/50912/326622/11991/67031/192119/107569/103135/140488/67153/76850/214597/213541/13046/104625/73158/70439/207728/244551/74326/319885/16434/230908/15254/71207/214627/378430/67673/76952/80913/72162/218693/66454/22033/319618/14359/231464/72587/245944/74203/78373/105083/230721/17766/17454/75553/103850/66441/242202/234374/19317/76768/140486/13347/208922/26927/380669",67
"GO:0048762","GO:0048762","mesenchymal cell differentiation","47/2508","254/28891",5.69920406827056e-07,1.9950470926986e-05,1.34518356474548e-05,"20357/218952/12540/18741/69601/17300/14573/80288/76707/12166/17701/192119/17260/108151/76499/20377/14472/12387/384009/17126/15182/20378/20360/76566/20583/14083/56198/67525/16974/20472/226352/14234/17311/20348/20349/21416/22722/20471/240756/76905/11749/114774/22160/21418/22772/101809/21869",47
"GO:0048511","GO:0048511","rhythmic process","55/2508","317/28891",5.73399907622407e-07,1.99582263300845e-05,1.34570648176455e-05,"18034/84653/20185/11622/12234/11898/11545/20851/20669/18143/12064/15183/26419/22059/11906/103583/13864/18595/12916/11991/50721/58182/18519/268903/230103/19130/13866/69376/18752/66704/15182/230908/15901/211949/105787/11441/93759/14402/27385/229357/12914/12534/18126/14359/75605/238871/22160/252870/16531/21853/26423/18168/14810/12394/21869",55
"GO:0000018","GO:0000018","regulation of DNA recombination","31/2508","137/28891",5.85805541031535e-07,2.02748290641762e-05,1.36705378709946e-05,"19360/94232/11545/216049/243529/77044/216853/50709/117599/51869/50721/635253/80838/17685/235626/56702/66233/224008/56009/70088/74355/100561/65113/319955/232314/77782/214763/11461/21853/232210/66991",31
"GO:0010977","GO:0010977","negative regulation of neuron projection development","35/2508","165/28891",5.90204282935157e-07,2.03123114452852e-05,1.3695810799749e-05,"20357/16971/18208/29869/14964/237847/216049/67749/668253/209743/244058/65079/108151/320027/94245/107351/15182/20360/235106/11845/13131/14083/11491/52822/239667/19164/14581/13865/20348/20349/228357/14025/20187/63872/22415",35
"GO:0010569","GO:0010569","regulation of double-strand break repair via homologous recombination","21/2508","73/28891",6.07081042799943e-07,2.07234213157898e-05,1.39730063823151e-05,"94232/11545/216049/77044/216853/117599/51869/50721/635253/235626/66233/224008/70088/74355/319955/232314/77782/214763/11461/21853/66991",21
"GO:0048839","GO:0048839","inner ear development","43/2508","224/28891",6.08915415743088e-07,2.07234213157898e-05,1.39730063823151e-05,"18208/12609/109205/13395/13542/12064/57265/22295/17701/192119/110253/19130/66615/14472/102502/20378/218756/73750/320398/193385/18012/14402/21393/11487/320790/71446/13047/14581/13544/50769/72747/109934/11994/20776/19247/20471/21385/110279/16531/21418/12879/68588/11921",43
"GO:0010970","GO:0010970","transport along microtubule","37/2508","180/28891",6.46960045700081e-07,2.18965593367884e-05,1.47640082543014e-05,"81907/69697/20869/12540/246317/67749/16553/16559/19893/103583/12217/71820/76411/72938/381269/15114/17918/18762/94245/18457/11820/29819/76779/245866/230917/56542/17762/232946/13518/12794/67166/19290/13426/380614/74052/74019/12589",37
"GO:0007044","GO:0007044","cell-substrate junction assembly","25/2508","98/28891",6.69366552436314e-07,2.25304368144223e-05,1.51914074711399e-05,"11426/218952/16971/69697/77569/109711/105352/76707/108911/76499/16410/16402/11465/20411/14083/13518/13640/226352/19247/110279/16774/14758/50768/11474/13829",25
"GO:0000724","GO:0000724","double-strand break repair via homologous recombination","35/2508","166/28891",6.86117924939807e-07,2.28620107147036e-05,1.54149750063572e-05,"94232/104806/11545/216049/56626/77044/97827/216853/107932/117599/51869/50721/212377/635253/20422/72749/209334/235626/66233/224008/70088/71175/74355/226026/319955/27354/232314/77782/214763/11461/21853/69747/384619/12190/66991",35
"GO:1901990","GO:1901990","regulation of mitotic cell cycle phase transition","58/2508","343/28891",6.86681353494199e-07,2.28620107147036e-05,1.54149750063572e-05,"19360/53869/319195/14199/11799/18817/218793/72584/22059/77044/68077/69754/108911/269424/12580/54601/238271/19192/67153/20877/27214/19651/12571/11820/79263/12235/209334/269582/67045/26931/15468/327799/239985/225131/11491/21752/12914/224023/12534/67629/19684/19645/29861/18761/50875/235559/27354/69957/70681/74268/18764/83560/11461/12579/12122/12298/12566/66991",58
"GO:0006417","GO:0006417","regulation of translation","67/2508","418/28891",7.30750701927001e-07,2.3978807266331e-05,1.61679879913196e-05,"210529/228994/17690/12227/105193/80912/74112/14151/69635/11991/67031/68036/101543/67070/103135/140488/76850/71787/13866/17872/213541/13046/207214/104625/11820/73158/66704/244551/74326/21841/67671/230908/101122/27050/214627/378430/53817/94254/26987/80913/72162/232560/20425/18755/58988/17165/213753/218693/13209/319618/67869/14359/29813/231464/72587/74203/105083/211064/17454/18011/216766/231659/19317/104382/140486/208922/13631",67
"GO:0016241","GO:0016241","regulation of macroautophagy","28/2508","118/28891",7.31968161737494e-07,2.3978807266331e-05,1.61679879913196e-05,"94232/24088/22059/66597/107607/11975/74772/13853/56480/73158/67839/75669/14679/18718/225131/110147/20924/93759/268656/11739/225020/18475/12176/71648/19328/76561/104009/69150",28
"GO:0045814","GO:0045814","negative regulation of gene expression, epigenetic","28/2508","118/28891",7.31968161737494e-07,2.3978807266331e-05,1.61679879913196e-05,"16870/52615/228536/51869/50721/13435/52463/192119/15182/79221/93759/235682/16907/19720/19645/237339/73139/74355/15201/17191/14897/381022/13436/252870/67246/223828/12566/241764",28
"GO:0000819","GO:0000819","sister chromatid segregation","42/2508","218/28891",7.4030921387322e-07,2.41230544903582e-05,1.62652483495998e-05,"66934/53869/16798/11799/18817/17222/77044/76707/18519/67070/76499/20877/218914/102920/12235/212514/209334/67045/327799/239985/234852/93759/193385/14211/224023/103768/12534/71175/67629/19645/106042/29861/51944/69957/70681/17451/215387/83560/59002/332110/11461/66991",42
"GO:0060998","GO:0060998","regulation of dendritic spine development","23/2508","86/28891",7.53462401353301e-07,2.44217495803721e-05,1.64666469669193e-05,"17260/66225/243725/13196/320027/94245/29819/329934/15182/74143/14815/50772/11845/19164/72162/232560/13048/17165/67102/12914/18011/208922/13631",23
"GO:0045739","GO:0045739","positive regulation of DNA repair","30/2508","132/28891",8.01255263071102e-07,2.58341565345977e-05,1.74189786830527e-05,"11545/109275/18143/77044/216853/234857/51869/50721/18752/239985/27050/14051/68166/93759/66233/235134/26430/224008/70088/105377/29861/74355/227195/319955/56249/70681/14235/11461/21853/66991",30
"GO:0001654","GO:0001654","eye development","68/2508","428/28891",8.39202759131865e-07,2.69160005363445e-05,1.8148424507211e-05,"11622/210992/17158/16870/18741/14221/17300/18515/12064/329165/21815/195727/20666/19014/19893/18027/544696/18595/107587/387178/17116/15165/30841/224273/18129/19130/13508/20147/29819/12387/14561/15182/218756/54485/18516/20475/232946/18012/19672/12368/21834/320790/12288/16974/18028/16973/14234/50769/71175/20662/106042/252973/21385/14232/12677/12075/22160/26401/74019/226641/21418/29876/14254/104382/53885/101809/26927/67231",68
"GO:0021953","GO:0021953","central nervous system neuron differentiation","41/2508","212/28891",8.99465662243692e-07,2.8549878999507e-05,1.92500859484278e-05,"231044/78891/56217/16911/12227/77630/235402/11924/240880/12166/230101/192119/20589/11878/19130/723905/14472/14682/14842/54485/14083/19164/18028/67102/70762/110532/20349/14843/243743/12286/21418/16872/18996/18227/18096/21349/18088/240590/15285/21869/209448",41
"GO:0071805","GO:0071805","potassium ion transmembrane transport","41/2508","212/28891",8.99465662243692e-07,2.8549878999507e-05,1.92500859484278e-05,"20499/14199/14693/246317/13483/77031/20498/16499/99738/16412/15165/22318/52076/238271/16500/105722/70357/14419/11933/432442/16538/84036/16494/16511/16527/238076/57138/226922/75607/56384/15166/18764/56543/14805/100986/11944/16531/66894/15168/98741/22218",41
"GO:0150116","GO:0150116","regulation of cell-substrate junction organization","20/2508","69/28891",9.79176822236304e-07,3.09197794485546e-05,2.08480187219493e-05,"11426/218952/16971/83409/69697/77569/105352/76707/108911/76499/11465/11845/14083/13640/232227/226352/19247/14758/50768/13829",20
"GO:0014033","GO:0014033","neural crest cell differentiation","25/2508","100/28891",1.00651008148064e-06,3.16199013289765e-05,2.13200839931446e-05,"20357/12540/18741/17300/14573/12166/192119/17260/108151/20377/14472/20378/20360/20583/16974/14234/17311/20348/20349/20471/240756/11749/22160/21418/22772",25
"GO:0030111","GO:0030111","regulation of Wnt signaling pathway","55/2508","323/28891",1.0536141844585e-06,3.2930818846902e-05,2.22039852836475e-05,"11426/16971/18647/20869/16798/24088/12234/68667/69601/100201/13395/12560/70425/67122/269424/66743/66787/20377/14682/11820/18230/12387/21886/107351/15182/20378/14241/18163/20583/74493/19164/232560/98170/16974/50523/21752/239405/18033/72357/11798/75607/72780/106042/228357/21416/17191/93960/56736/12316/12022/26401/22415/15242/229473/68588",55
"GO:0034248","GO:0034248","regulation of amide metabolic process","74/2508","482/28891",1.07137498756672e-06,3.33159551971255e-05,2.24636679199135e-05,"210529/228994/17690/12227/22059/105193/80912/74112/14151/69635/11991/67031/68036/101543/67070/103135/140488/76850/15114/71787/13866/17872/213541/13046/207214/104625/11820/73158/66704/244551/74326/21841/67671/230908/101122/27050/214627/378430/53817/94254/26987/11441/80913/72162/232560/20425/18755/58988/66612/17165/213753/218693/13209/319618/67869/14359/29813/231464/72587/18604/74203/105083/104001/211064/17454/18011/216766/67630/231659/19317/104382/140486/208922/13631",74
"GO:0150063","GO:0150063","visual system development","68/2508","431/28891",1.08319863040849e-06,3.35135091408203e-05,2.25968709501484e-05,"11622/210992/17158/16870/18741/14221/17300/18515/12064/329165/21815/195727/20666/19014/19893/18027/544696/18595/107587/387178/17116/15165/30841/224273/18129/19130/13508/20147/29819/12387/14561/15182/218756/54485/18516/20475/232946/18012/19672/12368/21834/320790/12288/16974/18028/16973/14234/50769/71175/20662/106042/252973/21385/14232/12677/12075/22160/26401/74019/226641/21418/29876/14254/104382/53885/101809/26927/67231",68
"GO:0035265","GO:0035265","organ growth","42/2508","222/28891",1.21964983741199e-06,3.74113524769144e-05,2.52250368780886e-05,"11622/16798/17300/77044/18595/12166/50721/52076/230103/17260/11878/108655/19130/211652/12387/26398/17126/15182/14815/13052/53817/110147/66191/14083/93759/11739/12288/50523/239405/14465/14234/12534/11548/18479/21416/19247/21385/11749/22062/14463/76937/56449",42
"GO:0060021","GO:0060021","roof of mouth development","25/2508","101/28891",1.22812598509832e-06,3.74113524769144e-05,2.52250368780886e-05,"22412/13395/20666/544696/18595/12166/57265/107587/17701/17260/68083/212712/14561/17126/434215/20583/14402/110796/320790/16974/20662/21385/380614/21418/22218",25
"GO:0000725","GO:0000725","recombinational repair","35/2508","170/28891",1.2336097290788e-06,3.74113524769144e-05,2.52250368780886e-05,"94232/104806/11545/216049/56626/77044/97827/216853/107932/117599/51869/50721/212377/635253/20422/72749/209334/235626/66233/224008/70088/71175/74355/226026/319955/27354/232314/77782/214763/11461/21853/69747/384619/12190/66991",35
"GO:0030010","GO:0030010","establishment of cell polarity","35/2508","170/28891",1.2336097290788e-06,3.74113524769144e-05,2.52250368780886e-05,"69697/20869/386649/72080/102124/18817/12540/56513/15183/67299/209630/103583/76707/16412/78885/232174/78757/360013/76499/18762/17826/76088/107351/67839/11845/52822/66629/193385/12928/240641/106042/18479/17451/15227/223601",35
"GO:0043547","GO:0043547","positive regulation of GTPase activity","46/2508","253/28891",1.24390574185033e-06,3.75377663772175e-05,2.53102729116967e-05,"57915/218952/56212/50779/20663/109905/67299/241308/108911/229877/16412/211914/244058/65079/13866/71544/13196/76088/14683/19395/76795/72238/218038/67046/13544/20662/19387/12928/78255/109934/16403/14697/66790/110279/54126/74694/209478/66616/212285/217944/75974/207592/50782/67231/216831/78816",46
"GO:0022604","GO:0022604","regulation of cell morphogenesis","49/2508","277/28891",1.30364514103722e-06,3.90861478563199e-05,2.63542870230767e-05,"11426/218952/56212/18223/71409/13542/80288/13822/18845/20403/17909/101543/71972/76850/207214/29819/107351/74143/212073/107368/14083/70834/72162/232560/245880/13048/13640/22388/14457/13047/13544/19684/12928/20349/243743/14025/17295/19268/23789/17454/74337/56364/12810/224014/50768/217340/13829/23828/13631",49
"GO:0050807","GO:0050807","regulation of synapse organization","53/2508","309/28891",1.30797589137212e-06,3.90861478563199e-05,2.63542870230767e-05,"18208/24088/66860/12540/19655/18223/223254/69601/13542/12064/16154/329165/242662/30785/107932/16412/17260/50791/241263/243725/241638/13196/94245/11820/29819/12387/108672/13004/74143/11845/238205/13400/14083/11441/19164/72162/232560/13048/13640/76936/11487/18013/20616/228357/230775/20471/19268/210274/18011/333605/14810/216831/13631",53
"GO:0010927","GO:0010927","cellular component assembly involved in morphogenesis","30/2508","135/28891",1.3247904829091e-06,3.93964393121414e-05,2.65635046240945e-05,"207352/56217/24088/77031/76707/18595/75786/16412/17258/192119/17260/14733/19130/76499/232664/69376/13007/226041/14712/50876/15182/11465/252875/22388/21393/12633/15463/50875/12632/67231",30
"GO:0001933","GO:0001933","negative regulation of protein phosphorylation","57/2508","342/28891",1.37124854757944e-06,4.05810077414088e-05,2.73622135809901e-05,"67605/16798/18817/23980/52615/19087/69601/13542/12703/56513/15587/52840/105352/268373/16337/69754/20404/12580/18519/66787/72185/13853/17872/20377/18762/320472/14682/94245/69903/230908/227733/11441/19164/70834/93759/18260/18755/22088/16974/50523/19720/72828/110532/19645/229007/18115/14232/28084/238871/17295/74019/11461/15242/73047/232431/103136/13829",57
"GO:0045444","GO:0045444","fat cell differentiation","48/2508","270/28891",1.43820782110874e-06,4.23579861159238e-05,2.85603617916534e-05,"72007/218952/215210/68667/12609/100201/16956/22724/12703/20602/19014/329003/18595/50721/230103/210029/73242/14775/20377/56310/81703/192157/21372/20378/14560/15370/12395/20583/216805/23921/93759/16974/56469/106565/71175/16403/29813/21416/21367/20471/12176/76905/14773/57753/18227/242864/67043/11689",48
"GO:0050770","GO:0050770","regulation of axonogenesis","37/2508","186/28891",1.4889984529465e-06,4.32428923782392e-05,2.91570200684246e-05,"11426/20357/16971/18208/20869/29869/109880/12064/18845/244058/65079/108151/13508/320027/18992/65086/20360/13131/17762/14083/52822/239667/19164/13640/224105/20616/20348/20349/18479/228357/243743/16554/14025/20187/12286/22415/14810",37
"GO:0061013","GO:0061013","regulation of mRNA catabolic process","37/2508","186/28891",1.4889984529465e-06,4.32428923782392e-05,2.91570200684246e-05,"210529/228994/12227/77134/212943/80912/14573/11991/67031/192119/103135/140488/213541/13046/104625/73158/70439/244551/74326/230908/214627/378430/80913/72162/218693/22033/319618/14359/231464/72587/74203/230721/17454/75553/19317/140486/208922",37
"GO:0050779","GO:0050779","RNA destabilization","25/2508","102/28891",1.49374626596038e-06,4.32428923782392e-05,2.91570200684246e-05,"210529/228994/12227/80912/11991/103135/213541/13046/104625/244551/74326/230908/214627/378430/72162/218693/319618/14359/231464/72587/74203/17454/140486/208922/380669",25
"GO:0042472","GO:0042472","inner ear morphogenesis","28/2508","122/28891",1.49648925631517e-06,4.32428923782392e-05,2.91570200684246e-05,"18208/109205/13395/13542/57265/22295/110253/14472/102502/20378/73750/320398/193385/21393/320790/14581/13544/50769/72747/109934/11994/20776/20471/21385/110279/21418/68588/11921",28
"GO:0061387","GO:0061387","regulation of extent of cell growth","29/2508","129/28891",1.5389833010046e-06,4.42620267697379e-05,2.9844183212958e-05,"11426/20357/16971/18208/29869/12064/244058/65079/108151/76499/13508/320027/65086/20360/17762/52822/80913/239667/56177/13640/20348/20349/18479/243743/14025/20187/22415/18096/104382",29
