"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0001892","GO:0001892","embryonic placenta development","73/9653","118/28891",2.27734708807853e-10,1.484857794551e-09,4.93188054126929e-10,"75826/12211/380993/16842/12702/231672/17173/14461/107586/16477/72469/19664/17684/12577/15205/20733/12608/16878/18763/19014/26395/12192/20670/53601/11863/235626/50785/56334/21849/15214/23950/20873/20683/20541/18119/72780/56274/58231/20613/52679/17979/213742/16007/217325/14388/22422/12162/238328/13875/243905/252973/11819/12606/16410/21425/15251/217039/26380/15213/14183/18799/22113/13819/26413/15221/19143/207304/18591/14784/20732/13649/207165/50500",73
"GO:0022406","GO:0022406","membrane docking","58/9653","87/28891",2.30969368882057e-10,1.50199013212297e-09,4.98878473950815e-10,"14681/228545/17274/272636/116837/52635/20907/100504663/20909/116838/56491/64143/18633/11938/216274/67808/19339/19165/229709/16500/228960/23943/74043/211446/19340/56041/235442/102058/54198/13852/58244/23828/71732/18457/20911/69940/217893/76787/18951/382018/22318/12313/19877/30960/75914/66482/19349/20912/56418/17967/100226/67727/53331/13017/22249/68328/53413/20910",58
"GO:0072665","GO:0072665","protein localization to vacuole","55/9653","81/28891",2.31057577800741e-10,1.50199013212297e-09,4.98878473950815e-10,"27681/54170/54673/74347/12300/11776/68576/100504663/66868/270096/66508/68421/11781/75669/21929/218441/17113/70394/56208/15481/17999/225326/104831/27057/68585/70297/20661/68441/15239/20844/194309/107305/54377/74718/432486/75788/20660/66096/98402/245944/270802/230676/12492/28084/230895/70160/19349/81905/11774/260302/209018/271564/116733/19878/72825",55
"GO:1901880","GO:1901880","negative regulation of protein depolymerization","55/9653","81/28891",2.31057577800741e-10,1.50199013212297e-09,4.98878473950815e-10,"213556/12631/26903/76709/15185/13860/216965/14489/234695/227753/14248/13829/320827/99512/17754/20742/22003/18706/27360/68041/72119/76499/78798/74187/11789/50875/78926/260315/19230/227634/68732/17755/29877/12340/14168/12343/20741/76707/80986/65970/225115/14026/74392/23991/23999/69697/20740/12345/19684/21916/16800/67886/20947/246103/208158",55
"GO:1901796","GO:1901796","regulation of signal transduction by p53 class mediator","57/9653","85/28891",2.32396914197985e-10,1.50810058100222e-09,5.00908028837256e-10,"18148/17349/54673/17248/13548/114716/15387/17701/69053/22187/20115/68083/50873/99982/13207/15248/269610/67956/11920/68077/17869/22160/20583/28135/59014/192231/20677/66143/58801/17246/114715/65019/20613/108705/67427/382985/80751/67025/17319/106298/22059/21848/99890/110109/67281/67239/107771/226830/226419/100503670/20054/93759/18854/12181/12578/237877/14479",57
"GO:0048844","GO:0048844","artery morphogenesis","56/9653","83/28891",2.32462965656723e-10,1.50810058100222e-09,5.00908028837256e-10,"20204/17242/22411/23797/21380/20586/15111/19664/17684/15205/18131/27419/18015/21813/14048/18128/328365/54485/20677/214384/15214/68585/21385/15227/77044/17300/22339/320790/12387/16971/16449/14179/13846/101401/16835/20807/21812/18132/18121/15446/15213/14234/11816/14106/12667/18186/18933/99683/13642/244349/12168/17168/19219/12159/12166/107589",56
"GO:0014909","GO:0014909","smooth muscle cell migration","72/9653","116/28891",2.43050224277831e-10,1.57520850354462e-09,5.23197588050699e-10,"20195/17242/11421/20563/18133/13198/11977/76709/14066/14673/20779/26409/208727/13653/11504/17886/21752/14783/18124/17869/57320/19015/238871/211770/18015/18024/18442/22003/72508/19016/16011/17246/214384/106014/14180/18844/238130/68813/14745/19091/16195/18590/11792/18479/29875/16971/18605/108058/353156/214968/20660/319757/54608/18552/14870/233571/71785/231637/12043/14739/57342/14083/56508/17260/12305/18591/23789/20851/17918/19219/12166/13491",72
"GO:0006520","GO:0006520","amino acid metabolic process","141/9653","272/28891",2.50782447320619e-10,1.62369734374119e-09,5.39302912635434e-10,"11847/17769/14719/237823/70560/67618/216443/107508/110960/13361/14629/69684/11977/18242/234734/75387/18618/69719/66590/11911/107271/20512/216136/231327/229905/231326/14874/26433/100678/22228/246221/224805/244141/15115/13180/11992/57320/11565/20502/66885/12035/14718/14287/58875/107272/109093/54375/104776/12036/384281/57295/108156/17850/14645/110391/269378/23874/50493/100328588/232078/78038/12583/226539/236539/11566/67789/70223/11789/71984/14660/238505/17257/14584/102436/71941/20751/14661/18263/51797/14194/56357/14450/230577/76615/14630/105148/22321/226414/15356/13382/104923/269642/14711/26432/110446/242642/78830/14583/242669/665563/216456/110826/15194/12411/71761/71776/110842/381314/56454/210009/70120/20768/108682/20226/105727/14415/69051/14431/26912/104184/12040/14317/72946/68915/68133/51793/212679/104458/272396/27053/50880/12846/66948/66194/69219/67547/104174/19125/14417/108037/14204",141
"GO:1905477","GO:1905477","positive regulation of protein localization to membrane","71/9653","114/28891",2.58867901325874e-10,1.67303494238728e-09,5.55690148073637e-10,"11845/16854/54673/13385/67943/22350/74741/12300/67830/279561/20909/50873/117148/76709/53869/13837/16400/15444/74117/102502/228136/13830/20742/56330/16500/72293/235574/18706/76499/17846/12568/58801/230500/13483/217124/20411/16413/71770/13383/11735/68617/18479/16971/11652/16412/13844/170770/17913/23991/231637/269109/80982/13836/216856/14694/76742/53328/56212/15461/75734/14360/12569/56294/217154/74998/70546/17918/18759/13649/16514/22416",71
"GO:0008631","GO:0008631","intrinsic apoptotic signaling pathway in response to oxidative stress","43/9653","58/28891",2.59177145835029e-10,1.67303494238728e-09,5.55690148073637e-10,"50873/18453/11911/23939/56426/59041/69754/20655/13163/68015/71514/53610/57320/17279/17210/18024/19823/26408/15507/14775/78688/12387/50754/65106/56085/228026/14362/15251/268373/12043/14694/52521/66787/14463/16452/68943/22408/14360/26398/11669/93759/18854/19125",43
"GO:0033059","GO:0033059","cellular pigmentation","43/9653","58/28891",2.59177145835029e-10,1.67303494238728e-09,5.55690148073637e-10,"94245/108012/11777/12560/18976/13191/11776/77573/19324/53869/381269/24136/19326/12512/11767/192236/26395/17101/14533/11765/11778/226422/18457/50518/17921/17828/11816/12043/11774/73689/67844/233405/20170/252903/16553/12807/56175/69654/117197/11891/20615/17918/232946",43
"GO:0045137","GO:0045137","development of primary sexual characteristics","137/9653","263/28891",2.91305342928715e-10,1.87855714181194e-09,6.23953313735765e-10,"14566/107626/16336/13615/14462/103468/228421/22668/12443/244891/208144/11421/16590/15387/192176/22187/229357/20779/381677/56436/238247/17684/224902/20655/11504/17886/216869/11516/67204/11920/22431/22417/56484/12608/97165/20377/238871/19288/22215/13870/17390/20473/11705/20397/13667/16848/67561/101476/12048/12929/13983/69260/98711/109685/170731/16542/14180/22764/15081/11622/17300/217715/100040608/22339/228980/14087/14366/20682/14179/13498/26423/232286/19401/22589/11819/319448/16876/16410/50796/20681/11480/13363/242523/218454/12028/20319/21812/93757/12841/13982/75410/237911/16846/12167/226090/22762/22418/15364/109689/12043/57816/12394/54352/18159/224045/14463/17128/12125/268903/30953/20474/18595/71371/26972/17761/380684/73296/263876/17311/68328/18095/230103/16337/17685/53381/20851/93759/108829/19219/12416/20850/12159/74297/110355/19353/55993/56449",137
"GO:0001824","GO:0001824","blastocyst development","93/9653","162/28891",2.98646057743924e-10,1.92398121296061e-09,6.39040690683608e-10,"22209/234594/66929/208908/21420/76804/71954/20586/18618/109145/270106/68510/56456/192119/381695/16477/83431/17684/107071/11486/22687/20671/320541/232791/74778/15161/633285/12334/12848/71458/12649/16600/99377/17859/74521/68552/50927/319953/18550/17991/432572/21814/233826/72068/70998/170731/20482/20937/68585/20683/20926/18119/20674/232223/108098/50523/269275/63856/18005/68119/381686/20587/225182/23996/20807/217558/237730/21872/22083/21812/381546/27354/21679/81898/26380/20135/107829/74318/17184/110109/12175/15200/66423/15221/19182/19047/243906/81004/16798/76246/11931/383491/241230",93
"GO:0006998","GO:0006998","nuclear envelope organization","38/9653","49/28891",3.01664849138033e-10,1.94149939152293e-09,6.4485926565335e-10,"16905/13191/210035/208263/23825/67064/83431/54194/68953/18472/66817/71782/230908/77053/13726/224640/380664/68053/72549/105513/101187/234852/13400/75608/217379/16906/71805/208092/386649/66371/170762/68942/68968/116733/230917/20479/50850/18817",38
"GO:0021575","GO:0021575","hindbrain morphogenesis","45/9653","62/28891",3.23628863338563e-10,2.08079232469963e-09,6.91124713374438e-10,"16873/12286/12404/16917/22284/11977/14828/22594/14804/15205/114142/50768/14451/15207/22241/73668/19156/26395/381293/13131/319953/12568/18541/67453/22421/19883/14843/11350/16825/11941/319757/94190/20239/216049/14712/12411/16974/11352/18032/22408/20720/76484/235439/19247/69539",45
"GO:0043620","GO:0043620","regulation of DNA-templated transcription in response to stress","34/9653","42/28891",3.23971252940622e-10,2.08092932637083e-09,6.91170217791009e-10,"72567/16476/13198/110213/11911/23939/19664/13653/17684/15368/11910/18023/12608/216021/18024/270669/16598/19016/26427/11863/20466/22339/13666/12915/17973/15251/29810/22059/17872/17974/13819/226641/57748/19697",34
"GO:0033108","GO:0033108","mitochondrial respiratory chain complex assembly","66/9653","104/28891",3.42659549212884e-10,2.19661378679397e-09,7.29594229934248e-10,"66359/75406/70556/235169/227197/100503890/68472/231430/595136/66379/75530/68194/66821/67130/68202/66916/66928/66046/69089/66272/67267/66377/20930/229211/52892/66349/67013/68653/76947/17991/68493/68342/66487/67273/66414/66706/68197/208501/68375/66218/66278/71238/68002/68198/12856/70207/93757/56046/66271/68020/407785/68033/214489/72170/68332/100126824/104130/68185/108755/66091/70316/230075/69702/54405/67705/67264",66
"GO:0045185","GO:0045185","maintenance of protein location","66/9653","104/28891",3.42659549212884e-10,2.19661378679397e-09,7.29594229934248e-10,"107566/51810/192176/67830/224109/14828/243853/24105/433667/56327/72999/57320/227753/54401/18763/338467/24069/15277/77053/12568/216440/231070/56334/21335/17120/21402/11735/19230/19387/15183/22166/207683/63856/18035/18036/233833/26423/12913/108686/20660/66913/14084/12021/50868/230895/17965/19274/68379/58869/26936/102774/12667/23999/105785/271564/68943/66573/19240/14118/23863/66629/18854/18643/16798/110355/56320",66
"GO:0070371","GO:0070371","ERK1 and ERK2 cascade","180/9653","367/28891",3.50280772122872e-10,2.24325067601614e-09,7.4508443831004e-10,"252864/18673/14172/20312/107607/27374/22350/70086/114716/211323/16476/232983/101568/22631/67603/12034/26404/23988/15289/117148/20779/15111/12768/72514/13669/13838/13841/15357/17886/216869/11516/14783/11910/19261/14678/270190/17869/19255/72349/21803/18015/14289/14170/20315/381126/26941/26400/16600/76089/16878/14062/24064/26396/18128/68235/19211/109042/21983/26395/101540/12192/224619/404710/63953/12929/11984/13983/504186/63873/14173/64654/67071/114715/16542/20320/16413/19252/18217/19246/13383/18119/12426/69847/13036/109880/29811/22339/18590/11820/14184/22433/66129/16971/20682/217378/230857/14179/24088/21844/16007/50754/109648/11350/108058/20358/19401/192656/54635/114249/232339/13844/16410/218952/12193/12988/230777/105940408/17319/83397/14870/13982/12633/233571/71785/18430/12767/23991/56291/11816/13836/435391/109689/14183/18762/69601/216805/13869/18129/107771/14463/17128/101809/18186/15461/18595/21859/11352/13857/215449/26413/14114/71878/73230/107746/14063/11998/215748/319520/11441/18591/12156/18168/19419/75607/21943/20608/329659/20963/13649/18441/18049/19219/384009/620393/12159/19247/24063/244882/320150/52065",180
"GO:0008406","GO:0008406","gonad development","135/9653","259/28891",3.70763005978494e-10,2.37207802739054e-09,7.87873795631547e-10,"14566/107626/16336/13615/14462/103468/228421/22668/12443/244891/208144/11421/16590/15387/192176/22187/229357/20779/381677/56436/238247/17684/224902/20655/11504/17886/216869/11516/67204/11920/22431/22417/56484/12608/97165/20377/238871/19288/22215/13870/17390/20473/11705/20397/13667/16848/67561/101476/12048/12929/13983/69260/98711/109685/170731/16542/14180/22764/15081/11622/17300/217715/100040608/22339/228980/14087/14366/20682/14179/13498/26423/232286/19401/22589/11819/319448/16876/16410/50796/20681/11480/13363/242523/12028/20319/21812/93757/12841/13982/75410/237911/16846/12167/226090/22762/22418/15364/109689/12043/57816/12394/54352/18159/224045/14463/17128/12125/268903/30953/20474/18595/71371/26972/17761/380684/73296/263876/17311/68328/18095/230103/16337/17685/53381/20851/93759/108829/19219/20850/12159/74297/110355/19353/55993/56449",135
"GO:0071774","GO:0071774","response to fibroblast growth factor","64/9653","100/28891",3.76131011070213e-10,2.404048405075e-09,7.98492595908425e-10,"14172/14462/15370/21380/20662/68365/72514/72043/24066/22417/20377/22695/30878/14170/15245/24064/101540/12192/107971/54485/26427/12929/15531/14173/116701/64654/14182/20320/14180/16413/21385/70300/20419/14184/12387/29875/18053/14179/18605/269254/12193/14176/18121/12393/21416/64074/16558/14043/22418/14183/399558/68169/12667/15936/14042/237222/80752/18591/230103/14784/19247/383491/329628/24063",64
"GO:0043618","GO:0043618","regulation of transcription from RNA polymerase II promoter in response to stress","31/9653","37/28891",3.78719679113529e-10,2.41820910377811e-09,8.0319600081635e-10,"16476/13198/110213/11911/23939/19664/13653/17684/15368/11910/18023/12608/216021/18024/270669/16598/19016/26427/11863/20466/22339/13666/12915/17973/15251/29810/22059/17872/17974/13819/226641",31
"GO:0006497","GO:0006497","protein lipidation","63/9653","98/28891",3.92202514205299e-10,2.50183513244541e-09,8.30971965965433e-10,"233575/18108/66795/80795/238331/13167/320655/66459/503610/52639/67556/69048/19043/74244/67292/228136/77040/22241/14731/110417/68118/57437/14645/78928/276846/225326/18700/19042/11303/70796/74781/228812/18701/225651/22234/67657/241062/11793/433931/71146/230801/226861/67063/66268/74770/70605/53627/68268/75965/55981/226407/102193/332175/243983/239827/66840/70546/108672/27801/329777/320150/208158/224454",63
"GO:0035270","GO:0035270","endocrine system development","85/9653","145/28891",4.07042039941119e-10,2.59394243938879e-09,8.61564945070216e-10,"12912/18091/14462/17242/18741/22346/21380/11865/110157/99982/110351/19744/17069/14461/12161/19726/19664/17684/53626/12577/22431/22417/15205/14815/18015/232077/17127/20473/15376/26396/12918/12015/14842/18514/18508/26395/381853/20677/12929/18992/14173/18607/18510/18012/20674/109880/16001/20682/13666/110805/14179/18740/26423/16871/20807/319757/12558/17172/21812/14912/18121/21416/21833/22418/17283/15364/17126/15258/18595/71371/15379/26413/12753/14561/12571/18420/16194/627049/12156/16337/214597/545486/12159/15285/12166",85
"GO:0030512","GO:0030512","negative regulation of transforming growth factor beta receptor signaling pathway","61/9653","94/28891",4.2194547837907e-10,2.68363949497032e-09,8.91357371298175e-10,"20190/70673/114716/71954/19646/23988/224109/14828/16969/20901/238247/26356/17130/107392/170441/245688/24064/170676/19016/56424/68010/80288/19042/69260/21814/20482/114715/380664/20466/269003/13430/246154/20340/22433/102141/16971/20481/52592/75788/60406/22059/56440/56213/21809/15182/101809/433759/15379/22408/235505/171463/12156/12683/14118/23863/93759/24063/386655/68939/52662/14479",61
"GO:0035050","GO:0035050","embryonic heart tube development","61/9653","94/28891",4.2194547837907e-10,2.68363949497032e-09,8.91357371298175e-10,"21386/18091/18741/433809/225164/74025/76779/107586/15111/19664/17684/20671/15205/245866/73916/17127/13543/21813/21676/19014/18128/13542/24069/65256/56334/18541/21385/16568/20541/18119/17300/71947/16348/243743/12387/68270/230857/14179/16814/93840/20460/20807/67661/225876/319757/15251/74019/68146/20191/22418/14234/14106/16974/18129/269878/14463/12667/17260/12540/19164/22416",61
"GO:0000079","GO:0000079","regulation of cyclin-dependent protein serine/threonine kinase activity","49/9653","70/28891",4.23995080387224e-10,2.69403148626431e-09,8.9480901898026e-10,"18712/12443/12580/12453/12579/100732/66214/12450/12452/69754/12577/103844/218630/21929/71059/18763/66971/12449/12576/19211/12581/192231/12445/12428/214384/12444/67974/12144/11789/55948/23834/214444/83383/50523/20460/11819/66671/12575/12427/17283/12367/12447/11461/69237/13649/16798/240665/12578/18817",49
