category,gene,chromosome,start,end,methylation_score,cpg_density,smarcb1_enrichment_cpm,smarcb1_enrichment_rpkm
down,Shld1,chr2,132686949,132687166,0.008479029672480145,0.066,6.33716517080202,6.337165346184875
down,Shq1,chr6,100670591,100671381,0.012650313037745425,0.178,7.875145030312938,7.87514540877502
down,Slc16a1,chr3,104638095,104639440,0.005237866805976713,0.232,0.0,0.0
down,Slc16a10,chr10,40141759,40142438,0.004935113005110496,0.172,5.059221384707048,5.059221551799994
down,Slc25a1,chr16,17921791,17922241,0.02334524047558489,0.114,26.663536364411087,26.66353723879612
down,Slc25a1,chr16,17927319,17928633,0.010514756509093753,0.2,21.597574067883144,21.59757430250956
down,Slc25a24,chr3,109123111,109123423,0.00543181835488293,0.102,30.225908149103578,30.22590831224458
down,Slc4a7,chr14,14702707,14703781,0.0,0.238,24.263994357198655,24.263994378804565
down,Snrnp25,chr11,32205054,32205668,0.006934516777830707,0.106,2.661488917914949,2.6614890293568307
down,Snrpd1,chr18,10617688,10618214,0.0029389724856190074,0.128,0.0,0.0
down,Snrpe,chr1,133609752,133610435,0.010214254071558506,0.156,1.333215597175935,1.3332155804293364
down,Snu13,chr15,82046980,82047649,0.029166718263707148,0.162,12.032924537839396,12.032924563189754
down,Spdl1,chr11,34833362,34833910,0.012751135679053456,0.11,10.317461949337547,10.317462126471803
down,Spidr,chr16,16146612,16146946,0.012391327340107115,0.098,1.5919249157421587,1.5919249928028762
down,Spin4,chrX,95026432,95026700,0.03838248371136053,0.086,11.27246597013547,11.27246641086512
down,Sqor,chr2,122765088,122765522,0.007930108605735422,0.1,11.505836625145283,11.505837127373216
down,Ssbp1,chr6,40471323,40471715,0.009194545186597524,0.118,5.167536493593935,5.167536723939467
down,Stk39,chr2,68470867,68472497,0.013121672910049379,0.178,8.724128756832114,8.724128860130007
down,Supt4a,chr11,87736695,87737001,0.002572926417582803,0.086,3.3797713015076485,3.379771488077184
down,Supt4a,chr11,87737251,87737907,0.04219391230207385,0.146,3.0723676403224762,3.072367805151991
down,Tbca,chr13,94702605,94703017,0.01192506075997445,0.132,10.603737534832621,10.603738229767064
down,Tbca,chr13,94788817,94789373,0.0,0.16,19.413536066269927,19.4135372331364
down,Tenm3,chr8,48228507,48229133,0.6319921054046479,0.146,0.0,0.0
down,Tenm3,chr8,48276481,48276878,0.9616701329325151,0.092,0.0,0.0
down,Tenm3,chr8,48554983,48556080,0.022530632083219034,0.204,5.501937188359619,5.501937325759385
down,Tenm3,chr8,48842973,48843696,0.031055601041961926,0.14,40.47692630401646,40.47692757555883
down,Terf1,chr1,15805591,15806108,0.0034773414924575406,0.136,8.521335116374189,8.521335210207113
down,Timm44,chr8,4275696,4275947,0.006509253623528645,0.08,3.489020417534526,3.4890205436949158
down,Tipin,chr9,64281408,64281922,0.022964204729282737,0.13,0.0,0.0
down,Tm2d3,chr7,65693313,65693767,0.004833645698004698,0.132,0.0,0.0
down,Tmcc3,chr10,94311884,94312475,0.016337489437504318,0.124,7.198394484270358,7.198394381882297
down,Tmcc3,chr10,94514696,94515538,0.06952011339969064,0.212,5.4617664252558455,5.461766594977503
down,Tmed3,chr9,89704691,89705333,0.015940190403246103,0.12,5.8814017549559425,5.88140206062195
down,Tmem268,chr4,63558441,63558995,0.011291307709075138,0.144,4.7890707847429805,4.789071027222007
down,Tmem50a,chr4,134914679,134915086,0.012631235556411208,0.122,0.0,0.0
down,Tmsb10,chr6,72958077,72958838,0.020748600373721195,0.166,6.68542732305715,6.685427581249362
down,Tnfaip8l1,chr17,56162184,56162539,0.008924203675610594,0.076,10.761032764408052,10.761033307130667
down,Tnpo1,chr13,98890838,98891237,0.005884593332300248,0.098,0.0,0.0
down,Tnpo1,chr13,98925741,98926826,0.0481021855451684,0.234,0.0,0.0
down,Tom1l1,chr11,90687348,90687819,0.003173147532583692,0.11,21.301625205574464,21.301625580183217
down,Tor1a,chr2,30967423,30967987,0.03210814153243022,0.124,5.505563989808956,5.505564343909853
down,Tpd52l1,chr10,31445574,31445999,0.004215458844653631,0.12,7.320893386418812,7.320893275058296
down,Trim36,chr18,46198145,46199234,0.012939288746796115,0.174,4.444645740711216,4.444645721141934
down,Trim36,chr18,46211930,46212233,0.003932950584531445,0.096,17.96648725061973,17.96648730586493
down,Tsfm,chr10,127030576,127030856,0.016839843694369173,0.096,13.663243703703872,13.663243777226935
down,Tub,chr7,108950395,108951326,0.0034194356724074892,0.172,33.52637009351552,33.52637121299023
down,Tub,chr7,109010708,109011269,0.01352353448099334,0.164,0.0,0.0
down,Txndc17,chr11,72206712,72207669,0.009737085957732563,0.13,16.998411714818367,16.998412088048298
down,Ugdh,chr5,65435303,65436067,0.005779477837752593,0.168,1.0861288795857356,1.0861289182481686
down,Uqcr11,chr10,80406713,80406914,0.006204534922468553,0.07,11.533190688813123,11.533190567805375
down,Utp11,chr4,124693360,124693603,0.008929213103784665,0.094,11.211242600522716,11.211242929602026
down,Vash2,chr1,190978248,190979451,0.027376191978805423,0.188,22.483624701289607,22.483624907958067
down,Vcpkmt,chr12,69582645,69583101,0.007689669355696315,0.126,0.0,0.0
down,Vrk1,chr12,105935499,105935762,0.004336059116705262,0.058,0.0,0.0
down,Vrk1,chr12,105962822,105963249,0.005710618196290457,0.102,4.124792785534318,4.1247929495416695
down,Vrk1,chr12,106010171,106010924,0.005602501973996427,0.15,1.9814478291143844,1.9814478761016165
down,Wdsub1,chr2,59882216,59882700,0.0060317957317212985,0.104,0.0,0.0
down,Yes1,chr5,32610859,32611847,0.00821295165517749,0.236,13.825749590870869,13.825750319427874
down,Zcchc10,chr11,53324604,53324817,0.006266009056923832,0.052,0.0,0.0
down,Zfp110,chr7,12834896,12835208,0.01863485330902976,0.112,29.8072627762781,29.807261693904188
down,Zfp189,chr4,49521030,49521279,0.006425119901356987,0.108,9.606990863155275,9.60699089797514
down,Zfp472,chr17,32966000,32966236,0.0064010875782032186,0.072,0.0,0.0
down,Zfp583,chr7,6331082,6331473,0.015489298986840386,0.096,0.0,0.0
down,Zfp7,chr15,76879218,76879495,0.0035482100566185297,0.07,3.177920858597853,3.177921037618467
down,Zfp748,chr13,67552939,67553199,0.0037201285440922596,0.09,4.095696672502821,4.095696820430015
down,Zfp81,chr17,33358432,33358707,0.0012020526264691332,0.08,0.0,0.0
down,Znrf2,chr6,54816484,54817543,0.008325905264528385,0.202,2.12861997701011,2.1286199385862288
no_deg,0610040B10Rik,chr5,143328953,143329354,0.01506445885958872,0.122,1.8682330128210143,1.8682331376546273
no_deg,2510009E07Rik,chr16,21694141,21695013,0.04727737725722644,0.176,25.077586975892043,25.077586928097446
no_deg,2700038G22Rik,chr5,23850425,23850978,0.052969514821943765,0.124,0.0,0.0
no_deg,2810001G20Rik,chr11,64079259,64079688,0.013438133328883436,0.102,9.981080072043786,9.981080456755974
no_deg,2810429I04Rik,chr13,3358212,3361343,0.003642764635242705,0.118,0.0,0.0
no_deg,2810429I04Rik,chr13,3478175,3478490,0.00758401605900232,0.102,0.0,0.0
no_deg,2810459M11Rik,chr1,86045856,86046583,0.022527791928743497,0.22,0.6125986797738449,0.6125986841262369
no_deg,3010003L21Rik,chr6,148944508,148946749,0.021257675499921892,0.192,74.00096787639524,74.00097251301626
no_deg,3830408C21Rik,chr13,107021683,107022715,0.0,0.226,3.756976908627068,3.756976928847308
no_deg,4632415L05Rik,chr3,19894634,19895495,0.002959877067129503,0.136,1.4689864158675994,1.4689865130468753
no_deg,4833420G17Rik,chr13,119462635,119463119,0.23979523190143387,0.118,8.50547714838052,8.50547697304675
no_deg,4921524J17Rik,chr8,85432233,85432998,0.004043127728828348,0.15,3.22951320078378,3.229513305897932
no_deg,4930473A02Rik,chr2,130563566,130564314,0.009389180980829383,0.164,7.995667437228294,7.995667802423626
no_deg,4931406C07Rik,chr9,15306146,15306592,0.015679552871247157,0.132,5.403505501678574,5.403505663470365
no_deg,9330020H09Rik,chr15,98567242,98568233,0.02005435624714443,0.204,1.568931164555138,1.5689311453892854
no_deg,A330035P11Rik,chr14,122106900,122107704,0.017794973192309674,0.224,43.93310306622353,43.93310370550905
no_deg,A430005L14Rik,chr4,153956902,153957585,0.02897829360013654,0.18,8.605802060822247,8.605802079660299
no_deg,Aard,chr15,52040030,52040580,0.03281733648349519,0.132,0.0,0.0
no_deg,Aatk,chr11,120011987,120012305,0.09276274496998577,0.09,0.0,0.0
no_deg,Aatk,chr11,120046796,120047187,0.004734731411282824,0.132,73.1983908837584,73.19839143883969
no_deg,Abhd10,chr16,45742693,45742974,0.007864326702945696,0.102,64.7458490176293,64.7458492942957
no_deg,Abhd14a,chr9,106447391,106447745,0.0073255820728587075,0.078,15.10507264382771,15.10507278761075
no_deg,Acbd3,chr1,180725762,180726715,0.03444966211978864,0.21,5.2283898143916945,5.2283900277354896
no_deg,Acot7,chr4,152177596,152178811,0.03631695505474126,0.226,18.472688688247196,18.472689465371552
no_deg,Acsl6,chr11,54303909,54304468,0.012471682988883253,0.114,10.44860774203854,10.448608246106081
no_deg,Actn1,chr12,80168329,80168631,0.4846332690668825,0.08,19.57605724410568,19.576057701959957
no_deg,Actn1,chr12,80259337,80260799,0.003457976482639592,0.162,20.170666906536887,20.170666875118897
no_deg,Actr3b,chr5,25759911,25760231,0.01371789653150606,0.098,17.382260256720098,17.382261583719462
no_deg,Adam17,chr12,21373232,21374059,0.0020890767517166404,0.128,2.8470843211408874,2.8470843146338907
no_deg,Adamts10,chr17,33524151,33524369,0.017235003385343197,0.076,18.503477916821087,18.50347909560244
no_deg,Adck1,chr12,88360491,88360828,0.006514090201554147,0.084,12.446611523442222,12.446612077046513
no_deg,Adgra3,chr5,50058259,50059228,0.00707493776779879,0.194,3.64793495212042,3.647934928094789
no_deg,Adra1b,chr11,43836436,43836673,0.009831904156048985,0.102,25.798799179186165,25.79879960168626
no_deg,Adrb2,chr18,62179553,62180449,0.012990601813299443,0.134,5.627580072658868,5.627580244680351
no_deg,Aff4,chr11,53350332,53351295,0.036962082583918004,0.22,12.202661152808204,12.20266191698507
no_deg,Agfg2,chr5,137684161,137685031,0.010606038873288532,0.144,23.579028312814213,23.579028904939282
no_deg,Agk,chr6,40325363,40325763,0.0053663161601746525,0.106,8.876763032426716,8.876763102827129
no_deg,Agtpbp1,chr13,59556637,59557704,0.014300574006233097,0.222,18.72840281809907,18.728402712510825
no_deg,Akap9,chr5,3928043,3928527,0.016989989697498677,0.122,5.507229221170822,5.507229577145249
no_deg,Akip1,chr7,109703458,109704045,0.004402444746323336,0.144,9.000253722485647,9.000253711106353
no_deg,Alcam,chr16,52452264,52453325,0.02069048103233283,0.134,2.734472791185985,2.734472911519396
no_deg,Aldh2,chr5,121593162,121593688,0.0049715242415415304,0.14,57.04130086139947,57.04130233002314
no_deg,Alkbh2,chr5,114127428,114128285,0.006098417782929889,0.142,47.427577397052204,47.427577613944734
no_deg,Alms1,chr6,85587420,85587883,0.00789997207402948,0.108,7.464122980763857,7.464123086720672
no_deg,Amacr,chr15,10981770,10982073,0.011308336515669617,0.098,13.142584017983376,13.142584066795795
no_deg,Ammecr1,chrX,142965784,142967008,0.18827620463680136,0.146,1.1148334477654909,1.1148335048550222
no_deg,Amotl1,chr9,14614297,14614977,0.01372782854332572,0.134,4.042464637103799,4.042464605110549
no_deg,Ank2,chr3,127498423,127499274,0.013902994441033673,0.166,26.984382633994393,26.984382850325492
no_deg,Ankle2,chr5,110230850,110231495,0.020034384152596972,0.15,0.0,0.0
no_deg,Ankrd13c,chr3,157946941,157948090,0.019255345622988352,0.2,6.451199745969137,6.451199667251552
no_deg,Ankrd27,chr7,35586064,35586613,0.011560630167905817,0.102,11.993487651894274,11.993487835061575
no_deg,Ankrd6,chr4,32950491,32951079,0.009353542341268862,0.158,14.94599830719151,14.94599911882457
no_deg,Anks6,chr4,47056901,47057616,0.0,0.16,1.6512602190124925,1.6512602599387805
no_deg,Anxa5,chr3,36475547,36475970,0.004565186575134205,0.096,1.1400432156093483,1.1400432545734371
no_deg,Aopep,chr13,62964732,62965237,0.0011894701670474865,0.094,0.0,0.0
no_deg,Ap1g1,chr8,109778522,109779359,0.016199184354176888,0.19,22.885309045170185,22.88530936803256
no_deg,Ap3b1,chr13,94358367,94359414,0.00581403753877536,0.182,56.3709954923857,56.37099680566384
no_deg,Aph1b,chr9,66795188,66795964,0.009225629714132409,0.148,15.243127133099629,15.243127586584015
no_deg,Aqp11,chr7,97737845,97738409,0.004315342013090679,0.13,1.2811728188715965,1.2811728729514245
no_deg,Arf1,chr11,59227397,59228536,0.021595156476015304,0.21,14.641843209516827,14.641842959670992
no_deg,Arfgef2,chr2,166805343,166805987,0.023954156261321774,0.154,18.80250966652484,18.802509704756126
no_deg,Arhgef26,chr3,62338718,62339974,0.007470238486740104,0.184,9.013864170585846,9.013864188586542
no_deg,Arhgef9,chrX,95196398,95196632,0.018057300411523484,0.05,9.458860483620569,9.458860329185406
no_deg,Arih1,chr9,59485718,59487038,0.020020228298102804,0.208,10.890292629405733,10.890292749674908
no_deg,Armc8,chr9,99568296,99568993,0.014034036663555955,0.144,0.0,0.0
no_deg,Armcx5,chrX,135742430,135742942,0.08734046613177764,0.11,19.896797435671974,19.89679861015054
no_deg,Arpc2,chr1,74236580,74237193,0.005302689648431167,0.124,3.5180565299386326,3.5180564934955187
no_deg,Arrb1,chr7,99535417,99535885,0.04018904088896311,0.164,13.325148924818118,13.325149387726187
no_deg,Ash1l,chr3,88949895,88951000,0.024020504169526027,0.22,9.84317320054071,9.843173581873968
no_deg,Aspm,chr1,139454634,139455233,0.010836864672509827,0.14,10.650100387389802,10.650100398320086
no_deg,Atf5,chr7,44816762,44816980,0.0022788339063010425,0.074,0.0,0.0
no_deg,Atf6b,chr17,34647012,34647646,0.01955946260257573,0.138,4.344263606312543,4.3442637311896775
no_deg,Atg4b,chr1,93753866,93755348,0.018935295758319638,0.244,15.430950258107277,15.430950843385725
no_deg,Atic,chr1,71556948,71557367,0.003882043378668474,0.112,6.693302386297409,6.693302514622557
no_deg,Atmin,chr8,116943452,116944047,0.0016004555963291863,0.158,0.0,0.0
no_deg,Atp11b,chr3,35753871,35754721,0.002824357220921112,0.16,3.175668057080829,3.1756682771834313
no_deg,Atp11c,chrX,60403519,60404585,0.1711100974030743,0.204,29.887109671960435,29.887109543499342
no_deg,Atp2c1,chr9,105494545,105495594,0.024238938779396084,0.184,12.656969409479453,12.65696949319621
no_deg,Atp4a,chr7,30717057,30717302,0.006759874210980048,0.094,4.10101872604471,4.101018938414756
no_deg,Atp6v0b,chr4,117886857,117887462,0.011406715909680077,0.152,0.0,0.0
no_deg,Atpaf1,chr4,115784823,115785381,0.024535892814668697,0.14,5.4474471700474005,5.447447044536062
no_deg,Atpaf2,chr11,60416740,60417985,0.04500876180689211,0.17,4.837964077954712,4.83796407496521
no_deg,B230219D22Rik,chr13,55692916,55693717,0.026361163921241798,0.202,20.804575156033586,20.804575196302928
no_deg,B3glct,chr5,149678134,149678892,0.002840637026098808,0.21,14.58416956073234,14.584170259235464
no_deg,B4galnt4,chr7,141060684,141061593,0.02528563788384388,0.202,23.11572138680495,23.115722581411326
no_deg,B4galnt4,chr7,141070293,141071018,0.00581540912308784,0.126,0.0,0.0
no_deg,BC004004,chr17,29268880,29269247,0.01655279305742058,0.11,2.663887271409454,2.663887364084865
no_deg,Babam2,chr5,31697439,31698239,0.01572941773286469,0.174,23.33688067410636,23.336881279559208
no_deg,Baz1a,chr12,54984960,54986326,0.011242896315087212,0.198,0.0,0.0
no_deg,Bcl9,chr3,97227607,97227810,0.016351716226050556,0.112,7.936860516865721,7.936860666607649
no_deg,Bicc1,chr10,71159022,71160060,0.014624956338309446,0.178,4.015187166402918,4.015187320113299
no_deg,Bin1,chr18,32377246,32377767,0.017337745982454585,0.13,14.825134424998136,14.825134607358235
no_deg,Blmh,chr11,76945520,76946099,0.003305517462923472,0.124,10.78872063681268,10.788721092254347
no_deg,Bmpr1b,chr3,142168883,142169575,0.003444564807557973,0.136,0.0,0.0
no_deg,Borcs7,chr19,46689848,46690150,0.010482248461273798,0.086,0.0,0.0
no_deg,Brd9,chr13,73937344,73938037,0.027125252004092087,0.17,2.13400760483922,2.1340077083927764
no_deg,Btbd10,chr7,113369042,113369986,0.02408119081758128,0.184,26.500057112924004,26.500057711547832
no_deg,Cab39,chr1,85793327,85794491,0.020652792593221954,0.22,17.24414538667123,17.244145798521934
no_deg,Cacna1c,chr6,119107316,119109048,0.013331347907293865,0.194,0.0,0.0
no_deg,Cacul1,chr19,60580385,60581305,0.008526901567834186,0.146,18.250776983968926,18.25077718068378
no_deg,Camkk2,chr5,122763760,122764027,0.28432771246593025,0.074,17.005494591455946,17.005494787481044
no_deg,Camkk2,chr5,122778881,122779715,0.026249483686790843,0.188,6.9422903803954155,6.942290826913413
no_deg,Canx,chr11,50325269,50325990,0.021386847748215358,0.182,8.05711744798434,8.057117524169568
no_deg,Car2,chr3,14886138,14887025,0.004499784527745067,0.19,25.29229988486889,25.29230043725549
no_deg,Cbfa2t2,chr2,154436129,154436995,0.044986590845022524,0.17,7.408965502633993,7.408965738959231
no_deg,Ccdc166,chr15,75981448,75982225,0.002980166515884883,0.198,0.758380388952071,0.7583804308490317
no_deg,Ccdc174,chr6,91877944,91878509,0.0023402969446454946,0.1,4.563519899893976,4.563520103174806
no_deg,Ccdc24,chr4,117867952,117868245,0.02752691548312407,0.074,0.4102547911625901,0.4102548169650059
no_deg,Ccdc57,chr11,120932612,120932994,0.01156711077780084,0.096,0.0,0.0
no_deg,Ccdc66,chr14,27508268,27508654,0.0030595083864193577,0.112,11.638810054689662,11.63881019531454
no_deg,Ccdc71,chr9,108460504,108460934,0.010155935053427738,0.104,7.845218280850909,7.84521859078655
no_deg,Ccdc93,chr1,121430990,121431205,0.07884286498537077,0.072,8.196800199651639,8.196800340581184
no_deg,Ccndbp1,chr2,121008340,121008641,0.015801103956500872,0.086,0.0,0.0
no_deg,Ccne2,chr4,11190408,11191788,0.015961572916294044,0.252,2.2196219984593966,2.219622094647586
no_deg,Ccnh,chr13,85189330,85189666,0.0059811329408577555,0.114,18.152702062950343,18.1527023685537
no_deg,Ccnjl,chr11,43528462,43529487,0.021340706558003453,0.18,5.971474496700803,5.971474400681604
no_deg,Ccny,chr18,9449439,9450330,0.05040844323070399,0.214,4.864204120244959,4.864204294299364
no_deg,Ccp110,chr7,118712419,118712914,0.002334091278253177,0.088,1.6910729726795073,1.6910730453809755
no_deg,Ccs,chr19,4839196,4839726,0.004877085373874314,0.11,7.533029319352669,7.5330295574674
no_deg,Cd302,chr2,60283976,60284269,0.007236705822080959,0.084,8.149995807490582,8.14999611129602
no_deg,Cd320,chr17,33843042,33843462,0.007187382876857197,0.09,0.0,0.0
no_deg,Cdc37l1,chr19,28990229,28990818,0.006197216042634171,0.15,0.0,0.0
no_deg,Cdca7l,chr12,117843434,117844257,0.021687650435432797,0.178,9.22151208655288,9.22151224918567
no_deg,Cdh13,chr8,118283568,118284585,0.01779725276993799,0.134,16.97949906285673,16.979499571958364
no_deg,Cdk8,chr5,146230887,146231884,0.020259439136810546,0.224,9.745613494154435,9.745613553444292
no_deg,Cdyl,chr13,35740685,35742379,0.01786965421671481,0.184,7.861977881058255,7.8619780492748506
no_deg,Celf1,chr2,90940539,90941231,0.0032360038143556652,0.158,0.0,0.0
no_deg,Celf4,chr18,25487218,25487562,0.0337324077034783,0.088,2.6338128895641764,2.633813040088267
