"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0001838","GO:0001838","embryonic epithelial tube formation","90/6846","157/28891",1.52372073499089e-19,1.16265143163998e-17,4.98616964744648e-18,"20474/27428/238057/252973/58234/18504/22034/108156/14365/12808/23892/50768/12042/13800/56334/225164/22417/20732/12370/20319/19411/99377/22418/170823/140570/106042/78783/269593/22289/12614/21803/20115/18747/636931/12367/19335/20682/234366/19206/13543/102774/73916/24069/20971/14573/20460/19713/225876/16373/20681/18141/58198/18121/19401/54612/14362/230824/18749/65100/11783/26409/56274/17684/24136/74392/17769/232906/15208/244058/105278/21808/99683/93760/71461/15251/14312/22772/64930/70300/22158/20353/105782/18119/107586/19878/14462/21815/12631/23908/380718",90
"GO:0031647","GO:0031647","regulation of protein stability","148/6846","316/28891",1.52744005702315e-19,1.16265143163998e-17,4.98616964744648e-18,"76500/18148/68020/22410/20787/18854/84092/664994/227753/53376/22393/21454/57320/12578/56289/72344/56717/12034/16905/56426/13200/50754/67903/12017/67052/66962/68563/19302/66459/338467/29816/109676/215114/75826/15519/57439/12317/13036/29810/12234/12912/18628/52838/20677/110789/12328/338337/103425/22210/378702/20115/18712/22404/74126/30957/12520/213539/67213/12367/67819/70790/217166/74838/12468/66868/18708/23992/18016/219158/23988/80985/67916/83945/66671/56424/15510/17127/101206/11785/50873/83814/66897/12462/16987/231600/56693/407786/56274/15185/67020/64010/15516/215193/59036/77035/224727/319757/67955/66634/21848/68350/30940/12043/14433/54197/54343/14251/18673/17701/20913/67025/71687/67441/73162/65973/64930/20671/12469/22680/13636/68729/20362/28135/192176/11787/13838/19035/68585/11932/72400/77006/106052/15161/54644/20602/65019/66169/15481/12572/23994/269774/235323/19025/17846/100503670/18099/11931/66408",148
"GO:0009314","GO:0009314","response to radiation","187/6846","433/28891",1.89102347109434e-19,1.4226653323233e-17,6.10127034247817e-18,"14050/19094/319801/12144/108072/13871/14811/27015/18148/213990/26447/18854/20357/229543/72931/11495/53376/54652/245000/77011/13194/18950/66131/234736/12575/56335/109689/19049/13489/20184/22632/108012/56717/53404/13488/80750/446101/14375/66209/20512/24086/19046/22427/12921/14784/57434/382056/50754/20319/76867/52033/72565/17536/11418/21803/12371/12021/11920/107771/15574/12912/15357/18628/195208/13605/209456/20869/109019/22157/21353/22210/56428/19697/15902/12367/20822/108138/12444/12753/110911/12359/17283/73181/11852/12925/239364/17869/231724/18708/16795/13649/18626/12568/76898/17691/219158/27103/13653/60599/19045/15312/26400/233805/22590/63958/18121/12581/19653/17193/12288/208768/14810/319162/57741/81601/71101/20320/19355/231841/22591/71991/19361/12952/26420/18971/22601/12530/13665/15587/17257/66915/13197/170770/213311/12696/12443/15270/13870/12043/13663/65964/238384/50758/17380/19047/19822/67068/19016/319583/20927/70335/104027/15465/53418/15251/20893/58186/11652/13603/22166/211651/18753/50505/12189/58801/69807/76843/230484/69917/12028/15461/55982/106052/22278/14462/18015/12795/14685/101489/14048/18627/26374/70238/235323/18294/17390/107976",187
"GO:0050803","GO:0050803","regulation of synapse structure or activity","148/6846","317/28891",2.20034434925072e-19,1.63634803904048e-17,7.01767417377484e-18,"235604/12064/20474/330814/21844/228880/319613/93842/18039/272381/94245/13728/239027/58234/13841/70237/13845/80749/19699/77579/70530/69601/100042150/72961/18189/103967/233067/13489/12361/12323/242384/107831/71228/269788/73086/13385/320772/13191/270190/15898/244667/11838/229715/13631/192167/16979/16975/22418/320840/26364/56013/230775/66713/226016/11418/226359/18212/378937/13844/107995/99633/211323/381921/22215/14803/227580/23829/65945/56637/545156/269523/19744/73181/11852/13196/210274/11538/11816/76965/18708/12568/12404/15569/108100/68942/74006/22421/74762/15387/22346/56320/18429/18222/14735/216169/171171/74117/14362/18213/14810/211187/20563/12386/20350/77097/19165/19280/59036/17257/12405/14360/19266/399558/104156/11843/19249/21983/382253/53328/433485/76108/26556/13169/12558/19277/58235/225875/73178/210933/72289/13636/18472/74342/13838/19268/17118/19878/19281/18003/18693/18015/12631/20354/22154/26564/15481/56376/386750",148
"GO:0072175","GO:0072175","epithelial tube formation","94/6846","168/28891",2.35341662513544e-19,1.73029608688935e-17,7.42058160748447e-18,"20474/27428/238057/252973/58234/18504/22034/108156/14365/12808/23892/50768/12042/13800/56334/225164/22417/20732/12370/20319/19411/99377/22418/170823/140570/106042/78783/269593/22289/12614/21803/22339/14179/20115/18747/636931/12367/19335/20682/234366/19206/13543/102774/73916/24069/20971/14183/14573/20460/19713/225876/14173/16373/20681/18141/58198/18121/19401/54612/14362/230824/18749/65100/11783/26409/56274/17684/24136/74392/17769/232906/15208/244058/105278/21808/99683/93760/71461/15251/14312/22772/64930/70300/22158/20353/105782/18119/107586/19878/14462/21815/12631/23908/380718",94
"GO:0034470","GO:0034470","ncRNA processing","180/6846","413/28891",2.82900655638515e-19,2.05385162373988e-17,8.80818820495946e-18,"227715/20227/13871/18148/56361/229543/75284/67920/73681/212528/194908/12578/56335/74108/98956/245474/70650/78394/72344/68291/228019/71957/57749/67493/72656/69821/319582/98558/20116/67040/68147/66583/19942/100087/100043813/240174/54127/320790/69606/69185/225348/78581/21803/68045/56417/66971/195434/109077/69882/110816/211006/108707/20383/213895/94223/74753/20115/69163/72554/68979/13865/20055/636931/20085/229937/76130/52513/66254/108943/83701/216156/59028/102614/14911/215194/223499/233189/68857/20823/72634/27998/68966/72341/239528/23992/20937/78697/72515/28114/217038/70047/320816/107094/20088/68260/67459/66362/18130/20848/210510/241624/216987/328162/208768/15278/101867/20104/67789/448850/215193/57773/57746/18572/21357/234734/227695/52202/105372/70885/72181/52530/227522/17257/217995/69499/50911/12181/98985/68533/17975/100233175/27966/66078/20826/17089/16418/227656/208366/100609/67025/66966/83669/14000/216119/67223/76793/52705/68731/76265/66161/103136/67619/72544/59014/60507/231413/56200/77591/224481/68276/70359/234344/75422/78796/22099/19766/18114/214150/72171/27993/18813/66628/13205/106338/70044/74097/236511/208144/100503670/70285",180
"GO:0050807","GO:0050807","regulation of synapse organization","145/6846","309/28891",2.85698062034914e-19,2.05385162373988e-17,8.80818820495946e-18,"235604/12064/20474/330814/21844/228880/93842/18039/272381/94245/13728/239027/58234/13841/70237/13845/80749/19699/77579/70530/69601/100042150/18189/103967/233067/13489/12361/12323/242384/107831/71228/269788/73086/13385/320772/13191/270190/15898/244667/11838/229715/13631/192167/16979/16975/22418/320840/26364/56013/230775/66713/226016/11418/226359/18212/378937/13844/107995/99633/211323/381921/22215/14803/227580/23829/65945/56637/545156/269523/19744/73181/11852/13196/210274/11538/11816/76965/18708/12568/12404/15569/108100/68942/74006/22421/74762/15387/22346/56320/18429/18222/14735/216169/171171/74117/14362/18213/14810/211187/20563/12386/20350/77097/19165/19280/59036/17257/12405/14360/19266/399558/104156/11843/19249/21983/382253/53328/433485/76108/26556/13169/12558/19277/58235/225875/73178/210933/72289/13636/18472/74342/13838/19268/17118/19878/19281/18003/18015/12631/20354/22154/26564/15481/56376/386750",145
"GO:0006091","GO:0006091","generation of precursor metabolites and energy","203/6846","484/28891",3.06643698444983e-19,2.18020299883411e-17,9.35006118104076e-18,"18810/75530/319801/12064/11639/68202/18770/18641/68020/14381/56857/381677/14711/68267/17448/18124/68375/58805/11364/12861/208982/22273/14783/57320/18598/26380/67126/13807/170718/56717/226265/66218/70316/16847/18706/12034/13063/67472/20512/14385/11430/16548/19046/17449/66841/12868/14583/13350/66414/14194/66377/70673/18605/72170/52637/67885/18655/11947/105675/207728/208727/18679/102093/68002/66046/268697/11674/17995/104130/27369/66128/69089/215951/22228/56428/19052/15277/72141/66043/18747/67130/74747/93757/14683/68263/18648/76824/12359/110095/217166/56637/56327/21351/269523/54646/14004/226646/73181/11946/14936/17869/50776/12867/59016/19045/100126824/15926/66916/12856/16367/269224/16969/75406/15929/110826/66592/18432/67680/20848/15356/16337/15975/15289/110094/56421/20411/14297/67876/109042/76487/56716/21881/17991/12866/17425/78920/103988/56632/110446/110208/18984/66594/63873/73467/74246/227731/11564/74178/53412/14433/18293/15937/74450/19047/16418/108079/11957/14430/407785/22113/269951/11950/18976/14751/67264/15251/20463/74637/11977/11652/67267/13603/19895/14387/216963/12858/12974/235339/68197/11666/384783/12028/108099/672284/71804/243853/66445/239017/67273/108037/12421/104112/214917/235344/228966/21428/66170/18627/69183/11532/11554/13806/19062",203
"GO:0001822","GO:0001822","kidney development","154/6846","336/28891",3.67272520740283e-19,2.5828839230322e-17,1.1077006460771e-17,"103468/12064/18128/20474/13383/17130/67937/22414/20472/22666/13047/13841/22393/18504/94275/17075/14787/23892/69232/16568/72043/18763/108000/243931/234865/71228/53421/19126/246221/66277/22417/16348/22411/73230/22418/18605/110350/16194/244585/11481/21803/242316/19055/22339/17300/14179/20677/30953/241226/15902/20682/54710/12359/72135/19206/15213/382985/74025/14183/18595/14573/12142/18541/17869/19713/217011/214133/14173/231470/13003/13653/21812/233651/16373/20681/11677/58198/18131/18121/17127/68318/19401/209039/13388/16878/242022/17125/69847/20563/329795/67042/23948/226043/15478/12767/22601/224727/319757/15208/18993/14260/15229/21808/12043/14182/12733/12161/107817/71461/211401/407785/18591/218772/329628/19277/11789/64930/20671/216274/14118/18095/67784/107587/59015/72345/74533/73692/13838/18186/56350/12028/12577/13642/109674/16776/235041/16449/12931/18590/83675/14462/18015/23908/14633/67087/22422/13869/226548/14048/107515/24063/14634/218476/15205",154
"GO:0061351","GO:0061351","neural precursor cell proliferation","115/6846","225/28891",3.91082326873729e-19,2.72075554287422e-17,1.16682853835784e-17,"18053/14371/140486/12064/18128/330790/17279/99512/140887/17242/381293/15364/58208/26934/58234/14365/21678/16873/13489/12032/16568/18027/270190/244667/14678/20732/269060/15184/14461/22418/56484/72843/140570/14184/21803/11516/20312/22339/18742/14179/19883/15904/18536/78748/231871/242748/636931/15902/18585/20678/16800/71648/22341/18508/14183/226646/53605/18541/14173/218820/18016/13003/22421/20473/53626/58198/18032/56320/100182/16842/18121/18222/66993/21335/18213/93761/20163/330938/18992/20674/21357/24136/77945/12767/15567/319757/18993/21907/20502/14182/13796/73940/57752/13797/17096/218772/16485/15251/12558/18420/110829/242620/18472/94187/192176/20665/320165/100124451/22326/18015/20602/14633/20419/22422/14634",115
"GO:0140694","GO:0140694","non-membrane-bounded organelle assembly","176/6846","402/28891",4.01683347879148e-19,2.76477793699797e-17,1.18570806831964e-17,"18810/69871/68802/20474/219103/16580/71276/234384/18148/22224/50783/227753/26934/20479/231123/77579/320951/13194/229096/11993/233406/100502766/11465/229317/20239/69821/70012/67052/76709/16785/76789/213582/100088/105513/54127/234094/65256/17245/106042/218629/229906/18005/216846/75547/107995/110816/259279/66164/232933/212307/217869/225288/15162/317755/68760/332110/108989/20085/224619/18760/110911/13006/71819/16800/68193/27041/223499/18595/12615/100732/68794/26886/16211/233806/17350/20460/217011/227377/83485/68942/232341/74470/75608/20892/225898/668880/233871/22350/67064/353190/13589/20842/66296/19988/68953/20104/11837/67300/234594/223593/118451/74201/100041286/12617/14248/26420/101706/72181/24061/22003/13665/67955/14705/72119/12696/73420/74393/12181/17868/226982/16319/23881/225929/19822/16418/107817/108079/16569/73205/328580/67025/236266/104318/229584/11459/76123/13494/13169/51885/101565/20775/214444/22437/109359/15511/16551/22680/18091/68729/59014/14786/74596/72068/68813/20044/319939/20103/208092/28135/192176/57837/382406/279561/99100/19084/217695/14086/226562/22154/13205/23994/74383/238896/208144/100503670/110954",176
"GO:0003002","GO:0003002","regionalization","193/6846","455/28891",5.39624942885382e-19,3.67512987417729e-17,1.57612337888739e-17,"240590/21380/17427/16917/18128/57246/68922/71233/17130/22414/15423/20472/13392/17292/218850/66743/18504/546726/13082/19699/14843/12808/194908/234219/23892/22632/24113/16568/11695/11838/56334/225164/57434/16348/241324/20319/19411/22411/17765/22418/18012/207165/13798/12153/16871/68270/110350/13411/244585/11481/65256/106042/22289/12614/75826/70495/269878/18014/11920/15376/17300/14179/20664/19378/12929/68897/18741/71137/18747/13865/12022/19335/16848/18553/19206/13543/15213/73916/74025/18508/24069/18424/14183/12168/68146/14573/14836/20460/433809/72634/217011/546143/225876/14173/22421/21812/20473/16373/11819/140859/16842/18121/13654/66993/17127/210510/13388/12005/14451/81898/67122/15375/13172/18749/16658/329795/20350/13389/19165/241062/17684/24136/17965/21375/19664/15207/15223/66910/319757/15208/105278/14464/13198/15229/73668/320145/14182/13796/67694/244631/13797/55927/17701/15251/20893/11789/53883/22772/18423/20671/216274/18095/70300/22158/242620/18091/22658/20613/171567/231413/70122/18119/107586/224143/18186/12151/21385/16776/17702/79362/15257/83675/23872/21815/13626/20462/269941/14633/72475/67087/22422/26564/22773/54713/24087/235542/233826/380718/14463/108909/24063/14634/15205",193
"GO:0000819","GO:0000819","sister chromatid segregation","112/6846","218/28891",6.77603602053099e-19,4.5667659430037e-17,1.9585121655833e-17,"83766/16580/108907/105988/29861/381293/12236/26934/20479/54194/20588/233406/100502766/12237/103733/235661/30949/67052/20586/20587/76789/213582/230936/105513/66442/234094/106042/21973/18005/54392/107047/11920/107995/268697/12055/232933/26992/68612/83797/332110/108989/13006/71819/69654/16211/68094/70218/51792/68942/75608/228421/223970/14841/225898/75430/66993/21335/67064/19384/13589/20842/18221/81601/66977/231600/68953/56150/67300/74201/100041286/12617/52206/101706/70127/24061/22385/52696/72119/73420/26951/74393/327799/19708/16319/93760/67155/16569/67849/78798/13494/239985/76464/59126/11789/214444/93762/109359/15511/16551/67177/22680/52563/59014/17120/21974/208092/192176/218914/116733/72400/59008/56208",112
"GO:0048562","GO:0048562","embryonic organ morphogenesis","153/6846","335/28891",7.20825153825962e-19,4.80797808789069e-17,2.06195887735782e-17,"21380/13345/69871/18128/57246/20474/14180/13383/216021/21683/22295/54352/15423/20472/13392/17292/504186/18124/252973/14623/18504/14365/24113/16568/11695/13836/60613/56334/225164/18507/109934/241324/19411/110253/20586/14461/22411/22418/18012/18605/68270/20204/226844/21417/320790/65256/21414/22289/12614/269878/18014/13844/14179/14238/19378/18741/241226/15902/20682/14683/17387/13543/73916/74025/16206/18508/24069/18424/17283/14183/18595/68146/14836/20460/17869/433809/225876/23992/11921/21676/15530/21812/20473/16535/231070/12824/19712/18121/224796/17127/13388/12005/14451/230824/17389/16658/17684/20674/22601/19664/319757/21906/110805/21808/192170/14182/56847/99683/26413/17150/93760/71461/17701/12393/218772/17828/15251/97031/14581/20655/58250/18423/20671/70300/22158/18091/107587/13636/100503041/22658/20683/15531/105782/18998/18119/107586/30791/11941/72999/12151/21385/216795/15257/14462/14633/20776/26564/22773/14048/16470/14463/14634/15205",153
"GO:0044843","GO:0044843","cell cycle G1/S phase transition","127/6846","260/28891",7.64143541244625e-19,5.04490684882931e-17,2.1635686087227e-17,"21380/104394/219103/13383/83766/19054/216021/26403/20133/18854/102423/29861/404710/381293/17349/26380/20588/234736/12578/12575/56289/12323/18763/12034/12428/330216/20586/20587/100088/105837/75826/19055/107771/116748/12055/57261/12447/26992/54624/11792/15904/19052/76454/13685/83797/636931/15902/104418/12444/52004/12567/71878/17283/320595/69681/13555/108058/53317/227331/69274/12366/20460/17869/13649/68094/12568/72508/13557/50523/20135/233805/14841/66671/12581/69581/66993/11785/19891/66214/14451/208768/54394/20104/20674/22687/14056/70127/59036/72993/50496/12530/56190/16600/12696/12443/12043/19708/12905/12580/70891/93760/67628/67155/216166/20913/218793/18018/27375/239985/11789/52468/26931/67991/17863/13559/227292/13684/52679/246735/21385/12579/235041/12795/67857/13205/12572/19186",127
