chr,start,end,exo_signal,endo_signal,enrichment,genomic_region
chr8,107095951,107096597,0.5242155763989781,0.47769250113862427,0.5242155763989781,Terf2 (protein_coding)
chr3,122618454,122620244,0.5240814330025545,0.31399157434219016,0.5240814330025545,Fnbp1l (protein_coding)
chr13,55487321,55488154,0.523633447433321,0.1685611850799078,0.523633447433321,Dbn1 (protein_coding)
chr6,113326707,113327013,0.523373681375112,0.36472650937030465,0.523373681375112,Gm15492 (antisense)
chr8,70629690,70630158,0.5233641478754555,0.3922841533782443,0.5233641478754555,Gdf15 (protein_coding)
chr14,54781103,54781990,0.5232969523593825,0.072586338466251,0.5232969523593825,Slc7a8 (protein_coding)
chr1,93753866,93755348,0.52306168531718,0.21957970612132022,0.52306168531718,Thap4 (protein_coding)
chr3,146520825,146521027,0.5230065834459001,0.1182121925468231,0.5230065834459001,Rpf1 (protein_coding)
chr13,31807182,31808773,0.523005673058142,0.1877713350080594,0.523005673058142,Foxc1 (protein_coding)
chr11,69045640,69046110,0.5229882622584698,0.0860665806590904,0.5229882622584698,Aurkb (protein_coding)
chr5,107288822,107289663,0.5228302407081665,0.5490339429806853,0.5228302407081665,Tgfbr3 (protein_coding)
chr16,64770526,64771233,0.5227955826562777,0.053350379509792,0.5227955826562777,4930453N24Rik (protein_coding)
chr11,80476520,80478056,0.5226125960363236,0.23654568828999778,0.5226125960363236,Cdk5r1 (protein_coding)
chr17,57247388,57247719,0.5225718928288198,0.2770688098542775,0.5225718928288198,Gpr108 (protein_coding)
chr4,59002877,59003573,0.5224416363609795,0.2472953909887635,0.5224416363609795,Dnajc25 (protein_coding)
chr5,138279870,138280582,0.5223671745606044,0.2366613410027008,0.5223671745606044,Gm43720 (protein_coding)
chr5,43232664,43235198,0.5222798611446,0.24211574771930608,0.5222798611446,Gm7854 (antisense)
chr16,59600544,59601137,0.5222415411759764,0.1337221623429024,0.5222415411759764,Gm9581 (processed_transcript)
chr11,4637621,4637919,0.5220250765991749,0.2087000348555328,0.5220250765991749,Ascc2 (protein_coding)
chr1,194619660,194620876,0.5218214559917677,0.1606564177444403,0.5218214559917677,Plxna2 (protein_coding)
chr12,31264945,31266363,0.5217660844982527,0.1847951615787426,0.5217660844982527,Lamb1 (protein_coding)
chr1,36511763,36513006,0.521530952971345,0.47818508757711264,0.521530952971345,Cnnm3 (protein_coding)
chr7,97788274,97789365,0.5215043121322311,0.10609684525533208,0.5215043121322311,Pak1 (protein_coding)
chr19,40830965,40832120,0.5212925809080258,0.33440370950789733,0.5212925809080258,Ccnj (protein_coding)
chr6,54992613,54993161,0.5212860389555503,0.467789655628036,0.5212860389555503,Ggct (protein_coding)
chr11,87578373,87578695,0.5211024273652024,0.1732607567656974,0.5211024273652024,Sept4 (protein_coding)
chr7,140922389,140922913,0.5210646935529726,0.0764986674719409,0.5210646935529726,Nlrp6 (protein_coding)
chr5,110879570,110880309,0.5210435154629021,0.2008756292513753,0.5210435154629021,Ttc28 (protein_coding)
chr6,48593726,48594311,0.5210315324792583,0.3057293598773301,0.5210315324792583,Gm45021 (protein_coding)
chr10,44529428,44529809,0.520986025787951,0.3168093021537134,0.520986025787951,"Near Prdm1 (protein_coding), 927bp"
chr11,107012600,107012831,0.5208207856440797,0.9580290540463987,0.5208207856440797,"Near Gm11708 (processed_pseudogene), 7860bp"
chr16,13448055,13448702,0.5205223330498108,0.2839548143785395,0.5205223330498108,Gm15738 (antisense)
chr7,66079461,66080003,0.5204688236482417,0.15562954299171378,0.5204688236482417,Gm45081 (lincRNA)
chr3,34663378,34664473,0.5202930144339917,0.4913117984509764,0.5202930144339917,Sox2ot (processed_transcript)
chr2,22895408,22896016,0.5202752231591964,0.5364317278501458,0.5202752231591964,A130006I12Rik (pseudogene)
chr7,116504192,116504830,0.5202713880455283,0.32804377902431836,0.5202713880455283,Nucb2 (protein_coding)
chr12,69892483,69893467,0.5202619372045978,0.6332033860091482,0.5202619372045978,Map4k5 (protein_coding)
chr1,165281918,165282567,0.5202080763428915,0.0961857216680209,0.5202080763428915,Intergenic
chr4,141874632,141875032,0.5199482772020875,0.0736235938245307,0.5199482772020875,Efhd2 (protein_coding)
chr4,124714653,124715359,0.5198823745269743,0.4064532078212904,0.5198823745269743,Sf3a3 (protein_coding)
chr10,34282057,34282751,0.5196924781027739,0.4139428992856785,0.5196924781027739,Tspyl1 (protein_coding)
chr5,66676455,66676989,0.5195352475560348,0.4535242223804421,0.5195352475560348,Uchl1os (antisense)
chr8,128359376,128359802,0.5194707447641526,0.1269976685015342,0.5194707447641526,Nrp1 (protein_coding)
chr4,133010953,133012611,0.5194639338263577,0.3491645687547077,0.5194639338263577,Ahdc1 (protein_coding)
chr12,53252691,53253666,0.5194490640442553,0.40318127123537595,0.5194490640442553,Npas3 (protein_coding)
chr11,23008253,23008693,0.5192816341349165,0.0873655962456818,0.5192816341349165,Fam161a (protein_coding)
chr15,79927777,79928048,0.5192157244602968,0.3451800029477538,0.5192157244602968,Cbx7 (protein_coding)
chr19,5637165,5638125,0.5191784378412829,0.4938457141416417,0.5191784378412829,Rela (protein_coding)
chr16,62854151,62854454,0.5191696141245682,0.2923652067067517,0.5191696141245682,Pros1 (protein_coding)
chr11,109650240,109651287,0.5190563540797848,0.7330590644823919,0.5190563540797848,Prkar1a (protein_coding)
chr19,16872320,16874653,0.5189195949614753,0.1806694526263351,0.5189195949614753,Foxb2 (protein_coding)
chr9,107563217,107563531,0.518870894791993,0.1844668847136895,0.518870894791993,Gm9917 (antisense)
chr6,140623384,140623751,0.5188652259974681,0.3657001597030749,0.5188652259974681,Aebp2 (protein_coding)
chr4,138434522,138435002,0.5188602187680191,0.4790193872284455,0.5188602187680191,Mul1 (protein_coding)
chrX,51679908,51681589,0.5188159944018003,0.1672538550709714,0.5188159944018003,Hs6st2 (protein_coding)
chr10,67548040,67549252,0.5185171796455954,0.2034688944340427,0.5185171796455954,Ado (protein_coding)
chr13,6648513,6648846,0.5184825116641034,0.3332529953198816,0.5184825116641034,Pfkp (protein_coding)
chr9,9238697,9239289,0.5183024568593064,0.1706346837848915,0.5183024568593064,Arhgap42 (protein_coding)
chr13,74208465,74208779,0.5181276154354003,0.1234360520588215,0.5181276154354003,Exoc3 (protein_coding)
chr4,134914679,134915086,0.5180897506218565,0.2224830704285092,0.5180897506218565,Tmem50a (protein_coding)
chr5,24586485,24587026,0.5180000534360812,0.21931201863679067,0.5180000534360812,Chpf2 (protein_coding)
chr11,120484496,120484984,0.5179183560131644,0.25253431905640256,0.5179183560131644,Mrpl12 (protein_coding)
chr10,7589694,7590651,0.5178619168543656,0.19831696052341619,0.5178619168543656,Lrp11 (protein_coding)
chr9,101073465,101075041,0.5178012035137913,0.25113043003389557,0.5178012035137913,Msl2 (protein_coding)
chr8,107587938,107588529,0.5177948878980937,0.40820166734620056,0.5177948878980937,Psmd7 (protein_coding)
chr2,32450913,32451589,0.5177857850041419,0.4492882016057765,0.5177857850041419,Slc25a25 (protein_coding)
chr4,117835339,117836733,0.517597571534233,0.30285761614592277,0.517597571534233,Slc6a9 (protein_coding)
chr10,77515559,77516095,0.5175825431939155,0.2892502662498453,0.5175825431939155,Fam207a (protein_coding)
chr11,95309551,95310258,1.898139993330335,3.6678393456862803,0.5175090330940268,Kat7 (protein_coding)
chr6,66896221,66896972,0.5175020518618156,0.2445555066412362,0.5175020518618156,4930597O21Rik (processed_transcript)
chr7,30072549,30072938,0.5174356706096725,0.29402187547180497,0.5174356706096725,Zfp82 (protein_coding)
chr18,35118494,35119504,0.5173853677545878,0.1242198491857188,0.5173853677545878,Ctnna1 (protein_coding)
chr4,108833263,108833800,0.5172975407541647,0.5002229008814072,0.5172975407541647,Btf3l4 (protein_coding)
chr6,4902881,4903874,0.5170270115585134,0.5648494560521359,0.5170270115585134,Ppp1r9a (protein_coding)
chr4,11190408,11191788,0.5170061312109083,0.14557045524904488,0.5170061312109083,Ccne2 (protein_coding)
chr8,91797677,91798046,0.5167383424753706,0.3112845712358492,0.5167383424753706,"Near Irx3 (protein_coding), 479bp"
chr18,35703036,35703240,0.5164478596229045,0.6177876260551952,0.5164478596229045,Dnajc18 (protein_coding)
chr7,27329388,27329692,0.5163707752406622,0.5116347720597398,0.5163707752406622,Ltbp4 (protein_coding)
chr9,119894747,119895533,0.5163297880754681,0.38608520918100464,0.5163297880754681,Gm2449 (lincRNA)
chr6,88898586,88898835,0.5216840471872919,1.0106337586240268,0.5161949546367443,Mcm2 (protein_coding)
chr6,29735416,29736541,0.5159527481843008,0.3800566652310016,0.5159527481843008,Smo (protein_coding)
chr7,17027556,17027959,0.5158200042237939,0.3820748724456867,0.5158200042237939,Ppp5c (protein_coding)
chr4,136310469,136311737,0.5156296148213173,0.2099833398844403,0.5156296148213173,Hnrnpr (protein_coding)
chr9,107580721,107580925,0.5156273064121915,0.3121210767705606,0.5156273064121915,Gm16343 (antisense)
chr5,113993147,113994023,0.515558952165279,0.2795864917109463,0.515558952165279,Ssh1 (protein_coding)
chr13,58273349,58274853,0.5154158830857318,0.3492502421122664,0.5154158830857318,Gkap1 (protein_coding)
chr4,141147759,141148594,0.5153827281519419,0.187477353971597,0.5153827281519419,Fbxo42 (protein_coding)
chr2,119787486,119787689,0.5152886273396007,0.269485483732253,0.5152886273396007,Rpap1 (protein_coding)
chr11,97628255,97629965,0.5151777733269721,0.570922889863828,0.5151777733269721,E130012A19Rik (protein_coding)
chr4,9843944,9844772,0.5151178967537077,0.1698411967541601,0.5151178967537077,Gdf6 (protein_coding)
chr16,13437779,13438016,0.5150943780034813,0.0308658739458195,0.5150943780034813,Gm15738 (antisense)
chr11,113618682,113619757,0.5150588460733896,0.1366068264831259,0.5150588460733896,Slc39a11 (protein_coding)
chr5,139460370,139460725,0.5149472170868091,0.34086884265674167,0.5149472170868091,3110082I17Rik (protein_coding)
chr5,108669201,108669476,0.5149150021061594,0.8293889910178944,0.5149150021061594,Dgkq (protein_coding)
chr7,80232411,80232922,0.5148819026699648,0.261667834054902,0.5148819026699648,Cib1 (protein_coding)
chr11,73160238,73160574,0.5148762637007888,0.1302281277855475,0.5148762637007888,P2rx5 (protein_coding)
chr5,120511086,120511469,0.5147703036863271,0.9623003959416556,0.5147703036863271,Slc8b1 (protein_coding)
chr12,112693471,112693788,0.5146059194259466,0.5767363620594913,0.5146059194259466,Gm30238 (TEC)
chr3,51559583,51561105,0.514460998284936,0.0839848375608955,0.514460998284936,Setd7 (protein_coding)
chr2,66123987,66125117,0.5144091444097352,0.1061675137338218,0.5144091444097352,Galnt3 (protein_coding)
chr10,40141759,40142438,0.5144043512800202,0.4906080060723679,0.5144043512800202,Slc16a10 (protein_coding)
chr5,33274113,33275369,0.5143507100408831,0.3249745027299475,0.5143507100408831,Ctbp1 (protein_coding)
chr19,29812908,29813157,0.5143334412096544,0.3623392926228386,0.5143334412096544,Ranbp6 (protein_coding)
chr2,122765088,122765522,0.5137839143306908,0.1960736838059835,0.5137839143306908,Sqrdl (protein_coding)
chr1,157411786,157412829,0.513678765734271,0.23241917496443681,0.513678765734271,Rasal2 (protein_coding)
chr4,43523272,43524543,0.5135107298730017,0.36630746594147273,0.5135107298730017,Tpm2 (protein_coding)
chr6,47877366,47878156,0.5133956562521905,0.3724927594929008,0.5133956562521905,Zfp282 (protein_coding)
chr9,80066644,80067937,0.5132654765038576,0.2951714077126233,0.5132654765038576,Senp6 (protein_coding)
chr13,40722806,40723395,0.5130781134485715,0.1187845442123939,0.5130781134485715,Tfap2a (protein_coding)
chr5,66620182,66620575,0.5130283127538376,0.438037899566224,0.5130283127538376,"Near Apbb2 (protein_coding), 1398bp"
chr7,27838473,27838680,0.5130167055367609,0.3786807679364388,0.5130167055367609,Zfp59 (protein_coding)
chr4,117914815,117915305,0.5129184027975842,0.1905841694605945,0.5129184027975842,Ipo13 (protein_coding)
chr4,34886675,34887068,0.5129123652198021,0.27498843924393024,0.5129123652198021,"Near Zfp292 (protein_coding), 3715bp"
chr7,4136845,4137609,0.5126857871559566,0.1166964337755793,0.5126857871559566,D030047H15Rik (antisense)
chr2,31950109,31950600,0.5125559761277727,0.2226661988865679,0.5125559761277727,Aif1l (protein_coding)
chr16,93683220,93683831,0.5125496932614128,0.2458844392623372,0.5125496932614128,Cbr3 (protein_coding)
chr9,54699059,54700046,0.5124634613449032,0.2337905510694372,0.5124634613449032,Dnaja4 (protein_coding)
chr14,47188874,47189528,0.5124495940073456,0.2268510778506881,0.5124495940073456,Gch1 (protein_coding)
chr7,105633073,105633815,0.5124398691174346,0.24435784205438232,0.5124398691174346,Trim3 (protein_coding)
chr5,37817025,37817586,0.5123840035307524,0.1005574644859685,0.5123840035307524,"Near Msx1 (protein_coding), 2899bp"
chr17,23546654,23547146,0.5123801284133711,0.1099020931691106,0.5123801284133711,"Near Casp16-ps (polymorphic_pseudogene), 3819bp"
chr17,35861174,35861583,0.5121774310629049,0.3535367138520083,0.5121774310629049,Ppp1r18os (antisense)
chr2,178413393,178414702,0.512076147107852,0.1372053893464561,0.512076147107852,Ppp1r3d (protein_coding)
chr1,169968945,169969431,0.5118245975023166,0.28982183763662905,0.5118245975023166,Hsd17b7 (protein_coding)
chr14,31661724,31662252,0.5116589939032486,0.1133341437546602,0.5116589939032486,Btd (protein_coding)
chr7,24611072,24611408,0.5114947690212801,0.0448143579143747,0.5114947690212801,Phldb3 (protein_coding)
chr8,84198424,84198684,0.5114899297409389,0.8082677403930347,0.5114899297409389,"Near Gm26887 (lincRNA), 757bp"
chr2,11501301,11502211,0.5114815445295814,0.8104014554275167,0.5114815445295814,Pfkfb3 (protein_coding)
chr6,15720722,15721404,0.5108481016794243,0.4212329546169065,0.5108481016794243,Mdfic (protein_coding)
chr11,116012347,116012848,0.5107759941668106,0.4721040813038095,0.5107759941668106,Galk1 (protein_coding)
chr13,38960249,38960746,0.5107602920991112,0.095399265506537,0.5107602920991112,Slc35b3 (protein_coding)
chr7,79499340,79499594,0.5107372000375081,0.31589143115104,0.5107372000375081,"Near Mir9-3hg (lincRNA), 432bp"
chr1,9299215,9300020,0.5106924986337329,0.055781680803142095,0.5106924986337329,Sntg1 (protein_coding)
chr8,95633469,95633889,0.5103223587279316,0.1868614524108526,0.5103223587279316,Gins3 (protein_coding)
chr6,37870514,37871689,0.5102944636771171,0.2050789434616242,0.5102944636771171,Trim24 (protein_coding)
chr1,16519743,16520093,0.5102011013440345,0.1378476684034869,0.5102011013440345,Stau2 (protein_coding)
chr16,13818870,13819710,0.5101894264902748,0.5466314627385473,0.5101894264902748,Gm27734 (miRNA)
chr3,69044369,69045276,0.5101079746427981,0.2021173868639476,0.5101079746427981,Trim59 (protein_coding)
chr2,181837868,181838110,0.5100171389825934,0.3875761997929966,0.5100171389825934,Pcmtd2 (protein_coding)
chr14,47276431,47277333,0.5098647886530804,0.3612871051686024,0.5098647886530804,Wdhd1 (protein_coding)
chrX,7648627,7648856,0.5098121132615078,0.353228472337621,0.5098121132615078,Syp (protein_coding)
chr11,73176552,73177718,0.5097767099172489,0.1605103869114734,0.5097767099172489,Emc6 (protein_coding)
chr12,76837387,76837827,0.509771262075004,0.29710021720368684,0.509771262075004,Fntb (protein_coding)
chr11,109721320,109721733,0.5097356667283867,0.2801136445922784,0.5097356667283867,Fam20a (protein_coding)
chr11,109722018,109722328,0.5097356667283867,0.3494694721575343,0.5097356667283867,Fam20a (protein_coding)
chr12,73286480,73287075,0.509709937558052,0.1872251238390298,0.509709937558052,Trmt5 (protein_coding)
chr2,168229744,168231738,0.5096183178178049,0.186726776604734,0.5096183178178049,Gm20716 (protein_coding)
chr14,55660284,55660576,0.5095684909959909,0.1692453731293722,0.5095684909959909,Mdp1 (protein_coding)
chr2,153527857,153530609,0.5094409067976298,0.6310320620697758,0.5094409067976298,Nol4l (protein_coding)
chr4,59035062,59035597,0.5094270778985482,0.3058452371217794,0.5094270778985482,Gm20503 (protein_coding)
chr5,138116834,138117154,0.5093937828607259,0.1369619969649753,0.5093937828607259,Zscan21 (protein_coding)
chr11,119089984,119091203,0.5093207465039821,0.2810762525547714,0.5093207465039821,"Near Cbx4 (protein_coding), 3763bp"
chr13,59556637,59557704,0.5093057984779351,0.4519472879413884,0.5093057984779351,Agtpbp1 (protein_coding)
chr7,137313128,137315593,0.5091327839975146,0.3183211176651285,0.5091327839975146,Ebf3 (protein_coding)
chr9,94537088,94539070,0.509001110804902,0.3515214080269378,0.509001110804902,1190002N15Rik (protein_coding)
chr3,135690883,135691635,0.5089920316958874,0.1348031027487072,0.5089920316958874,Nfkb1 (protein_coding)
chr8,18594998,18595623,0.5089475949277558,0.40018117473831233,0.5089475949277558,Mcph1 (protein_coding)
chr10,40349040,40350160,0.5087902569869336,0.21822081217104322,0.5087902569869336,Cdk19os (antisense)
chr2,129129397,129129848,0.5084675308475312,0.36659895242796026,0.5084675308475312,Chchd5 (protein_coding)
chr10,94311884,94312475,0.5084111950471693,0.18526012637938488,0.5084111950471693,Tmcc3 (protein_coding)
chr16,37776881,37777389,0.5083153636225533,0.1587065429208816,0.5083153636225533,Fstl1 (protein_coding)
chr11,23770520,23771541,0.5082982378075199,0.3175253508799647,0.5082982378075199,Rel (protein_coding)
