"seqnames","start","end","width","strand","gene","fold_change","bm3_signal","avg_bg_signal","log2FoldChange","padj","is_higher_than_bg","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS","ENSEMBL","SYMBOL","GENENAME"
"chr5",51483805,51484805,1001,"-","Gm42614",0,0,8.91042625745138,0.175278978,0.62618269,FALSE,"Exon (ENSMUST00000198724.1/ENSMUST00000198724.1, exon 1 of 1)",5,51457653,51553871,96219,2,"19017","ENSMUST00000031059.13",70066,"ENSMUSG00000029167","Ppargc1a","peroxisome proliferative activated receptor, gamma, coactivator 1 alpha"
"chr16",40308933,40309933,1001,"+","Gm36939",0,0,10.5263701868057,-0.16090316,0.62617431,FALSE,"Exon (ENSMUST00000194889.1/ENSMUST00000194889.1, exon 1 of 1)",16,39984595,40657886,673292,1,"268890","ENSMUST00000189829.1",324338,"ENSMUSG00000061080","Lsamp","limbic system-associated membrane protein"
"chr10",111480993,111481993,1001,"+","Gm25117",0,0,15.1434323253632,-0.188242615,0.626167355,FALSE,"Promoter (<=1kb)",10,111480617,111498150,17534,1,"53605","ENSMUST00000218828.1",376,"ENSMUSG00000058799","Nap1l1","nucleosome assembly protein 1-like 1"
"chr9",66571501,66572501,1001,"+","Gm15563",0,0,21.0955346139272,-0.197402731,0.625394118,FALSE,"Exon (ENSMUST00000124953.1/ENSMUST00000124953.1, exon 1 of 2)",9,66547867,66576038,28172,2,"235441","ENSMUST00000139952.1",3537,"ENSMUSG00000032376","Usp3","ubiquitin specific peptidase 3"
"chr7",140101941,140102941,1001,"-","Fuom",0,0,46.4481372092565,-0.096025898,0.624943165,FALSE,"Promoter (<=1kb)",7,140096770,140102403,5634,2,"69064","ENSMUST00000120034.7",0,"ENSMUSG00000025466","Fuom","fucose mutarotase"
"chr8",18861696,18862696,1001,"+","Gm45493",0,0,14.0437579275767,-0.11365454,0.624690322,FALSE,"Exon (ENSMUST00000209494.1/ENSMUST00000209494.1, exon 1 of 1)",8,18846279,18883421,37143,1,"52123","ENSMUST00000033847.4",15417,"ENSMUSG00000031467","Agpat5","1-acylglycerol-3-phosphate O-acyltransferase 5"
"chrX",74281412,74282412,1001,"+","Taz",0,0,28.8330718294779,-0.086311792,0.624299732,FALSE,"Promoter (<=1kb)",20,74273217,74281736,8520,2,"69537","ENSMUST00000019232.9",0,"ENSMUSG00000019088","Dnase1l1","deoxyribonuclease 1-like 1"
"chr2",73271425,73272425,1001,"+","Sp9",0,0,28.6367323843638,-0.191604922,0.62410206,FALSE,"Promoter (<=1kb)",2,73271925,73277471,5547,1,"381373","ENSMUST00000090813.5",0,"ENSMUSG00000068859","Sp9","trans-acting transcription factor 9"
"chr8",123948765,123949765,1001,"-","Nup133",0,0,23.9534740400314,0.051772938,0.623716111,FALSE,"Promoter (<=1kb)",8,123897123,123949265,52143,2,"234865","ENSMUST00000044795.7",0,"ENSMUSG00000039509","Nup133","nucleoporin 133"
"chr1",181969423,181970423,1001,"-","Gm38359",0,0,0.9003035364151,-0.164897879,0.623603141,FALSE,"Exon (ENSMUST00000191884.1/ENSMUST00000191884.1, exon 1 of 1)",1,181923199,181956512,33314,2,"13800","ENSMUST00000195840.1",-13911,"ENSMUSG00000022995","Enah","ENAH actin regulator"
"chr5",102057569,102058569,1001,"-","Gm43787",0,0,7.82855595493317,-0.208147496,0.622817551,FALSE,"Exon (ENSMUST00000197792.1/ENSMUST00000197792.1, exon 1 of 1)",5,101929306,102069921,140616,2,"72145","ENSMUST00000174698.1",12352,"ENSMUSG00000043940","Wdfy3","WD repeat and FYVE domain containing 3"
"chr7",122095583,122096583,1001,"+","Gm44986",0,0,10.1581736656825,0.115843412,0.62241426,FALSE,"Promoter (1-2kb)",7,122090833,122093782,2950,2,"70316","ENSMUST00000130904.1",-1801,"ENSMUSG00000030869","Ndufab1","NADH:ubiquinone oxidoreductase subunit AB1"
"chr1",82739191,82740191,1001,"+","Gm28941",0,0,4.36958737945557,0.17757607,0.622262088,FALSE,"Promoter (1-2kb)",1,82741639,82751719,10081,1,"75734","ENSMUST00000160632.7",-1448,"ENSMUSG00000026150","Mff","mitochondrial fission factor"
"chr7",24111814,24112814,1001,"+","Zfp112",0.770080784638035,66.6892028808594,86.6002687136332,-0.171026562,0.621959256,FALSE,"Promoter (<=1kb)",7,24112314,24127952,15639,1,"57745","ENSMUST00000120006.7",0,"ENSMUSG00000052675","Zfp112","zinc finger protein 112"
"chr4",155734227,155735227,1001,"-","1500002C15Rik",0,0,59.5231034173965,-0.205436546,0.61944775,FALSE,"Promoter (<=1kb)",4,155734800,155740142,5343,1,"381582","ENSMUST00000147721.7",0,"ENSMUSG00000084845","Tmem240","transmembrane protein 240"
"chr15",52039607,52040607,1001,"+","Aard",0,0,18.5365537061691,0.094788698,0.619268103,FALSE,"Promoter (<=1kb)",15,52040107,52045722,5616,1,"239435","ENSMUST00000090025.4",0,"ENSMUSG00000068522","Aard","alanine and arginine rich domain containing protein"
"chr1",170589361,170590361,1001,"-","Nos1ap",0,0,29.4549247872035,0.176321325,0.617760396,FALSE,"Promoter (<=1kb)",1,170317459,170589861,272403,2,"70729","ENSMUST00000160456.7",0,"ENSMUSG00000038473","Nos1ap","nitric oxide synthase 1 (neuronal) adaptor protein"
"chr4",120831072,120832072,1001,"-","Nfyc",0,0,16.7460138219198,-0.056486327,0.617540175,FALSE,"Promoter (<=1kb)",4,120757438,120831572,74135,2,"18046","ENSMUST00000118902.7",0,"ENSMUSG00000032897","Nfyc","nuclear transcription factor-Y gamma"
"chr9",20606958,20607958,1001,"+","Fbxl12os",1.69466721361827,90.0304238891602,53.1257247238159,0.150717337,0.617540175,FALSE,"Promoter (<=1kb)",9,20607481,20617271,9791,1,"66662","ENSMUST00000136376.1",0,"ENSMUSG00000062470","Fbxl12os","F-box and leucine-rich repeat protein 12, opposite strand"
"chr4",41699489,41700489,1001,"+","Il11ra1",0,0,0.924400716781616,0.147296984,0.617488139,FALSE,"Promoter (<=1kb)",4,41699989,41769474,69486,1,"16157","ENSMUST00000108041.7",0,"ENSMUSG00000073889","Il11ra1","interleukin 11 receptor, alpha chain 1"
"chr8",45998803,45999803,1001,"+","Lrp2bp",1.5010838378047,31.0104793395996,20.65872575442,0.112265151,0.616663016,FALSE,"Promoter (<=1kb)",8,45996914,45999566,2653,2,"654824","ENSMUST00000131008.1",0,"ENSMUSG00000050914","Ankrd37","ankyrin repeat domain 37"
"chr5",106655213,106656213,1001,"-","Gm43421",0,0,24.9701686693827,0.116039934,0.616618972,FALSE,"Exon (ENSMUST00000200044.1/ENSMUST00000200044.1, exon 1 of 1)",5,106638069,106667617,29549,2,"52397","ENSMUST00000122980.7",12404,"ENSMUSG00000049606","Zfp644","zinc finger protein 644"
"chr1",54519770,54520770,1001,"-","Gm36955",0,0,3.99367479642232,0.149625,0.616541964,FALSE,"Exon (ENSMUST00000194316.1/ENSMUST00000194316.1, exon 1 of 1)",1,54472994,54557682,84689,2,"241062","ENSMUST00000097739.4",37912,"ENSMUSG00000073678","Pgap1","post-GPI attachment to proteins 1"
"chr1",104880535,104881535,1001,"-","n-R5s216",0,0,15.3728059784571,0.202607262,0.616144856,FALSE,"Exon (ENSMUST00000122755.1/ENSMUST00000122755.1, exon 1 of 1)",1,104768529,104995481,226953,1,"23836","ENSMUST00000062528.8",113006,"ENSMUSG00000050840","Cdh20","cadherin 20"
"chr12",83633333,83634333,1001,"-","Gm29361",0,0,5.96564354451497,-0.095599756,0.616130882,FALSE,"Promoter (2-3kb)",12,83632326,83663999,31674,1,"67039","ENSMUST00000182633.7",2007,"ENSMUSG00000010608","Rbm25","RNA binding motif protein 25"
"chr16",52453574,52454574,1001,"-","Alcam",0,0,10.9759161103566,-0.117663065,0.614701044,FALSE,"Promoter (<=1kb)",16,52248996,52454074,205079,2,"11658","ENSMUST00000023312.13",0,"ENSMUSG00000022636","Alcam","activated leukocyte cell adhesion molecule"
"chr1",176754017,176755017,1001,"+","Gm36992",0,0,17.551306248347,-0.230986042,0.614416002,FALSE,"Promoter (<=1kb)",1,176735585,176754397,18813,2,"545389","ENSMUST00000194984.1",0,"ENSMUSG00000057335","Cep170","centrosomal protein 170"
"chr18",7626366,7627366,1001,"-","Mpp7",1.27570934020756,96.6993441772461,75.8004516620636,-0.076394993,0.613808336,FALSE,"Promoter (<=1kb)",18,7347959,7626866,278908,2,"75739","ENSMUST00000115869.3",0,"ENSMUSG00000057440","Mpp7","membrane protein, palmitoylated 7 (MAGUK p55 subfamily member 7)"
"chr19",46327684,46328684,1001,"+","Fbxl15",1.18037476353809,71.3574470825195,60.4532130699158,0.142071154,0.613212317,FALSE,"Promoter (<=1kb)",19,46328184,46330446,2263,1,"68431","ENSMUST00000026256.8",0,"ENSMUSG00000025226","Fbxl15","F-box and leucine-rich repeat protein 15"
"chr6",92815978,92816978,1001,"+","A730049H05Rik",0,0,25.9314437325795,-0.173188211,0.612819301,FALSE,"5' UTR",6,92793010,92860145,67136,2,"101401","ENSMUST00000125490.7",43167,"ENSMUSG00000030022","Adamts9","ADAM metallopeptidase with thrombospondin type 1 motif 9"
"chr9",96028124,96029124,1001,"+","Gm38375",0,0,3.75107092348735,0.119663988,0.612348669,FALSE,"Exon (ENSMUST00000194610.1/ENSMUST00000194610.1, exon 1 of 1)",9,95973517,95978333,4817,1,"24127","ENSMUST00000189806.1",54607,"ENSMUSG00000032410","Xrn1","5'-3' exoribonuclease 1"
"chr13",77701533,77702533,1001,"+","Fam172a",0,0,8.84262473106384,-0.060481597,0.612274794,FALSE,"Promoter (<=1kb)",13,77702033,77724167,22135,1,"68675","ENSMUST00000225709.1",0,"ENSMUSG00000064138","Fam172a","family with sequence similarity 172, member A"
"chr1",13356230,13357230,1001,"-","Gm38380",0,0,17.2427387746175,0.165550569,0.612238455,FALSE,"Exon (ENSMUST00000195718.1/ENSMUST00000195718.1, exon 1 of 1)",1,13182284,13372429,190146,2,"17978","ENSMUST00000139970.7",16199,"ENSMUSG00000005886","Ncoa2","nuclear receptor coactivator 2"
"chr19",6105282,6106282,1001,"+","Naaladl1",0,0,13.7833202241262,-0.213601512,0.611805367,FALSE,"Promoter (<=1kb)",19,6105782,6115792,10011,1,"381204","ENSMUST00000044451.3",0,"ENSMUSG00000054999","Naaladl1","N-acetylated alpha-linked acidic dipeptidase-like 1"
"chrX",103355976,103356976,1001,"+","Chic1",0,0,47.1144015712738,-0.062539818,0.61104603,FALSE,"Promoter (<=1kb)",20,103356476,103396092,39617,1,"12212","ENSMUST00000116547.2",0,"ENSMUSG00000031327","Chic1","cysteine-rich hydrophobic domain 1"
"chr8",55004785,55005785,1001,"+","Gm45265",0,0,5.5424616654714,-0.106862449,0.61104603,FALSE,"Exon (ENSMUST00000210852.1/ENSMUST00000210852.1, exon 1 of 1)",8,54954843,55060871,106029,1,"234267","ENSMUST00000033915.8",49942,"ENSMUSG00000031517","Gpm6a","glycoprotein m6a"
"chr17",67009985,67010985,1001,"+","Gm9984",0,0,49.0964464426041,-0.156359011,0.610838341,FALSE,"Exon (ENSMUST00000225696.1/ENSMUST00000225696.1, exon 1 of 2)",17,67026147,67026235,89,2,"100885844","ENSMUST00000176783.1",15250,"ENSMUSG00000093508","Mir5709","microRNA 5709"
"chr8",79705097,79706097,1001,"+","Gm27006",0,0,18.8520874811808,-0.200388976,0.610133321,FALSE,"Exon (ENSMUST00000182218.1/ENSMUST00000182218.1, exon 1 of 1)",8,79708072,79711650,3579,2,"24015","ENSMUST00000213842.1",5553,"ENSMUSG00000058355","Abce1","ATP-binding cassette, sub-family E member 1"
"chr4",117872057,117873057,1001,"-","Ccdc24",0,0,22.2570404850642,-0.184540126,0.609466996,FALSE,"Promoter (<=1kb)",4,117866524,117872229,5706,2,"381546","ENSMUST00000164853.7",0,"ENSMUSG00000078588","Ccdc24","coiled-coil domain containing 24"
"chr4",94598885,94599885,1001,"+","Gm12657",0,0,11.7684073289235,-0.165228486,0.609387483,FALSE,"Exon (ENSMUST00000119560.1/ENSMUST00000119560.1, exon 1 of 1)",4,94585760,94603135,17376,2,"18786","ENSMUST00000136669.1",3250,"ENSMUSG00000028577","Plaa","phospholipase A2, activating protein"
"chr14",57398029,57399029,1001,"-","Cryl1",1.11316790829401,90.0304238891602,80.8776674375534,0.151694319,0.60781803,FALSE,"Promoter (<=1kb)",14,57274993,57398529,123537,2,"68631","ENSMUST00000022517.8",0,"ENSMUSG00000021947","Cryl1","crystallin, lambda 1"
"chrX",37190663,37191663,1001,"-","Ndufa1",1.04536247802699,24.3415590515137,23.2852810036341,-0.104927396,0.607682269,FALSE,"Promoter (<=1kb)",20,37187588,37191163,3576,2,"54405","ENSMUST00000016571.7",0,"ENSMUSG00000016427","Ndufa1","NADH:ubiquinone oxidoreductase subunit A1"
"chr7",97654253,97655253,1001,"-","Gm45186",0,0,16.7524465847015,-0.23739744,0.60762801,FALSE,"Exon (ENSMUST00000206874.1/ENSMUST00000206874.1, exon 1 of 1)",7,97662552,97686608,24057,1,"233532","ENSMUST00000123731.7",-8299,"ENSMUSG00000035623","Rsf1","remodeling and spacing factor 1"
"chr10",34389481,34390481,1001,"+","Col10a1",0,0,6.23026357332865,-0.188538609,0.60755717,FALSE,"Promoter (<=1kb)",10,34389981,34397085,7105,1,"12813","ENSMUST00000105511.1",0,"ENSMUSG00000039462","Col10a1","collagen, type X, alpha 1"
"chr13",9445400,9446400,1001,"+","Gm48871",0,0,12.359333782196,0.172877607,0.606599566,FALSE,"Exon (ENSMUST00000223468.1/ENSMUST00000223468.1, exon 1 of 1)",13,9610806,9666861,56056,1,"208440","ENSMUST00000222280.1",-164406,"ENSMUSG00000048264","Dip2c","disco interacting protein 2 homolog C"
"chr7",81566444,81567444,1001,"-","Fsd2",0,0,25.4202975997925,0.241903339,0.606572058,FALSE,"Promoter (<=1kb)",7,81533308,81566944,33637,2,"244091","ENSMUST00000042318.5",0,"ENSMUSG00000038663","Fsd2","fibronectin type III and SPRY domain containing 2"
"chr1",156838062,156839062,1001,"+","Angptl1",0,0,26.1352162939707,0.198529173,0.606494964,FALSE,"Promoter (<=1kb)",1,156838562,156861078,22517,1,"72713","ENSMUST00000027885.7",0,"ENSMUSG00000033544","Angptl1","angiopoietin-like 1"
"chr6",86525747,86526747,1001,"+","1600020E01Rik",0,0,31.9126448106766,-0.115361747,0.606363223,FALSE,"Promoter (<=1kb)",6,86524492,86526321,1830,2,"23983","ENSMUST00000053015.6",0,"ENSMUSG00000051695","Pcbp1","poly(rC) binding protein 1"
"chr1",181989704,181990704,1001,"-","Gm37018",0,0,17.4721805394491,-0.094617614,0.6061919,FALSE,"Exon (ENSMUST00000192441.1/ENSMUST00000192441.1, exon 1 of 1)",1,181905506,182014404,108899,2,"13800","ENSMUST00000193074.5",24700,"ENSMUSG00000022995","Enah","ENAH actin regulator"
"chr1",128131657,128132657,1001,"+","Gm37588",0,0,11.0778662637075,0.151960745,0.605372678,FALSE,"Exon (ENSMUST00000195024.1/ENSMUST00000195024.1, exon 1 of 1)",1,128141964,128186909,44946,1,"226412","ENSMUST00000187023.6",-9307,"ENSMUSG00000056211","R3hdm1","R3H domain containing 1"
"chr7",134670154,134671154,1001,"+","Dock1",0,0,42.3922412948608,0.048200799,0.605330295,FALSE,"Promoter (<=1kb)",7,134670654,134876943,206290,1,"330662","ENSMUST00000211570.1",0,"ENSMUSG00000058325","Dock1","dedicator of cytokinesis 1"
"chr13",55253901,55254901,1001,"-","Gm47816",0,0,15.7192458813985,0.232727028,0.604858236,FALSE,"Exon (ENSMUST00000224833.1/ENSMUST00000224833.1, exon 1 of 2)",13,55263425,55277590,14166,1,"18193","ENSMUST00000223894.1",-9524,"ENSMUSG00000021488","Nsd1","nuclear receptor-binding SET-domain protein 1"
"chr8",91307255,91308255,1001,"-","Gm45428",0,0,5.13546264648437,0.23397262,0.604715451,FALSE,"3' UTR",8,91307989,91310417,2429,2,"244585","ENSMUST00000209564.1",3162,"ENSMUSG00000033282","Rpgrip1l","Rpgrip1-like"
"chr10",43034493,43035493,1001,"+","Gm47815",0,0,31.1302163375219,0.296636442,0.604461031,FALSE,"Exon (ENSMUST00000213522.1/ENSMUST00000213522.1, exon 1 of 3)",10,42939881,42958721,18841,1,"268297","ENSMUST00000127675.1",94612,"ENSMUSG00000044770","Scml4","Scm polycomb group protein like 4"
"chr12",100444160,100445160,1001,"-","Gm48381",0,0,26.0294755967458,0.200228057,0.604320016,FALSE,"Exon (ENSMUST00000222952.1/ENSMUST00000222952.1, exon 1 of 1)",12,100387184,100466298,79115,2,"104718","ENSMUST00000223514.1",22138,"ENSMUSG00000033530","Ttc7b","tetratricopeptide repeat domain 7B"
"chr17",84784292,84785292,1001,"+","Gm49979",0,0,8.87593090375264,0.166813183,0.603943048,FALSE,"Exon (ENSMUST00000234983.1/ENSMUST00000234983.1, exon 1 of 1)",17,84705247,84790558,85312,2,"72416","ENSMUST00000112308.8",5266,"ENSMUSG00000024120","Lrpprc","leucine-rich PPR-motif containing"
"chr2",130803482,130804482,1001,"-","Gm14057",0,0,12.8161113917033,-0.193650457,0.603747762,FALSE,"Promoter (<=1kb)",2,130803501,130803982,482,2,"100043766","ENSMUST00000120631.1",0,NA,"Gm14057","Ppp1r14c pseudogene"
"chr7",19212038,19213038,1001,"+","Gpr4",0,0,26.7175895080566,0.218697758,0.603300177,FALSE,"Promoter (<=1kb)",7,19212538,19224174,11637,1,"319197","ENSMUST00000060225.5",0,"ENSMUSG00000044317","Gpr4","G protein-coupled receptor 4"
"chr15",92705455,92706455,1001,"-","4930588J15Rik",0,0,28.6887903006872,-0.162608784,0.602478139,FALSE,"Exon (ENSMUST00000230757.1/ENSMUST00000230757.1, exon 1 of 2)",15,92743643,92746699,3057,1,"239618","ENSMUST00000229577.1",-38188,"ENSMUSG00000036218","Pdzrn4","PDZ domain containing RING finger 4"
"chr5",22775130,22776130,1001,"+","Gm21846",0,0,11.2862698554993,-0.141133291,0.601918355,FALSE,"Exon (ENSMUST00000179257.1/ENSMUST00000179257.1, exon 1 of 1)",5,22738910,22746887,7978,2,"330052","ENSMUST00000199056.1",-28243,"ENSMUSG00000105076","A930003O13Rik","RIKEN cDNA A930003O13 gene"
"chr7",88062561,88063561,1001,"+","Gm44848",0,0,2.79625254821777,-0.133758903,0.60105264,FALSE,"Exon (ENSMUST00000207808.1/ENSMUST00000207808.1, exon 1 of 1)",7,88278085,88310888,32804,1,"13032","ENSMUST00000032779.11",-214524,"ENSMUSG00000030560","Ctsc","cathepsin C"
"chr13",98800910,98801910,1001,"-","D130062J10Rik",0,0,13.9853491147359,0.162606367,0.60095714,FALSE,"Exon (ENSMUST00000225263.1/ENSMUST00000225263.1, exon 1 of 2)",13,98751235,98815153,63919,2,"218503","ENSMUST00000225094.1",14243,"ENSMUSG00000041685","Fcho2","FCH domain only 2"
"chr11",98927318,98928318,1001,"+","Rara",0,0,22.1412662595113,0.12301064,0.600927528,FALSE,"Promoter (<=1kb)",11,98927818,98974162,46345,1,"19401","ENSMUST00000107474.7",0,"ENSMUSG00000037992","Rara","retinoic acid receptor, alpha"
"chr16",4173136,4174136,1001,"-","Gm37186",0,0,4.54880363273621,0.098367988,0.600098034,FALSE,"Exon (ENSMUST00000195629.1/ENSMUST00000195629.1, exon 1 of 1)",16,4083701,4213413,129713,2,"12914","ENSMUST00000205765.1",40277,"ENSMUSG00000022521","Crebbp","CREB binding protein"
"chr7",49813702,49814702,1001,"+","Gm44822",0,0,16.9702842229207,0.166106847,0.600098034,FALSE,"Exon (ENSMUST00000208559.1/ENSMUST00000208559.1, exon 1 of 1)",7,49798390,49827090,28701,1,"71974","ENSMUST00000130907.1",15312,"ENSMUSG00000030505","Prmt3","protein arginine N-methyltransferase 3"
"chr7",105639556,105640556,1001,"+","Timm10b",1.09416034412032,64.02153515625,58.5120229409536,-0.135783774,0.600098034,FALSE,"Promoter (<=1kb)",7,105640056,105643637,3582,1,"14356","ENSMUST00000106783.7",0,"ENSMUSG00000089847","Timm10b","translocase of inner mitochondrial membrane 10B"
"chr2",14039923,14040923,1001,"-","Gm37894",0,0,8.14050402959188,-0.24478394,0.599629127,FALSE,"Exon (ENSMUST00000114753.7/30963, exon 5 of 7)",2,14026831,14056020,29190,2,"30963","ENSMUST00000114753.7",16097,"ENSMUSG00000063275","Hacd1","3-hydroxyacyl-CoA dehydratase 1"
"chr5",120138763,120139763,1001,"-","Gm10390",0,0,7.30778011926015,-0.229527973,0.59955748,FALSE,"Promoter (<=1kb)",5,120121096,120139261,18166,2,"100503427","ENSMUST00000180812.2",0,"ENSMUSG00000097368","Gm10390","predicted gene 10390"
"chr9",72356727,72357727,1001,"+","Gm37581",0,0,20.3605692520142,0.171063549,0.599540199,FALSE,"Promoter (2-3kb)",9,72360202,72363627,3426,1,"235469","ENSMUST00000183468.1",-2475,"ENSMUSG00000038535","Zfp280d","zinc finger protein 280D"
"chr10",116508552,116509552,1001,"+","5330438D12Rik",0,0,22.0661207491557,-0.193875381,0.598507304,FALSE,"Exon (ENSMUST00000219210.1/ENSMUST00000219210.1, exon 1 of 3)",10,116497985,116499478,1494,2,"72068","ENSMUST00000219544.1",-9074,"ENSMUSG00000020166","Cnot2","CCR4-NOT transcription complex, subunit 2"
"chr13",9636589,9637589,1001,"-","Gm48888",0,0,16.2853588355382,-0.240819697,0.597506154,FALSE,"Exon (ENSMUST00000174552.7/208440, exon 31 of 37)",13,9610806,9666861,56056,1,"208440","ENSMUST00000222280.1",26783,"ENSMUSG00000048264","Dip2c","disco interacting protein 2 homolog C"
"chr2",30170993,30171993,1001,"+","Endog",0,0,28.5277815504074,-0.154085436,0.597429811,FALSE,"Promoter (<=1kb)",2,30171493,30174069,2577,1,"13804","ENSMUST00000015481.5",0,"ENSMUSG00000015337","Endog","endonuclease G"
"chr8",122774986,122775986,1001,"+","Acsf3",0,0,39.7501543814341,0.168106709,0.597293566,FALSE,"Promoter (<=1kb)",8,122775486,122791281,15796,1,"257633","ENSMUST00000212903.1",0,"ENSMUSG00000015016","Acsf3","acyl-CoA synthetase family member 3"
"chr15",84919538,84920538,1001,"-","Gm29666",0,0,16.1854983673096,-0.171353628,0.597063907,FALSE,"5' UTR",15,84923411,84942963,19553,1,"18141","ENSMUST00000165443.3",-3873,"ENSMUSG00000016619","Nup50","nucleoporin 50"
"chr14",56010815,56011815,1001,"-","Gm5801",0,0,12.302805240949,-0.16103513,0.596852261,FALSE,"Promoter (<=1kb)",14,56010536,56011315,780,2,"545056","ENSMUST00000182247.1",0,NA,"Gm5801","ubiquitin-conjugating enzyme E2, J2 homolog pseudogene"
"chr6",148046759,148047759,1001,"+","Far2",0,0,8.17863758850098,0.141216025,0.596810509,FALSE,"Promoter (<=1kb)",6,148047259,148176849,129591,1,"330450","ENSMUST00000032443.13",0,"ENSMUSG00000030303","Far2","fatty acyl CoA reductase 2"
"chr7",63541979,63542979,1001,"+","Gm5898",0,0,22.5669545383453,-0.147708655,0.596810509,FALSE,"Exon (ENSMUST00000121016.2/ENSMUST00000121016.2, exon 1 of 1)",7,63444777,63617900,173124,1,"170711","ENSMUST00000176734.1",97202,"ENSMUSG00000033510","Otud7a","OTU domain containing 7A"
"chr8",105224645,105225645,1001,"+","D230025D16Rik",0,0,61.341499042511,-0.083670012,0.596752165,FALSE,"Promoter (<=1kb)",8,105225145,105253053,27909,1,"234678","ENSMUST00000034361.9",0,"ENSMUSG00000031889","Phaf1","phagosome assembly factor 1"
"chr17",23598987,23599987,1001,"-","Zfp13",0,0,45.4135786205928,0.110903369,0.595881775,FALSE,"Promoter (<=1kb)",17,23575852,23599487,23636,2,"22654","ENSMUST00000057029.4",0,"ENSMUSG00000062012","Zfp13","zinc finger protein 13"
