"seqnames","start","end","width","strand","gene","fold_change","bm3_signal","avg_bg_signal","log2FoldChange","padj","is_higher_than_bg","peak_id","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS","ENSEMBL","SYMBOL","GENENAME"
"chr6",92214425,92215425,1001,"-","Rbsn",1.50602525585373,45.8487707519531,30.4435603411992,0.039413132,0.772989712,TRUE,"peak_327","Promoter (<=1kb)",6,92186712,92214925,28214,2,"78287","ENSMUST00000014694.10",0,"ENSMUSG00000014550","Rbsn","rabenosyn, RAB effector"
"chr15",96460343,96461343,1001,"-","Scaf11",2.08001208042279,194.398961029053,93.4604961474736,-0.027225797,0.772207197,TRUE,"peak_328","Promoter (<=1kb)",15,96413656,96460843,47188,2,"72193","ENSMUST00000047835.7",0,"ENSMUSG00000033228","Scaf11","SR-related CTD-associated factor 11"
"chr11",100737715,100738715,1001,"-","Rab5c",2.30532362880675,216.740113525391,94.0172177203496,0.029306052,0.771016525,TRUE,"peak_329","Promoter (<=1kb)",11,100715009,100738215,23207,2,"19345","ENSMUST00000107364.7",0,"ENSMUSG00000019173","Rab5c","RAB5C, member RAS oncogene family"
"chr10",128337234,128338234,1001,"+","Cs",1.52418356079938,160.053925170898,105.009612547557,-0.028171379,0.770740635,FALSE,"peak_330","Promoter (<=1kb)",10,128337734,128362479,24746,1,"12974","ENSMUST00000005826.8",0,"ENSMUSG00000005683","Cs","citrate synthase"
"chr6",85587031,85588031,1001,"+","Alms1",5.72705172127533,233.411950683594,40.7560402879715,0.03280642,0.770679432,TRUE,"peak_331","Promoter (<=1kb)",6,85587531,85702753,115223,1,"236266","ENSMUST00000072018.5",0,"ENSMUSG00000063810","Alms1","ALMS1, centrosome and basal body associated"
"chr17",46680414,46681414,1001,"-","Klhdc3",8.96030704230387,341.448293334961,38.1067626056671,0.034912145,0.770496171,TRUE,"peak_332","Promoter (<=1kb)",17,46680458,46683037,2580,1,"17256","ENSMUST00000232732.1",0,"ENSMUSG00000002768","Mea1","male enhanced antigen 1"
"chr11",3529657,3530657,1001,"+","Gm11946",7.28057963541109,223.07582598877,30.6398442376455,-0.112714059,0.768164592,TRUE,"peak_333","Promoter (1-2kb)",11,3517523,3527937,10415,2,"29856","ENSMUST00000020718.9",-1720,"ENSMUSG00000020439","Smtn","smoothelin"
"chr6",38550834,38551834,1001,"+","Luc7l2",21.1290547934083,1109.03866625977,52.4887969245911,-0.029252528,0.765550605,TRUE,"peak_334","Promoter (<=1kb)",6,38551334,38605040,53707,1,"192196","ENSMUST00000163047.7",0,"ENSMUSG00000029823","Luc7l2","LUC7-like 2 (S. cerevisiae)"
"chr11",62648164,62649164,1001,"+","Mmgt2",16.1030654745053,564.190860717773,35.0362396284739,-0.118768083,0.765550605,TRUE,"peak_335","Promoter (<=1kb)",11,62604884,62648523,43640,2,"192976","ENSMUST00000057194.8",0,"ENSMUSG00000046417","Lrrc75a","leucine rich repeat containing 75A"
"chr2",115581216,115582216,1001,"+","BC052040",8.01706585378343,346.783813781738,43.2557022864024,0.062199397,0.765425073,TRUE,"peak_336","Promoter (<=1kb)",2,115581716,115778768,197053,1,"399568","ENSMUST00000166472.7",0,"ENSMUSG00000040282","Cdin1","CDAN1 interacting nuclease 1"
"chr1",178318049,178319049,1001,"-","B230369F24Rik",7.75435211431688,583.196349334717,75.2089072996775,-0.104910792,0.763980961,TRUE,"peak_337","Promoter (1-2kb)",1,178319130,178322693,3564,1,"66359","ENSMUST00000027781.6",-1081,"ENSMUSG00000026500","Cox20","cytochrome c oxidase assembly protein 20"
"chr7",30664494,30665494,1001,"-","Haus5",25.101213457442,430.146211547852,17.1364708035787,-0.094130951,0.76352282,TRUE,"peak_338","Promoter (<=1kb)",7,30641001,30664937,23937,2,"71909","ENSMUST00000146232.1",0,"ENSMUSG00000078762","Haus5","HAUS augmin-like complex, subunit 5"
"chr18",60525685,60526685,1001,"+","Dctn4",6.09189885671289,886.964675292969,145.597406679789,0.029750164,0.760565086,TRUE,"peak_339","Promoter (<=1kb)",18,60526185,60557939,31755,1,"67665","ENSMUST00000223984.1",0,"ENSMUSG00000024603","Dctn4","dynactin 4"
"chr7",3665340,3666340,1001,"-","Leng1",2.18323390488584,116.706105041504,53.4556122366587,-0.077043687,0.760304043,TRUE,"peak_340","Promoter (<=1kb)",7,3660098,3665840,5743,2,"69757","ENSMUST00000019878.7",0,"ENSMUSG00000078813","Leng1","leukocyte receptor cluster (LRC) member 1"
"chr16",17124667,17125667,1001,"-","2610318N02Rik",4.35361179947803,197.566460021973,45.379898144722,-0.064354267,0.760139972,TRUE,"peak_341","Promoter (<=1kb)",16,17113398,17125106,11709,2,"70458","ENSMUST00000093336.7",0,"ENSMUSG00000049916","2610318N02Rik","RIKEN cDNA 2610318N02 gene"
"chr2",30981701,30982701,1001,"-","BC005624",9.42460162938424,1221.07926281738,129.562957760493,-0.047038843,0.758398072,TRUE,"peak_342","Promoter (<=1kb)",2,30972177,30981941,9765,2,"227707","ENSMUST00000028205.9",0,"ENSMUSG00000026851","BC005624","cDNA sequence BC005624"
"chr8",13286966,13287966,1001,"-","9530085L11Rik",12.1679796189209,686.231188415527,56.3964774684906,0.094678634,0.757518766,TRUE,"peak_343","Promoter (<=1kb)",8,13255964,13287830,31867,2,"102323","ENSMUST00000203467.2",0,"ENSMUSG00000038506","Dcun1d2","defective in cullin neddylation 1 domain containing 2"
"chr17",94834299,94835299,1001,"-","Gm1976",10.7600642447445,583.529323425293,54.2310259634654,-0.06107183,0.757253993,TRUE,"peak_344","Promoter (<=1kb)",17,94759944,94834798,74855,2,"100038746","ENSMUST00000234189.1",0,"ENSMUSG00000066057","Gm1976","predicted gene 1976"
"chr4",43492400,43493400,1001,"+","Ccdc107",0,0,80.1873529752095,-0.067896018,0.755633668,FALSE,"peak_345","Promoter (<=1kb)",4,43492783,43493063,281,2,"19782","ENSMUST00000226420.1",0,"ENSMUSG00000088088","Rmrp","RNA component of mitochondrial RNAase P"
"chr12",105031779,105032779,1001,"-","Snhg10",0.262247738234413,43.3479818725586,165.294016125361,-0.151744789,0.755146124,FALSE,"peak_346","Promoter (<=1kb)",12,105030617,105032277,1661,2,"69434","ENSMUST00000222812.1",0,"ENSMUSG00000113722","Snhg10","small nucleolar RNA host gene 10"
"chr8",110997300,110998300,1001,"-","Ddx19a",11.5352986637616,366.790045166016,31.7971866925557,-0.039975898,0.754536226,TRUE,"peak_347","Promoter (<=1kb)",8,110974996,110997800,22805,2,"13680","ENSMUST00000040416.7",0,"ENSMUSG00000015023","Ddx19a","DEAD box helicase 19a"
"chr19",55315795,55316795,1001,"+","Vti1a",3.01223066002707,200.067338867187,66.418332939148,-0.039817678,0.754536226,TRUE,"peak_348","Promoter (<=1kb)",19,55316295,55577001,260707,1,"53611","ENSMUST00000225529.1",0,"ENSMUSG00000024983","Vti1a","vesicle transport through interaction with t-SNAREs 1A"
"chr2",120609020,120610020,1001,"-","Lrrc57",7.90886454336247,326.77681640625,41.3177915255229,0.049155817,0.753480517,TRUE,"peak_349","Promoter (<=1kb)",2,120609383,120619906,10524,1,"66296","ENSMUST00000028741.13",0,"ENSMUSG00000027285","Haus2","HAUS augmin-like complex, subunit 2"
"chr4",44755377,44756377,1001,"+","Zcchc7",12.2811238713451,530.679036987305,43.2109506057103,-0.043403261,0.752557619,TRUE,"peak_350","Promoter (<=1kb)",4,44755877,44761971,6095,1,"319885","ENSMUST00000154121.1",0,"ENSMUSG00000035649","Zcchc7","zinc finger, CCHC domain containing 7"
"chr4",126556435,126557435,1001,"+","Clspn",10.8913500444512,555.187364196777,50.975073056221,-0.037133262,0.751858093,TRUE,"peak_351","Promoter (<=1kb)",4,126556935,126593903,36969,1,"269582","ENSMUST00000048391.14",0,"ENSMUSG00000042489","Clspn","claspin"
"chr2",164804382,164805382,1001,"-","Acot8",9.29133656849761,763.589869506836,82.1829952964783,-0.093158646,0.751411474,TRUE,"peak_352","Promoter (<=1kb)",2,164792765,164804881,12117,2,"170789","ENSMUST00000134611.3",0,"ENSMUSG00000017307","Acot8","acyl-CoA thioesterase 8"
"chr7",25618914,25619914,1001,"+","Dmac2",9.26834944718049,376.794517822266,40.6538963565826,0.08637476,0.751335214,TRUE,"peak_353","Promoter (<=1kb)",7,25619414,25625551,6138,1,"66349","ENSMUST00000077338.11",0,"ENSMUSG00000057229","Dmac2","distal membrane arm assembly complex 2"
"chr8",91069557,91070557,1001,"+","Rbl2",7.8885309674186,405.303177856445,51.3787902374268,0.04780851,0.750717275,TRUE,"peak_354","Promoter (<=1kb)",8,91070057,91123844,53788,1,"19651","ENSMUST00000034091.7",0,"ENSMUSG00000031666","Rbl2","RB transcriptional corepressor like 2"
"chr12",85374347,85375347,1001,"-","Tmed10",9.11591398546247,614.207978607178,67.3775530996323,-0.036298459,0.750427519,TRUE,"peak_355","Promoter (<=1kb)",12,85342788,85374847,32060,2,"68581","ENSMUST00000040766.8",0,"ENSMUSG00000021248","Tmed10","transmembrane p24 trafficking protein 10"
"chr9",43239411,43240411,1001,"-","Oaf",1.71027463559478,59.3532982177734,34.7039574712117,-0.093731706,0.750427519,TRUE,"peak_356","Promoter (<=1kb)",9,43221235,43239911,18677,2,"102644","ENSMUST00000034512.6",0,"ENSMUSG00000032014","Oaf","out at first homolog"
"chr3",89159696,89160696,1001,"-","Hcn3",3.37338044196034,144.048609741211,42.7015607102712,-0.11667122,0.750026301,TRUE,"peak_357","Promoter (<=1kb)",3,89146074,89160196,14123,2,"15168","ENSMUST00000029686.3",0,"ENSMUSG00000028051","Hcn3","hyperpolarization-activated, cyclic nucleotide-gated K+ 3"
"chr4",107367284,107368284,1001,"+","Ndc1",1.21290720760044,90.0304238891602,74.226967508316,0.034787706,0.749623308,FALSE,"peak_358","Promoter (<=1kb)",4,107367784,107416346,48563,1,"72787","ENSMUST00000139560.7",0,"ENSMUSG00000028614","Ndc1","NDC1 transmembrane nucleoporin"
"chr15",76659617,76660617,1001,"-","Cyhr1",13.5073345625887,1928.31616842651,142.760672691663,0.038520453,0.747959677,TRUE,"peak_359","Promoter (<=1kb)",15,76659858,76667853,7996,1,"16581","ENSMUST00000230451.1",0,"ENSMUSG00000004187","Kifc2","kinesin family member C2"
"chr2",14073598,14074598,1001,"+","Stam",11.3372024147311,558.855293701172,49.2939327761332,-0.036113906,0.74789244,TRUE,"peak_360","Promoter (<=1kb)",2,14074098,14149634,75537,1,"20844","ENSMUST00000102960.10",0,"ENSMUSG00000026718","Stam","signal transducing adaptor molecule (SH3 domain and ITAM motif) 1"
"chr8",105348343,105349343,1001,"+","Slc9a5",10.8147673510653,341.114937591553,31.5415881376266,0.077602994,0.747555875,TRUE,"peak_361","Promoter (<=1kb)",8,105348843,105368743,19901,1,"277973","ENSMUST00000073149.6",0,"ENSMUSG00000014786","Slc9a5","solute carrier family 9 (sodium/hydrogen exchanger), member 5"
"chr7",80208894,80209894,1001,"+","Gm45206",10.887686532094,364.122481201172,33.4435125522614,0.123756059,0.746635307,TRUE,"peak_362","Exon (ENSMUST00000206885.1/ENSMUST00000206885.1, exon 1 of 1)",7,80198536,80214065,15530,1,"20352","ENSMUST00000123023.2",10358,"ENSMUSG00000030539","Sema4b","sema domain, immunoglobulin domain (Ig), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 4B"
"chr13",41249344,41250344,1001,"+","Smim13",18.3118022455533,1503.17349127197,82.0876870072683,0.038986798,0.745372504,TRUE,"peak_363","Promoter (<=1kb)",13,41249844,41276577,26734,1,"108934","ENSMUST00000165561.3",0,"ENSMUSG00000091264","Smim13","small integral membrane protein 13"
"chr2",5063551,5064551,1001,"-","Optn",8.84017734244538,420.141821289062,47.5264019050598,-0.067986538,0.744747722,TRUE,"peak_364","Promoter (<=1kb)",2,5020642,5064045,43404,2,"71648","ENSMUST00000114996.7",0,"ENSMUSG00000026672","Optn","optineurin"
"chr10",80260986,80261986,1001,"+","Dazap1",10.2122215653596,2098.70603192139,205.509253641764,-0.033089427,0.743445328,TRUE,"peak_365","Promoter (<=1kb)",10,80258151,80261012,2862,2,"14431","ENSMUST00000105363.7",0,"ENSMUSG00000020150","Gamt","guanidinoacetate methyltransferase"
"chr5",32459328,32460328,1001,"+","Gm43312",0,0,12.7062738246918,-0.073196069,0.74211452,FALSE,"peak_366","Promoter (<=1kb)",5,32459222,32491039,31818,1,"19046","ENSMUST00000202078.1",106,"ENSMUSG00000014956","Ppp1cb","protein phosphatase 1 catalytic subunit beta"
"chr7",113206965,113207965,1001,"+","Arntl",10.2705466778018,1703.07417724609,165.821180768013,0.058670904,0.741561897,TRUE,"peak_367","Promoter (<=1kb)",7,113207465,113314126,106662,1,"11865","ENSMUST00000047321.8",0,"ENSMUSG00000055116","Bmal1","basic helix-loop-helix ARNT like 1"
"chr1",172147584,172148584,1001,"+","Dcaf8",19.1386514022805,928.647469482422,48.5220954163869,0.035627839,0.741152812,TRUE,"peak_368","Promoter (<=1kb)",1,172148084,172194794,46711,1,"98193","ENSMUST00000193638.5",0,"ENSMUSG00000026554","Dcaf8","DDB1 and CUL4 associated factor 8"
"chr10",100487058,100488058,1001,"+","Cep290",18.7944240889427,1866.29702685547,99.3005701065064,-0.045894668,0.741152812,TRUE,"peak_369","Promoter (<=1kb)",10,100487558,100573655,86098,1,"216274","ENSMUST00000220346.1",0,"ENSMUSG00000019971","Cep290","centrosomal protein 290"
"chr10",57532030,57533030,1001,"-","Serinc1",0,0,35.989039293925,-0.030774933,0.741071154,FALSE,"peak_370","Promoter (<=1kb)",10,57515774,57532530,16757,2,"56442","ENSMUST00000020027.10",0,"ENSMUSG00000019877","Serinc1","serine incorporator 1"
"chr7",35585744,35586744,1001,"+","Ankrd27",16.3343081294241,1594.53752160645,97.6189201876322,-0.047368949,0.740745499,TRUE,"peak_371","Promoter (<=1kb)",7,35586244,35639226,52983,1,"245886","ENSMUST00000040844.15",0,"ENSMUSG00000034867","Ankrd27","ankyrin repeat domain 27"
"chr5",25759497,25760497,1001,"+","Actr3b",16.9673116973534,1021.34452719116,60.1948349514008,-0.06339159,0.738878223,TRUE,"peak_372","Promoter (<=1kb)",5,25759997,25850688,90692,1,"242894","ENSMUST00000128727.7",0,"ENSMUSG00000056367","Actr3b","ARP3 actin-related protein 3B"
"chr16",57166901,57167901,1001,"+","Gm16892",50.3113943309652,1571.19454077148,31.2293976675669,0.158261026,0.738319889,TRUE,"peak_373","Promoter (<=1kb)",16,57156665,57167332,10668,2,"52633","ENSMUST00000023432.9",0,"ENSMUSG00000022751","Nit2","nitrilase family, member 2"
"chrX",23364563,23365563,1001,"-","Gm14523",9.60727108740307,302.101619018555,31.4451019722621,-0.16530589,0.737633541,TRUE,"peak_374","Promoter (<=1kb)",20,23219271,23365082,145812,2,"67455","ENSMUST00000115313.7",0,"ENSMUSG00000036782","Klhl13","kelch-like 13"
"chr2",11704790,11705790,1001,"+","Il15ra",8.11385731949007,503.50292175293,62.0546925989787,0.088938542,0.737359303,TRUE,"peak_375","Promoter (<=1kb)",2,11705290,11734317,29028,1,"16169","ENSMUST00000138349.7",0,"ENSMUSG00000023206","Il15ra","interleukin 15 receptor, alpha chain"
"chr1",86359074,86360074,1001,"+","C130036L24Rik",7.19851686007713,716.908441772461,99.591131855011,0.176505659,0.737359303,TRUE,"peak_376","Promoter (<=1kb)",1,86344719,86359400,14682,2,"17975","ENSMUST00000027438.7",0,"ENSMUSG00000026234","Ncl","nucleolin"
"chr12",85824159,85825159,1001,"+","Ttll5",2.97126097117145,232.412025085449,78.2199972807566,-0.043502287,0.737310969,TRUE,"peak_377","Promoter (<=1kb)",12,85824659,85857405,32747,1,"320244","ENSMUST00000177188.7",0,"ENSMUSG00000012609","Ttll5","tubulin tyrosine ligase-like family, member 5"
"chr7",3644387,3645387,1001,"-","Gm15927",3.36235255781788,762.590246124268,226.802583313624,0.150907661,0.736712394,TRUE,"peak_378","Promoter (<=1kb)",7,3645290,3661108,15819,1,"232791","ENSMUST00000143085.7",0,"ENSMUSG00000035632","Cnot3","CCR4-NOT transcription complex, subunit 3"
"chr11",78187930,78188930,1001,"+","Rab34",8.71818340077201,373.45921081543,42.8368151537577,0.057693989,0.736595687,TRUE,"peak_379","Promoter (<=1kb)",11,78188430,78192188,3759,1,"19376","ENSMUST00000002128.13",0,"ENSMUSG00000002059","Rab34","RAB34, member RAS oncogene family"
"chr1",178405585,178406585,1001,"+","Efcab2",5.77647118322759,383.463318786621,66.3836634206772,0.102225476,0.733966761,TRUE,"peak_380","Promoter (<=1kb)",1,178406085,178437450,31366,1,"68226","ENSMUST00000194861.1",0,"ENSMUSG00000026495","Efcab2","EF-hand calcium binding domain 2"
"chr7",30551678,30552678,1001,"+","Hspb6",0.940680407257331,118.706596435547,126.192270530701,-0.110954575,0.733871707,FALSE,"peak_381","Promoter (<=1kb)",7,30552178,30555440,3263,1,"243912","ENSMUST00000126989.7",0,"ENSMUSG00000036854","Hspb6","heat shock protein, alpha-crystallin-related, B6"
"chr12",78748407,78749407,1001,"+","Mpp5",13.4899457619928,1024.01154095459,75.9092407798767,0.035484574,0.73357433,TRUE,"peak_382","Promoter (<=1kb)",12,78748907,78840586,91680,1,"56217","ENSMUST00000219197.1",0,"ENSMUSG00000021112","Pals1","protein associated with LIN7 1, MAGUK family member"
"chr16",22008984,22009984,1001,"+","Senp2",8.77918053002162,680.230263671875,77.4822047850291,0.04078762,0.732757274,TRUE,"peak_383","Promoter (<=1kb)",16,22009484,22049269,39786,1,"75826","ENSMUST00000023561.7",0,"ENSMUSG00000022855","Senp2","SUMO/sentrin specific peptidase 2"
"chr2",151038882,151039882,1001,"-","Ninl",13.3711852999251,717.577052246094,53.6659268531799,-0.077049966,0.730885548,TRUE,"peak_384","Promoter (<=1kb)",2,151029685,151039398,9714,2,"67311","ENSMUST00000066640.4",0,"ENSMUSG00000053916","Nanp","N-acetylneuraminic acid phosphatase"
"chr8",91313025,91314025,1001,"+","Fto",9.08061928226118,1148.72030441284,126.502418910662,0.033816381,0.730367356,TRUE,"peak_385","Promoter (<=1kb)",8,91217030,91313262,96233,2,"244585","ENSMUST00000047783.13",0,"ENSMUSG00000033282","Rpgrip1l","Rpgrip1-like"
"chr17",71182060,71183060,1001,"+","Lpin2",0,0,9.45810980161031,-0.047394382,0.72885945,FALSE,"peak_386","Promoter (<=1kb)",17,71182560,71235119,52560,1,"64898","ENSMUST00000142842.7",0,"ENSMUSG00000024052","Lpin2","lipin 2"
"chr9",57537028,57538028,1001,"+","Fam219b",13.5766984841762,500.835010131836,36.8893078619639,0.063132522,0.725289254,TRUE,"peak_387","Promoter (<=1kb)",9,57537528,57543182,5655,1,"78323","ENSMUST00000093833.5",0,"ENSMUSG00000032305","Fam219b","family with sequence similarity 219, member B"
"chr1",136130889,136131889,1001,"+","Kif21b",0,0,89.243051044782,-0.043506198,0.725175606,FALSE,"peak_388","Promoter (<=1kb)",1,136131389,136177998,46610,1,"16565","ENSMUST00000075164.10",0,"ENSMUSG00000041642","Kif21b","kinesin family member 21B"
"chr17",78834864,78835864,1001,"-","Heatr5b",2.492384174068,213.405200195312,85.6229157670339,0.042286923,0.724747334,TRUE,"peak_389","Promoter (<=1kb)",17,78752898,78835324,82427,2,"320473","ENSMUST00000097281.3",0,"ENSMUSG00000039414","Heatr5b","HEAT repeat containing 5B"
"chr2",127247316,127248316,1001,"-","Ciao1",1.98857405509708,126.709379882812,63.7187131945292,-0.047079267,0.724635128,TRUE,"peak_390","Promoter (<=1kb)",2,127240938,127247816,6879,2,"26371","ENSMUST00000003759.10",0,"ENSMUSG00000003662","Ciao1","cytosolic iron-sulfur protein assembly 1"
"chr7",125707388,125708388,1001,"+","D430042O09Rik",0,0,65.0060888563792,0.056985256,0.721537186,FALSE,"peak_391","Promoter (<=1kb)",7,125640954,125707677,66724,2,"233863","ENSMUST00000205659.1",0,"ENSMUSG00000032777","Gtf3c1","general transcription factor III C 1"
"chr6",70844015,70845015,1001,"+","Eif2ak3",2.12597622162769,416.807696990967,196.054731351535,0.05870308,0.72003016,TRUE,"peak_392","Promoter (<=1kb)",6,70844515,70905245,60731,1,"13666","ENSMUST00000034093.14",0,"ENSMUSG00000031668","Eif2ak3","eukaryotic translation initiation factor 2 alpha kinase 3"
"chr10",128565487,128566487,1001,"-","Pa2g4",6.30373803423428,889.299458496094,141.074938975334,0.034143375,0.718373015,TRUE,"peak_393","Promoter (<=1kb)",10,128557766,128565934,8169,2,"18813","ENSMUST00000026425.12",0,"ENSMUSG00000025364","Pa2g4","proliferation-associated 2G4"
"chr11",78176211,78177211,1001,"+","Tlcd1",35.0696385747101,1292.93490197754,36.8676426254908,0.056147019,0.717607959,TRUE,"peak_394","Promoter (<=1kb)",11,78166106,78176611,10506,2,"140859","ENSMUST00000152611.7",0,"ENSMUSG00000017405","Nek8","NIMA (never in mitosis gene a)-related expressed kinase 8"
"chr1",191062512,191063512,1001,"+","Nsl1",10.1704594361745,542.183033874512,53.3095911032359,-0.053032492,0.717530178,TRUE,"peak_395","Promoter (<=1kb)",1,191063012,191075206,12195,1,"381318","ENSMUST00000076952.11",0,"ENSMUSG00000062510","Nsl1","NSL1, MIS12 kinetochore complex component"
"chr5",120612239,120613239,1001,"+","Ddx54",4.98005453474281,1055.68848901367,211.983318987528,0.045099012,0.717522321,TRUE,"peak_396","Promoter (<=1kb)",5,120594305,120612339,18035,2,"100764","ENSMUST00000111884.7",0,"ENSMUSG00000029600","Rita1","RBPJ interacting and tubulin associated 1"
"chr12",24830379,24831379,1001,"+","Mboat2",17.0999415191419,778.928776123047,45.5515461997986,-0.036954659,0.716037884,TRUE,"peak_397","Promoter (<=1kb)",12,24830879,24939302,108424,1,"67216","ENSMUST00000222198.1",0,"ENSMUSG00000020646","Mboat2","membrane bound O-acyltransferase domain containing 2"
