"gene","chromosome","tss","strand","log2FoldChange","padj","bm3_signal","avg_bg_signal","fold_change","is_higher_than_bg"
"Rabepk","chr2",34799912,"-",-0.281531855,0.042909373,82.0275971069336,40.8063961296082,2.01016519190766,TRUE
"Gm38071","chr16",77416624,"+",0.620817792,0.042821853,296.099600097656,11.3795837955475,26.0202486679268,TRUE
"Tti1","chr2",158028433,"-",0.191476341,0.042510773,198.733624328613,38.029563931783,5.22576658215433,TRUE
"Adarb1","chr10",77418270,"-",0.338330457,0.041944032,380.129031677246,22.6880060831706,16.7546249010933,TRUE
"Ttc30b","chr2",75938585,"-",-0.235864637,0.041682394,0,32.5278380966187,0,FALSE
"Ankra2","chr13",98263074,"+",-0.212372476,0.041580739,618.875549804687,42.2487445926666,14.6483772659155,TRUE
"Arrb1","chr7",99535466,"+",0.278872912,0.041033162,488.831780273438,45.0740700397492,10.8450774434693,TRUE
"Cfap300","chr9",8042823,"-",-0.305261461,0.040741497,366.790045166016,72.1341962105433,5.08482889440452,TRUE
"Wdr19","chr5",65199696,"+",0.231443499,0.040623912,1455.8233213501,121.396445273081,11.9923060191361,TRUE
"Cadm2","chr16",67620908,"-",-0.210768981,0.04057286,460.155511779785,98.8099448521932,4.65697569680985,TRUE
"Hlcs","chr16",94313571,"-",0.418064213,0.040507688,239.081266418457,42.5749112450282,5.61554350736025,TRUE
"Mbtd1","chr11",93885852,"+",-0.145568481,0.040259048,742.91694128418,59.2437591590881,12.5400034000073,TRUE
"Coq6","chr12",84361657,"+",-0.295607309,0.039803045,63.3547427368164,69.1150449485779,0.916656319676169,FALSE
"Smim8","chr4",34778423,"-",-0.354930038,0.039758773,357.121389587402,25.8150318559011,13.8338543055397,TRUE
"Tmtc3","chr10",100487350,"-",0.151546109,0.039661266,1723.91545837402,100.118527495066,17.2187456358562,TRUE
"Gpr108","chr17",57248446,"-",0.286177957,0.039624087,2432.48470300293,104.272253058116,23.3282069933523,TRUE
"Rnu3a","chr10",40258467,"+",-0.738757213,0.039624087,2545.190409729,49.8928206049601,51.013159385821,TRUE
"Rnu3a","chr10",40258467,"+",-0.738757213,0.039624087,2545.190409729,49.8928206049601,51.013159385821,TRUE
"Ccdc174","chr6",91878053,"+",-0.264115479,0.039442471,460.48971295166,58.8180936803818,7.82904858246455,TRUE
"Zmat5","chr11",4704678,"+",-0.433024598,0.039181391,702.235895507813,84.0152636451721,8.35843232574521,TRUE
"Gmppb","chr9",108049242,"+",-0.326218897,0.039166244,434.146623474121,42.5019242814382,10.2147521744968,TRUE
"Hirip3","chr7",126861972,"+",-0.235450063,0.039012605,658.887596191406,54.2248730672201,12.1510214578947,TRUE
"2810408I11Rik","chr1",64690659,"-",-0.285442509,0.038916523,743.91845211792,122.695036424637,6.06315034247419,TRUE
"Rpa1","chr11",75348324,"-",-0.14675241,0.038768885,838.281454589844,55.3045703283946,15.1575439355588,TRUE
"Wbp4","chr14",79481520,"-",-0.210223737,0.038593441,773.594038085938,45.072307249705,17.1633999963692,TRUE
"Clock","chr5",76304792,"-",-0.129674591,0.037634068,1119.04444836426,48.3723026053111,23.1339917285929,TRUE
"1500015A07Rik","chr18",61726390,"+",-0.508348238,0.037420773,266.756396484375,67.7652909469604,3.93647533651355,TRUE
"1700012D14Rik","chr7",111122684,"-",-0.659021431,0.037323289,812.273196594238,93.3051291402181,8.7055578195874,TRUE
"Gm5464","chr14",66868850,"+",-0.659262837,0.037272668,1198.73718841553,64.805430393219,18.4974805528174,TRUE
"Fkbp9","chr6",56832059,"+",-0.169821543,0.037205114,453.486656799316,44.3156395635605,10.2331064442587,TRUE
"Msrb1","chr17",24736642,"+",-0.270744757,0.037030367,620.87613671875,30.6683571179708,20.2448450150248,TRUE
"Qsox1","chr1",155812889,"-",0.268551303,0.036822264,1052.02041717529,31.5750706424713,33.3180701030715,TRUE
"Dop1a","chr9",86467154,"+",0.179836484,0.036500792,299.434060241699,27.5093772322337,10.8847996708134,TRUE
"Ube2n","chr10",95515145,"+",-0.142586985,0.036485434,1252.08828979492,85.745131966273,14.6024416906539,TRUE
"Junb","chr8",84978718,"-",0.271856985,0.036471972,394.800770751953,46.2384167474111,8.53837130515629,TRUE
"Gm3513","chr3",79552193,"-",-0.736244914,0.036243434,0,45.777594789505,0,FALSE
"E130307A14Rik","chr10",39732007,"-",-0.252772089,0.03615205,673.561057434082,71.8661042410533,9.37244427741378,TRUE
"Ywhae","chr11",75732869,"+",-0.144144815,0.035645456,795.268884887695,35.7035370464325,22.2742324900036,TRUE
"Riok3","chr18",12128741,"+",-0.167736725,0.035603226,490.16631439209,62.4479194564819,7.84920168130937,TRUE
"Nhlrc3","chr3",53463332,"-",-0.303926184,0.035506902,433.479007568359,58.1343719768524,7.45650108237102,TRUE
"Chac2","chr11",30986350,"-",-0.311349581,0.035213544,0,69.8214531230927,0,FALSE
"Kbtbd7","chr14",79426511,"+",-0.227523661,0.035187854,538.515620727539,45.2730541133881,11.8948374761466,TRUE
"Serpinb6a","chr13",34002794,"-",0.523966432,0.035068381,308.770835998535,47.3902150580088,6.51549767437389,TRUE
"Srd5a1","chr13",69611442,"-",-0.286850687,0.034855508,1116.37617822266,146.563926751455,7.61699145872247,TRUE
"Rnh1","chr7",141172857,"-",-0.261957964,0.034610307,237.746738494873,77.5328604771296,3.06639967920444,TRUE
"Dele1","chr18",38250255,"+",-0.20897156,0.03439967,1418.81095932007,75.0057430617015,18.9160309784935,TRUE
"Ddb2","chr2",91236982,"-",0.585635161,0.03437331,411.4725078125,73.0501864109039,5.63273727322181,TRUE
"Papola","chr12",105784694,"+",-0.134738619,0.034220676,173.391927490234,49.1140951124827,3.53039035114312,TRUE
"Zkscan8","chr13",21531120,"-",-0.175855599,0.034024465,556.854312133789,37.8496698729197,14.7122633831002,TRUE
"Pgrmc1","chrX",36598206,"+",0.184365984,0.033796661,293.432036132813,28.1284108225505,10.4318739506453,TRUE
"Frat2","chr19",41848132,"-",-0.522940484,0.033684082,854.288029724121,75.0435522251129,11.3838964760285,TRUE
"Rnf122","chr8",31111820,"+",0.181513204,0.033240088,813.607429504395,146.754302241007,5.54401075185003,TRUE
"Stard3nl","chr13",19395795,"-",-0.292438136,0.033135989,370.125430297852,70.8736193180084,5.22233002715872,TRUE
"Irf3","chr7",44997648,"+",-0.225951554,0.033113751,460.821922912598,61.8027852757772,7.45632936859257,TRUE
"Aldh3a2","chr11",61267464,"-",-0.241486816,0.032746188,765.59124041748,87.3150526339213,8.76814727040608,TRUE
"Ppip5k2","chr1",97770411,"-",-0.183462267,0.032516362,485.164168640137,60.6070887152354,8.00507298609406,TRUE
"2500004C02Rik","chr2",153346073,"-",0.361634947,0.032435219,1690.23546258545,52.582366118749,32.144530331106,TRUE
"Snx30","chr4",59805840,"+",0.265068765,0.032354874,506.838894042969,76.2710660235087,6.64523154674078,TRUE
"Rab1a","chr11",20201432,"+",-0.156264641,0.03232915,888.298424621582,176.294328578313,5.03872377395841,TRUE
"Myl6","chr10",128494145,"-",-0.219301203,0.032182536,785.264256286621,67.4195455821355,11.6474273077079,TRUE
"Cog8","chr8",107056689,"-",0.208506506,0.03207349,400.968340576172,34.0240225680669,11.7848599404733,TRUE
"Cog2","chr8",124520767,"+",-0.263506021,0.031872118,500.502426574707,43.7094556935628,11.4506671069898,TRUE
"Ccdc134","chr15",82127922,"+",-0.296901918,0.031710791,1252.08679766846,115.7790782547,10.814447796121,TRUE
"Rnf114","chr2",167492645,"+",0.189550437,0.031461482,6.66891510009766,35.4360017522176,0.188196037090452,FALSE
"1700030K09Rik","chr8",72443880,"+",-0.350381192,0.031451682,386.797013549805,66.7767077159882,5.79239418623202,TRUE
"Rab2b","chr14",52279545,"-",0.497819122,0.031330654,830.280362091064,89.7593175315857,9.25007436469082,TRUE
"Abcf1","chr17",35969761,"-",0.18266864,0.031316168,213.4051171875,47.3283244778315,4.50903596402316,TRUE
"Ccar2","chr14",70153811,"-",0.166488252,0.031288092,763.924360809326,55.9260825366974,13.659536412336,TRUE
"Hes6","chr1",91414038,"-",0.213121066,0.03118852,1247.08750744629,144.076944089254,8.65570487581785,TRUE
"Stom","chr2",35336976,"-",0.213688862,0.031184103,522.175876586914,129.145465953191,4.04331559557946,TRUE
"Gys1","chr7",45434844,"+",0.258021656,0.031058734,873.627482604981,164.888387076696,5.29829600551932,TRUE
"Virma","chr4",11485958,"+",-0.146759754,0.031051985,811.606322814941,47.5508998381297,17.068159079592,TRUE
"5330434G04Rik","chrX",105391776,"-",0.261699747,0.030984519,887.630922546387,27.6569740161896,32.0942892026725,TRUE
"Snora57","chr19",8888685,"-",-0.665445075,0.030770305,942.816984863281,66.0480260864894,14.274718575672,TRUE
"Sdhaf3","chr6",6956004,"+",-0.401842911,0.030716714,510.173413696289,42.3470339082082,12.0474414997316,TRUE
"Hgh1","chr15",76368898,"+",-0.32807195,0.030468408,0,34.2101642220815,0,FALSE
"Kif24","chr4",41464887,"-",-0.20109565,0.030353422,783.59727722168,117.240711356163,6.68366191366075,TRUE
"Pin1","chr9",20652095,"+",-0.200125004,0.030330092,418.475010070801,182.574975808462,2.29207211019883,TRUE
"Gch1","chr14",47189413,"-",-0.718890704,0.030229654,425.809978424072,21.6650156793594,19.6542658785033,TRUE
"Far1","chr7",113513834,"+",-0.166553396,0.030181228,652.219154052734,117.158059197744,5.567002035702,TRUE
"Oxa1l","chr14",54360834,"+",-0.191657666,0.030084584,314.10566204834,29.396028242747,10.6853095749709,TRUE
"E2f7","chr10",110745439,"+",0.218436634,0.030029314,852.28852230835,47.0186299301783,18.1266132929432,TRUE
"Crk","chr11",75679259,"+",-0.142355016,0.029946875,751.254748596191,38.160576596578,19.686671837751,TRUE
"Yars2","chr16",16302965,"+",-0.241162285,0.029915525,566.858758544922,36.3945989513397,15.575353895308,TRUE
"Mterf3","chr13",66933088,"-",-0.255261858,0.029890116,776.930222167969,58.4265202344259,13.2975610912763,TRUE
"Gm37960","chr1",177036936,"-",0.587122374,0.029835064,0,4.85364999771118,0,FALSE
"Grk4","chr5",34660379,"+",0.509810462,0.029722419,256.753119812012,152.081862529755,1.68825601910141,TRUE
"Txndc11","chr16",11134650,"-",-0.195077028,0.029678021,1265.42629852295,79.5413153362274,15.9090441637015,TRUE
"Erich1","chr8",14090301,"-",0.356122424,0.029451205,247.0832684021,70.2400961850484,3.51769547341102,TRUE
"Gm14634","chrX",12762278,"+",0.75328814,0.029358143,436.815052490234,38.6968477032979,11.2881301298609,TRUE
"Enah","chr1",182019990,"-",-0.151520535,0.029271234,223.408611755371,20.3329176712036,10.9875333864049,TRUE
"Ywhah","chr5",33018816,"+",-0.165707923,0.029218126,551.519465332031,73.2986621271769,7.52427737869372,TRUE
"Cdk17","chr10",93160875,"+",0.147832461,0.029089609,208.403748626709,58.5385771179199,3.56010957025657,TRUE
"1700040D17Rik","chr3",94412919,"-",0.514338302,0.029057986,1315.1105854187,73.7391768366496,17.8346252539813,TRUE
"Rnf146","chr10",29362442,"-",-0.275555134,0.028735828,120.040378417969,31.996089867274,3.75172025444108,TRUE
"Ttc1","chr11",43748008,"-",-0.216063472,0.028670437,0,81.5223922761281,0,FALSE
"Fzd7","chr1",59482424,"+",0.273895562,0.028653782,1234.41616436768,79.5625240389506,15.5150452964936,TRUE
"Zc3h10","chr10",128547774,"-",-0.367585572,0.028618393,1107.70732952881,63.0674225311279,17.5638592013505,TRUE
"5430416N02Rik","chr5",100429535,"-",-0.310132255,0.02860377,326.776585693359,72.1807340272268,4.52719953734605,TRUE
"Lrrc75a","chr11",62648523,"-",0.353585417,0.02844807,652.553925872803,34.5191744438807,18.9041000077707,TRUE
"Map2k7","chr8",4238740,"+",0.217236298,0.028145426,800.269537963867,41.5318657366435,19.2688077881796,TRUE
"Gm44916","chr7",82715592,"+",0.548298149,0.028109669,425.476452392578,24.618581044515,17.2827366298341,TRUE
"Rnu1a1","chr11",87422867,"+",-0.503712349,0.027913059,914.308919433594,79.4216888602575,11.5120810518437,TRUE
"Adam9","chr8",25016927,"-",-0.160804253,0.027911427,2005.17577038574,136.502205770175,14.6896950058214,TRUE
"Nmi","chr2",51973494,"-",-0.587091667,0.027750082,390.131235046387,16.5645483061473,23.5521807076143,TRUE
"Nxt1","chr2",148672601,"+",-0.239037552,0.027441909,898.469716430664,98.5420270862579,9.11762973623626,TRUE
"Zfp236","chr18",82692883,"-",0.191885616,0.02740613,658.88887487793,37.8971046212514,17.3862589626028,TRUE
"Wsb1","chr11",79254671,"-",-0.191687619,0.027224944,0,57.4074214712779,0,FALSE
"Pcx","chr19",4510472,"+",0.249369385,0.027186095,370.125276489258,158.153601205826,2.34028990593496,TRUE
"Gm7332","chr5",9261388,"-",-0.56940452,0.027114937,490.165224609375,18.8919894186656,25.9456647866362,TRUE
"Fam45a","chr19",60811585,"+",-0.236671815,0.027073218,806.93796081543,33.3255085992813,24.2138228261828,TRUE
"BC006965","chr11",112781976,"-",-0.768770989,0.026836646,310.104994812012,71.7387372919718,4.32269937439664,TRUE
"Prpf3","chr3",95855885,"-",-0.217225228,0.026806283,550.18620513916,27.7318325980504,19.839518473721,TRUE
"P2rx4","chr5",122707544,"+",0.344387292,0.026567339,590.198969116211,48.4128793004354,12.1909495498836,TRUE
"Gigyf2","chr1",87326998,"+",0.159247332,0.026509809,320.107904052734,62.6981478970846,5.10554003250899,TRUE
"Nphp3","chr9",104002544,"+",-0.287911451,0.026465726,1621.21292602539,171.022569791794,9.479526170137,TRUE
"Apip","chr2",103073675,"+",-0.321059691,0.026406198,1190.40117858887,123.98520011425,9.60115544026169,TRUE
"Gm49783","chr10",92723688,"-",-0.37455879,0.026291258,0,19.8871573874156,0,FALSE
"Klhl36","chr8",119862266,"+",-0.681201099,0.026270194,514.839905395508,77.6485164686839,6.63038946279348,TRUE
"Pdss2","chr10",43221486,"+",-0.319916542,0.026201235,252.752551513672,40.9208414567312,6.17662155801286,TRUE
"Bicd1","chr6",149408886,"+",0.180621287,0.026154509,540.516137512207,60.313448779424,8.96178461770544,TRUE
"Pipox","chr11",77894096,"-",-0.227826883,0.026153907,1371.79493493652,175.83716314888,7.80150743091229,TRUE
"Rwdd2b","chr16",87440573,"-",-0.404328453,0.025952183,626.876613769531,23.5036326360703,26.6714777020248,TRUE
"1810058I24Rik","chr6",35252654,"+",-0.243675627,0.025913681,590.199404541016,46.6901240056356,12.6407761193733,TRUE
"Hsf1","chr15",76477422,"+",0.223357426,0.025827503,446.818308410645,76.0803036263784,5.87298271843022,TRUE
"Txnrd3","chr6",89643988,"+",0.378509673,0.025750007,1981.33435205078,53.8864922790527,36.768664432459,TRUE
"Rabl3","chr16",37539885,"+",-0.31200847,0.025639929,381.795586700439,91.487965888977,4.17317822066082,TRUE
"Bicd2","chr13",49341585,"+",0.172436851,0.025616132,1387.13422912598,118.70312259833,11.6857433803135,TRUE
"Irx2","chr13",72628820,"+",0.275777952,0.025557516,1323.77907836914,139.28213760376,9.50429898006826,TRUE
"Plch1","chr3",63899472,"-",0.26239108,0.025374697,60.0202825927734,49.0588680146535,1.22343390750161,FALSE
"Abhd2","chr7",79273199,"+",0.185694606,0.0251657,1013.67514068604,183.812731158574,5.51471671356399,TRUE
"Mief1","chr15",80234018,"+",0.179949422,0.024940614,372.792240539551,77.8690104052226,4.78742748366233,TRUE
"Ccdc151","chr9",22002634,"-",0.768875246,0.02486947,1129.71439318848,157.955066014608,7.15212510552843,TRUE
"Pacsin2","chr15",83464606,"-",0.215818044,0.024699424,1230.41451477051,102.887977783203,11.9587782876162,TRUE
"Jdp2","chr12",85599027,"+",-0.400993748,0.024640946,0,30.5881726722717,0,FALSE
"Lmnb1","chr18",56707813,"+",-0.154270723,0.024606951,256.75331237793,81.4583270839055,3.151959063847,TRUE
"Ift57","chr16",49699233,"+",-0.246707672,0.024600987,755.920534454346,99.0060885842641,7.63509138946522,TRUE
"Mmut","chr17",40934685,"+",-0.225174276,0.024391968,665.224123535156,50.0992206398646,13.2781331733099,TRUE
"Hras","chr7",141194005,"-",0.222881718,0.024357841,1301.27300476074,54.9614001687368,23.67612544014,TRUE
"Anapc10","chr8",79711820,"+",-0.249543374,0.02433163,536.847626953125,35.3612085215251,15.1818235122347,TRUE
"Cept1","chr3",106547802,"-",-0.263969405,0.024304889,209.403879150391,74.8273534526825,2.79849372573104,TRUE
"Gm6123","chr1",4771131,"+",-0.795749128,0.024274903,14.0047108154297,8.13212943903605,1.7221455856573,FALSE
"Gm24494","chr3",153911690,"-",-0.734628286,0.024230389,0,30.1018933391571,0,FALSE
"Rbm17","chr2",11604153,"-",-0.214486465,0.024197302,0,13.9425936088562,0,FALSE
"Hectd3","chr4",116995317,"+",0.305025512,0.024098075,123.041823303223,16.6218318729401,7.4024225635161,TRUE
"Brip1","chr11",86201193,"-",-0.21842377,0.024094092,718.909216674805,98.0854964265823,7.32941406085367,TRUE
"Bsdc1","chr4",129461581,"+",0.259057555,0.024061316,239.747780792236,129.018868442853,1.85823812970758,TRUE
"Zmiz1os1","chr14",25461128,"-",0.546586564,0.024043441,884.297763427734,49.0260271708171,18.0373123105948,TRUE
"Clpx","chr9",65294260,"+",-0.248426762,0.02387569,808.606564025879,38.3865716489156,21.0648289047902,TRUE
"Rn7sk","chr9",78175633,"-",-0.225364524,0.023506227,396.800497741699,82.1074482542674,4.83269796076115,TRUE
"Amacr","chr15",10981756,"+",-0.481974135,0.02348785,1335.11564837646,66.6661600163778,20.0268869250677,TRUE
"Exo1","chr1",175880581,"+",0.192251976,0.023162261,663.891601531982,47.306182788531,14.0339288101034,TRUE
"Selenos","chr7",66079649,"+",-0.230309422,0.023117767,426.810271911621,64.8369949680964,6.58282007242373,TRUE
"Srsf12","chr4",33208991,"+",0.515498391,0.022977271,161.054602722168,14.0628238363266,11.452508016643,TRUE
"Atg10","chr13",91223968,"-",0.530140394,0.022972761,1599.5389508667,36.4812451025645,43.8455142188735,TRUE
"Axin1","chr17",26138688,"+",0.222538272,0.022884344,130.043789978027,76.0694802811941,1.7095396142752,TRUE
"Ccdc47","chr11",106216344,"-",-0.201686742,0.022791241,674.89398425293,70.1348837420146,9.62280035617471,TRUE
"Ahctf1","chr1",179803680,"-",-0.150177955,0.022723432,908.638772277832,80.8912521680196,11.2328434524724,TRUE
"Mageh1","chrX",153037575,"-",-0.19432677,0.02249873,948.652422180176,14.4233699131012,65.771898515789,TRUE
"Snord17","chr2",144266216,"-",-0.549388858,0.022210086,216.072681152344,17.7163130200704,12.1962555587926,TRUE
"Tent2","chr13",93192385,"-",-0.213982383,0.022186407,506.837589111328,68.6637810357412,7.38144013431924,TRUE
"Elp4","chr2",105904564,"-",-0.203905049,0.022096725,921.64485949707,81.6866245295207,11.2826899728731,TRUE
"Brd3os","chr2",27442324,"+",0.541898677,0.021979798,723.244229919434,97.7895878372192,7.39592267351967,TRUE
"6330403K07Rik","chr11",71033513,"-",0.535408408,0.021937369,760.59045513916,37.3281289027532,20.3757990956536,TRUE
"1110051M20Rik","chr2",91444704,"-",-0.230339831,0.02156422,93.3648840332031,35.8659917926788,2.60315913115949,TRUE
"2610301B20Rik","chr4",10874498,"+",-0.180941355,0.021459357,594.20143548584,53.6682995217641,11.0717395703002,TRUE
"Tatdn3","chr1",191062932,"-",-0.450893665,0.0214389,462.155831726074,53.5743549404144,8.62643763494839,TRUE
"Kif7","chr7",79715720,"-",0.377059966,0.021399229,10.0033804321289,31.3300997161865,0.319289773181306,FALSE
"Slc8a2","chr7",16129826,"+",0.754300406,0.021394212,650.218068237305,53.4265137805939,12.1703255972783,TRUE
"Ubtd1","chr19",41981763,"+",0.296029263,0.021387828,1455.82405841064,95.8890995833079,15.1823728112686,TRUE
"Zswim3","chr2",164805098,"+",-0.691619239,0.021385248,880.295968322754,84.1685131753286,10.4587325487031,TRUE
"Zkscan7","chr9",122885685,"+",0.432008688,0.0213186,0,9.14025316874186,0,FALSE
"Zkscan7","chr9",122903246,"+",0.432008688,0.0213186,0,29.2805779374441,0,FALSE
"Dcaf11","chr14",55560006,"+",-0.265432427,0.021246078,554.187274719238,82.398527967453,6.72569387329516,TRUE
"Glcci1","chr6",8509600,"+",-0.41825232,0.021223135,460.155020751953,47.7501424535116,9.63672561186492,TRUE
"Cemip2","chr19",21778342,"+",0.196221984,0.021167616,479.494870666504,52.1086327349345,9.20183174073271,TRUE
"Cbx8","chr11",119040969,"-",-0.394946096,0.021131406,333.112223846436,149.330442435265,2.23070539679705,TRUE
"Efna3","chr3",89322965,"-",0.608559344,0.021095685,385.129255371094,30.5395675198237,12.6108287264088,TRUE
"1700086L19Rik","chr12",74284242,"+",0.882646278,0.020724368,70.0236630249023,60.4745299657186,1.15790338617922,FALSE
