gene,enrichment_score,log2FoldChange,padj,exo_peaks,endo_peaks,num_exo_peaks,num_endo_peaks
En2,2.7846305246525476,0.528735176,2.14698e-07,chr5:28165060-28165654;chr5:28166864-28167147;chr5:28165374-28165838;chr5:28166175-28166437;chr5:28165160-28165834;chr5:28165160-28165834;chr5:28166020-28166353;chr5:28166578-28167370;chr5:28166578-28167370,chr5:28165060-28165662;chr5:28165060-28165897;chr5:28166728-28167088;chr5:28163610-28164012;chr5:28165246-28165643;chr5:28166670-28166876,9,6
4933423P22Rik,4.976825050168716,0.899308009,2.10985e-07,chr2:90479858-90480423;chr2:90480836-90481188;chr2:90477303-90477983;chr2:90478626-90478997;chr2:90480685-90480873;chr2:90478822-90479129,chr2:90477810-90478001;chr2:90480211-90480379;chr2:90477747-90478162,6,3
Mcoln1,4.7261577041698875,0.537695525,2.06293e-07,chr8:3500018-3500503;chr8:3501297-3501506;chr8:3501689-3502179;chr8:3499136-3499327;chr8:3499880-3500341;chr8:3500849-3501377;chr8:3500163-3500413,chr8:3500114-3500595;chr8:3498441-3498652;chr8:3500120-3500363;chr8:3501689-3501990,7,4
Inpp5a,1.9693187643380408,0.537716397,2.03475e-07,chr7:139386760-139387452;chr7:139388245-139389052;chr7:139388245-139389052;chr7:139390343-139390884;chr7:139387306-139388041;chr7:139388700-139389019;chr7:139389416-139389696;chr7:139387139-139388146;chr7:139388461-139389100;chr7:139388461-139389100;chr7:139388461-139389100;chr7:139389608-139389855,chr7:139387412-139387678;chr7:139388218-139388475;chr7:139388645-139389146;chr7:139389627-139389874;chr7:139390320-139390553;chr7:139387259-139387485;chr7:139387911-139389100;chr7:139389497-139389704;chr7:139386609-139387668;chr7:139387970-139389089;chr7:139387970-139389089;chr7:139391082-139391413,12,12
Ppip5k1,2.7902735703793256,0.715443899,2.02259e-07,chr2:121353812-121354061;chr2:121354669-121355532;chr2:121354669-121355532;chr2:121353999-121354375;chr2:121355056-121355631;chr2:121355056-121355631;chr2:121353279-121353482;chr2:121354533-121355407;chr2:121354533-121355407;chr2:121354533-121355407,chr2:121355082-121355630;chr2:121354458-121355537;chr2:121355103-121355919,10,3
Mbnl3,0.9427781631168495,0.777039282,1.96883e-07,chrX:51206048-51206254;chrX:51205349-51205615,chrX:51204669-51205172,2,1
Cyb5rl,4.581342501005672,0.864297178,1.92575e-07,chr4:107066434-107068416;chr4:107066434-107068416;chr4:107066644-107067703;chr4:107066644-107067703;chr4:107066694-107067222;chr4:107067966-107068559,chr4:107066770-107067245;chr4:107066629-107067257;chr4:107066626-107067464,6,3
Npl,0.8714019533049361,0.531588125,1.91015e-07,chr1:153548400-153548624;chr1:153549581-153550053;chr1:153549561-153549788,chr1:153551023-153551380;chr1:153549419-153550032;chr1:153548683-153549198;chr1:153549760-153550027;chr1:153550732-153551032,3,5
Slc26a11,1.6150065650539582,1.170918868,1.90996e-07,chr11:119354614-119356933;chr11:119357364-119357633;chr11:119355458-119355948;chr11:119354007-119354444;chr11:119355428-119356216;chr11:119357088-119357368,chr11:119355308-119355992;chr11:119355311-119355562;chr11:119356296-119357029;chr11:119354520-119354788;chr11:119355116-119355533;chr11:119356144-119356819,6,6
Sertm1,7.0333535042343085,1.045277041,1.82565e-07,chr3:54915003-54916204;chr3:54915003-54916204;chr3:54914164-54914806;chr3:54915200-54916107;chr3:54915269-54915600;chr3:54915782-54916390,chr3:54915477-54915684;chr3:54915884-54916030;chr3:54917839-54918007;chr3:54914797-54915214;chr3:54915808-54916099;chr3:54916325-54916556,6,6
Crb1,8.80203335042505,0.791656049,1.79144e-07,chr1:139376047-139376400;chr1:139376674-139377097;chr1:139378378-139378754;chr1:139378723-139379510;chr1:139376117-139376348;chr1:139376998-139377195;chr1:139378985-139379280,chr1:139377101-139377311;chr1:139378183-139378346;chr1:139378915-139379331,7,3
Abca9,7.337254034919068,1.362384054,1.75661e-07,chr11:110167845-110168784;chr11:110167707-110168425;chr11:110167707-110168425,chr11:110167714-110168117;chr11:110167700-110168154,3,2
Cyp4f16,2.4614453025563923,0.565365128,1.69584e-07,chr17:32535140-32535332;chr17:32535725-32536194;chr17:32536448-32536812;chr17:32536429-32536803,chr17:32536454-32536775,4,1
Mov10,7.285327471854937,0.629905712,1.62197e-07,chr3:104817277-104817612;chr3:104818054-104818771;chr3:104818054-104818771;chr3:104816930-104817116;chr3:104818138-104818333;chr3:104818972-104819584;chr3:104817107-104817333;chr3:104817558-104817793;chr3:104818017-104819156,chr3:104817238-104817446;chr3:104816939-104817498;chr3:104818829-104819344;chr3:104820346-104820618;chr3:104817126-104817572,9,5
6030400A10Rik,0.2530934049101412,0.962741476,1.60928e-07,chr5:43265818-43266060,chr5:43264850-43265333,1,1
Ell,0.5055584268697576,0.576095447,1.54075e-07,chr8:70538826-70539573;chr8:70541011-70541310;chr8:70538816-70539641;chr8:70538816-70539641;chr8:70539007-70539599;chr8:70540955-70541156,chr8:70538762-70539654;chr8:70538762-70539654;chr8:70538760-70539611;chr8:70538760-70539611;chr8:70540099-70540603;chr8:70538736-70539706;chr8:70538736-70539706;chr8:70540466-70540777,6,8
Maneal,2.2015061222637584,0.908893771,1.52131e-07,chr4:124862273-124862597;chr4:124862009-124862551;chr4:124861625-124861925;chr4:124862162-124862802;chr4:124863174-124863530,chr4:124862179-124862605;chr4:124861214-124861516;chr4:124862326-124862757;chr4:124860068-124860371;chr4:124862234-124862575,5,5
Slc44a2,1.4248349368763604,0.542504813,1.43441e-07,chr9:21336415-21336748;chr9:21337965-21338331;chr9:21335421-21335909;chr9:21336207-21336783,chr9:21336367-21336908;chr9:21337909-21339478,4,2
Btbd9,1.9501317126402284,0.509326719,1.38079e-07,chr17:30576250-30576820;chr17:30577147-30577592;chr17:30575289-30575625;chr17:30575952-30577156;chr17:30575953-30576626;chr17:30577128-30577532,chr17:30575656-30575946;chr17:30576204-30576886;chr17:30575700-30576291;chr17:30575251-30575587;chr17:30576033-30576550,6,5
Gm37334,0.871677088980541,0.831432838,1.34562e-07,chr1:194993212-194993576;chr1:194991116-194991316,chr1:194991177-194991368;chr1:194993760-194994189,2,2
Gpc1,8.537889090907296,0.526752314,1.28578e-07,chr1:92829334-92829753;chr1:92830324-92830532;chr1:92830987-92831527;chr1:92832225-92833157;chr1:92832225-92833157;chr1:92830010-92830287;chr1:92832001-92832946;chr1:92833626-92834817;chr1:92833626-92834817;chr1:92831358-92831573;chr1:92832529-92832941;chr1:92832529-92832941;chr1:92833252-92833441,chr1:92830109-92830287;chr1:92831216-92831614;chr1:92832540-92832784;chr1:92832955-92833287;chr1:92830154-92830437;chr1:92832907-92833345;chr1:92832130-92832464,13,7
Bcl2l11,1.969989890023362,0.650699264,1.28102e-07,chr2:128124136-128124313;chr2:128125415-128126210;chr2:128125415-128126210;chr2:128126926-128127641;chr2:128127963-128129036;chr2:128123129-128124550;chr2:128125473-128127066;chr2:128125473-128127066;chr2:128125473-128127066;chr2:128127340-128128187;chr2:128124794-128126301;chr2:128124794-128126301;chr2:128126837-128128472;chr2:128126837-128128472;chr2:128126837-128128472;chr2:128126837-128128472,chr2:128124708-128125014;chr2:128125385-128126141;chr2:128125385-128126141;chr2:128126678-128126846;chr2:128127233-128128247;chr2:128127233-128128247;chr2:128127233-128128247;chr2:128127233-128128247;chr2:128124698-128126360;chr2:128124698-128126360;chr2:128124698-128126360;chr2:128127359-128128375;chr2:128127359-128128375;chr2:128127359-128128375;chr2:128124218-128125169;chr2:128124218-128125169;chr2:128125593-128126069;chr2:128125593-128126069;chr2:128126882-128128460;chr2:128126882-128128460,16,20
Fhod1,3.478749140218207,0.826051361,1.27469e-07,chr8:105346205-105346571;chr8:105347485-105348090;chr8:105348544-105348762;chr8:105349251-105349936;chr8:105346985-105347233;chr8:105349366-105349589;chr8:105346473-105346661;chr8:105347698-105348156;chr8:105349283-105349882,chr8:105347136-105347588;chr8:105347847-105348086;chr8:105348769-105348956;chr8:105347835-105348290;chr8:105347835-105348290;chr8:105348844-105349305;chr8:105346389-105346608;chr8:105349753-105350002,9,8
Gm45191,9.58163806078952,0.676939966,1.27132e-07,chr7:122311324-122311638;chr7:122312067-122312258;chr7:122313461-122313716;chr7:122311491-122311684;chr7:122313573-122313961;chr7:122310925-122311237;chr7:122312614-122312866,chr7:122311421-122311725,7,1
Mospd3,3.570835825302151,0.728819846,1.26224e-07,chr5:137600290-137601717;chr5:137600075-137601334;chr5:137600075-137601334;chr5:137599615-137600350;chr5:137600639-137601146;chr5:137602607-137602915,chr5:137599956-137600109;chr5:137600327-137601229;chr5:137600327-137601229;chr5:137599044-137599387;chr5:137600675-137601668;chr5:137600509-137601249,6,6
Them5,2.863216532703092,3.820742396,1.23618e-07,chr3:94342606-94342864,chr3:94341260-94341482,1,1
Sik1,0.711139310705176,1.049747716,1.0837e-07,chr17:31854084-31854279;chr17:31855975-31856243;chr17:31857154-31857387;chr17:31857612-31857789;chr17:31856300-31857124;chr17:31856300-31857124;chr17:31853902-31854103;chr17:31855218-31855514;chr17:31855866-31856113;chr17:31856580-31856876;chr17:31857173-31857510,chr17:31855829-31856292;chr17:31856563-31857163;chr17:31856563-31857163;chr17:31854085-31854446;chr17:31854884-31855253;chr17:31855835-31857014;chr17:31855835-31857014;chr17:31855835-31857014;chr17:31857405-31857837;chr17:31855795-31856356;chr17:31855795-31856356;chr17:31856581-31856933,11,12
Gpsm1,3.0697417105449127,0.530546882,1.07132e-07,chr2:26314393-26314652;chr2:26315211-26315601;chr2:26316372-26316714;chr2:26313422-26313632;chr2:26315158-26315658;chr2:26315856-26316090;chr2:26316393-26316895;chr2:26317152-26317628,chr2:26315305-26315903;chr2:26315305-26315903;chr2:26316862-26317121;chr2:26315834-26316057,8,4
Ttll8,0.5147715972048321,1.004233999,1.06475e-07,chr15:88953709-88953939;chr15:88953660-88953854;chr15:88955326-88955613,chr15:88952241-88952464;chr15:88952723-88952920;chr15:88953160-88953334;chr15:88954659-88954821;chr15:88954997-88955187;chr15:88954606-88955435;chr15:88952240-88952464,3,7
Satb2,5.69272911861067,0.770366488,1.05293e-07,chr1:56977075-56977293;chr1:56977498-56977732;chr1:56980109-56980333;chr1:56980639-56980839;chr1:56976623-56977567;chr1:56977821-56978218;chr1:56976927-56978324;chr1:56978738-56979063;chr1:56979730-56979975,chr1:56976947-56977418;chr1:56976726-56976931;chr1:56977310-56977572,9,3
Dyrk3,3.584446177298692,0.672860643,1.03772e-07,chr1:131138265-131138841;chr1:131139186-131139683;chr1:131136036-131136587;chr1:131138052-131139024;chr1:131136204-131136408;chr1:131137920-131138593;chr1:131137920-131138593;chr1:131139322-131139502,chr1:131137743-131138003;chr1:131138232-131138674;chr1:131135961-131136572;chr1:131136112-131136356;chr1:131137994-131138289;chr1:131138603-131139059,8,6
Mlxip,1.696749077574074,0.626152474,1.00714e-07,chr5:123394172-123394888;chr5:123394172-123394888;chr5:123395262-123395442;chr5:123396278-123396469;chr5:123394182-123394934;chr5:123395372-123396275;chr5:123393061-123393272;chr5:123394269-123394923;chr5:123394269-123394923;chr5:123395328-123395510;chr5:123396361-123396699,chr5:123392852-123393027;chr5:123393478-123393623;chr5:123394398-123395337;chr5:123394398-123395337;chr5:123394398-123395337;chr5:123395809-123396027;chr5:123394211-123394881;chr5:123395780-123396019;chr5:123396668-123397036;chr5:123394245-123395041,11,10
Fam53b,5.799063473162423,0.56532687,9.97371e-08,chr7:132812487-132812856;chr7:132813041-132814323;chr7:132811831-132812192;chr7:132812585-132813920;chr7:132812585-132813920;chr7:132812585-132813920;chr7:132815674-132815897;chr7:132812175-132812617;chr7:132813253-132814017;chr7:132813253-132814017;chr7:132814275-132814566,chr7:132812356-132812637;chr7:132813695-132814289;chr7:132812955-132813250;chr7:132813634-132814032;chr7:132815492-132815897;chr7:132811712-132811941;chr7:132813573-132813902,11,7
Fam173a,3.2166629781751004,0.532434662,9.94073e-08,chr17:25791820-25792113;chr17:25792403-25792929;chr17:25791779-25791978;chr17:25792861-25793504;chr17:25794072-25794418;chr17:25791146-25791385;chr17:25792057-25792928;chr17:25792057-25792928;chr17:25793841-25794086,chr17:25792549-25793174;chr17:25793734-25793999;chr17:25791563-25791788;chr17:25792660-25793358,9,4
Fndc5,5.093274327138518,1.7232905,9.94073e-08,chr4:129136487-129136799;chr4:129137933-129138159;chr4:129135140-129136009;chr4:129136366-129136595;chr4:129134949-129135366;chr4:129136058-129136643,chr4:129136093-129136280;chr4:129138883-129139072;chr4:129134460-129135250;chr4:129137082-129137292;chr4:129136217-129136629,6,5
Usp30,2.249904214194304,0.54927652,9.77127e-08,chr5:114063407-114064064;chr5:114064694-114065086;chr5:114065926-114066122;chr5:114065840-114066091,chr5:114065796-114066067;chr5:114067340-114067679;chr5:114065778-114066178,4,3
Dnaaf5,3.35816836869463,0.575890957,9.01393e-08,chr5:139149689-139150234;chr5:139149491-139150266;chr5:139151518-139152385;chr5:139149286-139150416;chr5:139149286-139150416;chr5:139151637-139152094,chr5:139149134-139149365;chr5:139149696-139150321;chr5:139149696-139150321;chr5:139149654-139150293;chr5:139151822-139152165;chr5:139149444-139150316,6,6
Aldh4a1,2.1196396029863234,0.805554204,8.89586e-08,chr4:139622595-139623297;chr4:139621187-139621411;chr4:139622562-139623353;chr4:139622562-139623353;chr4:139624106-139624405;chr4:139621877-139622194;chr4:139622748-139623348;chr4:139624201-139624612,chr4:139622718-139623121;chr4:139622718-139623121;chr4:139622512-139623415;chr4:139622833-139623352;chr4:139624298-139624701,8,5
Pik3ip1,1.6367114851727178,0.583669168,8.84566e-08,chr11:3328256-3328599;chr11:3329800-3331139;chr11:3329800-3331139;chr11:3329800-3331139;chr11:3331358-3331535;chr11:3332168-3332748;chr11:3328994-3330273;chr11:3330508-3330956;chr11:3331224-3332578;chr11:3331224-3332578;chr11:3329992-3330846;chr11:3332025-3332589,chr11:3330153-3330921;chr11:3330153-3330921;chr11:3331132-3331367;chr11:3332257-3332829;chr11:3328177-3328509;chr11:3329334-3331519;chr11:3329334-3331519;chr11:3331849-3332571;chr11:3331849-3332571;chr11:3329994-3331189;chr11:3329994-3331189;chr11:3331919-3332885,12,12
Ints1,2.279202444792832,1.019294664,8.50953e-08,chr5:139775474-139775854;chr5:139776433-139776635;chr5:139775116-139775483,chr5:139777504-139777675;chr5:139773786-139774038;chr5:139775625-139775997,3,3
Trim25,0.3082013197345579,1.372008743,8.50953e-08,chr11:88998315-88998554;chr11:88999065-88999266;chr11:89001174-89001404,chr11:88996658-88997476;chr11:88999835-88999996;chr11:88998948-88999445;chr11:88999721-89000044;chr11:88998635-88999323,3,5
D330050G23Rik,1.3751398136992066,1.747760123,8.45123e-08,chr2:116900460-116900675;chr2:116898954-116899145;chr2:116899819-116900864;chr2:116897831-116898242;chr2:116900113-116900870;chr2:116901439-116901821,chr2:116900002-116900350;chr2:116899701-116900864;chr2:116900295-116900906,6,3
Dnah1,1.7276884325195658,1.71004964,8.39286e-08,chr14:31321888-31322188;chr14:31324006-31324586;chr14:31324338-31324705;chr14:31323742-31324068;chr14:31324291-31324750,chr14:31323804-31323989;chr14:31324144-31324300;chr14:31325165-31325513;chr14:31324005-31324357;chr14:31324645-31324901;chr14:31322330-31322631;chr14:31324601-31324842,5,7
Sorbs2,3.8336319266833514,0.67878935,8.37965e-08,chr8:45507902-45508117;chr8:45508656-45508992,chr8:45507870-45508133;chr8:45507585-45507824,2,2
C230034O21Rik,5.95516517993657,0.812236922,8.26311e-08,chr3:38886440-38886763;chr3:38888111-38889285;chr3:38886516-38887064;chr3:38887526-38887765;chr3:38888286-38889100;chr3:38886097-38886903;chr3:38886097-38886903;chr3:38887676-38888083;chr3:38888405-38889090;chr3:38889535-38889751,chr3:38886176-38886902;chr3:38888252-38888561;chr3:38886423-38886749;chr3:38888442-38888788;chr3:38889022-38889229;chr3:38886517-38886779,10,6
Lypd1,3.294599853339053,0.786422874,7.75408e-08,chr1:125911268-125912695;chr1:125911268-125912695;chr1:125911387-125912127;chr1:125912342-125912711;chr1:125912945-125913146;chr1:125914974-125915236;chr1:125911130-125911949;chr1:125911130-125911949;chr1:125912141-125912447;chr1:125913098-125913325;chr1:125914186-125914378,chr1:125911572-125911747;chr1:125912257-125912453;chr1:125913098-125913265;chr1:125911140-125912124;chr1:125912626-125913195;chr1:125914101-125914347;chr1:125911075-125911959;chr1:125912574-125913004,11,8
Rfng,1.7312433419769988,0.694681465,7.7431e-08,chr11:120783443-120783719;chr11:120784163-120784428;chr11:120782764-120783134,chr11:120784017-120784261;chr11:120784966-120785189;chr11:120785889-120786316,3,3
Foxp4,1.2499701192322252,0.592278456,7.56018e-08,chr17:47924225-47924564;chr17:47925088-47925447;chr17:47923093-47923571;chr17:47923992-47925447;chr17:47923992-47925447;chr17:47925716-47926081;chr17:47923188-47923696;chr17:47924561-47925293;chr17:47924561-47925293,chr17:47923018-47923207;chr17:47924353-47925324;chr17:47924353-47925324;chr17:47924353-47925324;chr17:47923556-47923878;chr17:47924619-47925464;chr17:47924619-47925464;chr17:47924653-47925240;chr17:47924653-47925240,9,9
Aup1,2.5623646545215366,0.504140244,7.48512e-08,chr6:83054545-83054723;chr6:83056442-83056645;chr6:83053451-83054024;chr6:83053406-83053897;chr6:83054457-83054742;chr6:83055331-83055519,chr6:83053338-83053638;chr6:83053375-83053673;chr6:83055269-83055637;chr6:83054452-83054671;chr6:83055240-83055467,6,5
4930570G19Rik,2.695418796952934,0.887199948,7.35831e-08,chr3:156560819-156561271;chr3:156562177-156562420;chr3:156562792-156563825;chr3:156559993-156560219;chr3:156560620-156561124;chr3:156561517-156562905;chr3:156563339-156563881;chr3:156559918-156560147;chr3:156561361-156562186;chr3:156562713-156563220;chr3:156563401-156563779,chr3:156560670-156561263;chr3:156561626-156561869;chr3:156563407-156563615;chr3:156560819-156561031;chr3:156561555-156562194;chr3:156562792-156563637;chr3:156562421-156563381,11,7
Sox1,0.38969894141487177,0.50665294,7.08949e-08,chr8:12393951-12394188;chr8:12395431-12395654;chr8:12394538-12396055;chr8:12394538-12396055;chr8:12394589-12396000;chr8:12394589-12396000;chr8:12394589-12396000,chr8:12393645-12393965;chr8:12394705-12396055;chr8:12394705-12396055;chr8:12394705-12396055;chr8:12394705-12396055;chr8:12394165-12394437;chr8:12394985-12396214;chr8:12394985-12396214;chr8:12394985-12396214;chr8:12396498-12396779;chr8:12394674-12396383;chr8:12394674-12396383;chr8:12394674-12396383;chr8:12394674-12396383,7,14
Trerf1,2.012886606585845,0.717575707,6.98656e-08,chr17:47139835-47140061;chr17:47140408-47140718;chr17:47142779-47142988;chr17:47139444-47140345;chr17:47139011-47140546;chr17:47139011-47140546;chr17:47142762-47143191,chr17:47139129-47139320;chr17:47139712-47140128;chr17:47139712-47140128;chr17:47140771-47140985;chr17:47139292-47140046;chr17:47140351-47140636;chr17:47138634-47138953;chr17:47139816-47140731,7,8
Tjap1,2.235841141633909,0.648691986,6.97865e-08,chr17:46282150-46282346;chr17:46282550-46283100;chr17:46283479-46283671;chr17:46282336-46282571;chr17:46283123-46283377,chr17:46284728-46284992;chr17:46281588-46281933,5,2
