chr,start,end,exo_signal,endo_signal,enrichment,pvalue,binding_type,binding_type_by_peaks,significant,cpg_score,cpg_name,region_length,distanceToTSS,geneId,SYMBOL
chr14,121035063,121036380,17.8167579695159,10.8820050938932,1.63726793139568,0.4,both,exo_only,False,CpG:,1508,3927,0,223254,Farp1
chr14,121378358,121379532,48.2354304400791,27.9794955552876,1.72395640031342,0.4,both,both,False,CpG:,1511,2698,0,223255,Stk24
chr14,121797402,121798622,20.2319440845165,9.36551411485433,2.16025984653926,0.1,both,both,False,CpG:,1514,6376,0,105445,Dock9
chr14,121878311,121879163,25.2272719661589,23.8374298626814,1.05830503168688,1,both,both,False,CpG:,1514,5125,0,68889,Ubac2
chr14,122106900,122107704,22.8938270709352,10.6655934639838,2.14651225440427,0.4,both,both,False,CpG:,1516,1810,0,319727,A330035P11Rik
chr14,122406527,122407139,5.90243364675076,13.6241513646703,0.433233123206248,1,both,endo_only,False,CpG:,1518,2259,0,328479,Gm5089
chr14,122463429,122465286,24.3796223203232,13.5333688643567,1.80144519555161,0.2,both,both,False,CpG:,1519,5443,391,65100,Zic5
chr14,122474008,122476299,45.6883654636097,38.6363438907566,1.18252300457809,0.4,both,both,False,CpG:,1519,3852,0,22772,Zic2
chr14,122534139,122534686,65.2674544011092,33.1776411289933,1.96721201930397,0.2,both,both,False,CpG:,1519,1874,0,110821,Pcca
chr14,122912883,122913319,31.1722978878979,0.204184879221318,152.667024153683,0.5,exo_only,exo_only,False,CpG:,1522,763,0,105245866,4930594M22Rik
chr14,122982699,122983595,20.6898640795473,22.5082793625834,0.919211270939754,1,both,both,False,CpG:,1523,3262,0,70551,Tmtc4
chr14,123626726,123627093,24.4331600660494,23.3740676415419,1.0453105741264,1,both,exo_only,False,CpG:,1528,1002,0,338370,Nalcn
chr15,3583001,3583525,32.1833099222926,21.2338597535441,1.51565990808247,0.2,both,both,False,CpG:,612,3936,0,14600,Ghr
chr15,3979154,3979562,46.9529116345142,16.5247902773624,2.84136202919535,0.2,both,both,False,CpG:,615,1889,11,106052,Fbxo4
chr15,3995516,3996031,154.978382587567,130.242933621273,1.18991778116901,0.7,both,both,False,CpG:,615,1771,0,106064,Rimoc1
chr15,4026394,4027616,33.2741955260191,30.2772623185531,1.09898296536637,1,both,both,False,CpG:,615,3738,0,414066,Oxct1as
chr15,5116153,5117062,65.7644536302796,37.5954780721356,1.74926499149965,0.1,both,both,False,CpG:,624,3296,0,67281,Rpl37
chr15,5143492,5144220,22.1511944493619,7.60574026066251,2.91243109680324,0.2,both,both,False,CpG:,624,3597,0,105787,Prkaa1
chr15,5185695,5185951,39.914790632841,29.1403533646827,1.36974284880212,1,both,both,False,CpG:,624,1907,0,67515,Ttc33
chr15,5243924,5244466,35.1896128820259,11.6104248584329,3.03086349647807,0.1,both,exo_only,False,CpG:,625,2512,0,19219,Ptger4
chr15,6386350,6386893,76.213212142831,19.5586023150989,3.89665942969738,0.1,both,both,False,CpG:,633,1256,0,13132,Dab2
chr15,6707477,6709529,22.4584982733208,25.5236697181783,0.879908669924744,0.7,both,both,False,CpG:,636,2880,0,78757,Rictor
chr15,6874085,6874520,22.576853696501,20.2900413901066,1.11270614300025,0.7,both,both,False,CpG:,637,5641,0,18414,Osmr
chr15,7129140,7129988,24.1040293958118,23.2603533779827,1.0362709888418,1,both,both,False,CpG:,639,3804,0,16880,Lifr
chr15,7397833,7398528,9.91993098120905,11.5547051955078,0.858518743088809,0.7,both,both,False,CpG:,641,2360,0,268780,Egflam
chr15,7810071,7811208,16.7341620109977,10.3910908528224,1.61043361549018,0.4,both,both,False,CpG:,644,4206,0,14573,Gdnf
chr15,7812910,7814065,9.29926253445474,15.7176363973443,0.591645098497504,0.4,both,both,False,CpG:,644,3119,2064,14573,Gdnf
chr15,8098842,8099315,16.5216200064744,17.8638044753165,0.924865698642379,0.7,both,both,False,CpG:,646,1537,0,545085,Wdr70
chr15,8109224,8109568,28.7998616665244,9.64004768916582,2.98752273797273,0.1,both,both,False,CpG:,646,2108,0,170762,Nup155
chr15,8168930,8169448,58.400704772598,42.8818997451774,1.36189639730609,0.2,both,both,False,CpG:,647,1734,0,73692,Cplane1
chr15,8443622,8445583,29.9174158673087,13.1546870730594,2.27427803498108,0.1,both,both,False,CpG:,649,6012,0,71175,Nipbl
chr15,8710129,8710432,14.4004979141284,17.3444133453707,0.830267223651701,1,both,endo_only,False,CpG:,651,4140,0,20512,Slc1a3
chr15,9071022,9071985,42.907803572503,35.5332752046762,1.20753866130686,0.7,both,both,False,CpG:,654,3996,0,68646,Nadk2
chr15,9140266,9141139,27.23477614759,18.9402153276049,1.43793381841314,0.4,both,both,False,CpG:,654,4851,0,27401,Skp2
chr15,10469784,10470688,20.1125697249507,15.4664597478766,1.30039906047096,1,both,both,False,CpG:,664,1857,0,78244,Dnajc21
chr15,10485668,10486508,32.7020613072752,19.2542119074524,1.69843676097788,0.4,both,both,False,CpG:,10,2614,0,19355,Rad1
chr15,10714048,10715037,22.7784508267437,3.34181856716116,6.8161841730665,0.1,both,exo_only,False,CpG:,666,1982,0,75259,4930556M19Rik
chr15,10981770,10982073,64.2971033886787,19.3053774963486,3.33052815987876,0.1,both,both,False,CpG:,668,2951,14,17117,Amacr
chr15,11035894,11036411,34.1640862827245,5.26228054632408,6.49225862855023,0.4,both,exo_only,False,CpG:,669,801,1580,239336,Rxfp3
chr15,11399424,11399731,31.5076223657835,21.6245148125534,1.45703256877203,0.4,both,both,False,CpG:,671,4863,0,110960,Tars1
chr15,11903851,11905677,15.2552341812464,17.4503723067096,0.874206802761497,0.7,both,both,False,CpG:,675,2223,0,18162,Npr3
chr15,11995251,11996107,27.8929884500148,18.8042867088868,1.4833313744803,0.7,both,both,False,CpG:,676,2657,0,20024,Sub1
chr15,12117481,12118830,20.2289178611911,16.8254293674357,1.20228241546945,1,both,both,False,CpG:,677,6702,0,22763,Zfr
chr15,12204780,12205688,57.0851732986505,40.1768075549589,1.42084891191422,0.7,both,both,False,CpG:,678,2589,0,268783,Mtmr12
chr15,12321519,12322423,41.5383306746295,30.2555921383195,1.37291415367872,0.7,both,both,False,CpG:,679,2776,0,66629,Golph3
chr15,12739312,12740114,18.4928015042878,7.62992241219489,2.42372078053256,0.1,both,both,False,CpG:,682,5725,0,68070,Pdzd2
chr15,12824443,12825348,28.0598068561245,16.7593188824756,1.67428086146539,0.4,both,both,False,CpG:,682,4362,0,14000,Drosha
chr15,13173108,13173414,36.9630519416379,22.8787662996788,1.61560511862726,0.1,both,both,False,CpG:,685,4247,261,12563,Cdh6
chr15,25414436,25414751,15.6865123374516,12.6228962487959,1.24270310301789,0.2,both,both,False,CpG:,778,1094,-271,432939,Gm48957
chr15,25622212,25623450,39.86059607177,19.0312114748046,2.09448547847526,0.2,both,both,False,CpG:,780,5742,0,17909,Myo10
chr15,25713785,25714189,22.2424761392687,9.76149051010464,2.27859424913074,0.2,both,both,False,CpG:,781,826,0,17909,Myo10
chr15,25781090,25781865,21.6034092466251,19.0497986351215,1.13404921807391,0.7,both,both,False,CpG:,781,6867,900,17909,Myo10
chr15,25843038,25843573,26.3683145572455,3.74230093777551,7.04601660734407,0.1,both,exo_only,False,CpG:,782,2356,0,66270,Retreg1
chr15,25984005,25985277,48.4465814028989,25.4981345219603,1.9000049341325,0.1,both,both,False,CpG:,783,3623,0,52521,Zfp622
chr15,26308646,26309682,15.0226862591634,6.86168214214389,2.18935910290792,0.4,both,exo_only,False,CpG:,785,1352,0,211147,Marchf11
chr15,26894904,26895771,42.0192397428183,15.62366793763,2.68946062541524,0.1,both,both,False,CpG:,790,2659,0,448987,Fbxl7
chr15,27466247,27467326,27.3444397455142,25.9994607589486,1.05173103392549,1,both,both,False,CpG:,794,4221,0,11732,Ank
chr15,27630461,27630870,14.0755834552049,25.3514967035048,0.555217059561575,0.7,both,both,False,CpG:,795,3797,0,432940,Otulin
chr15,27681189,27681779,20.5116923955438,8.97330079905952,2.28585810894622,0.4,both,both,False,CpG:,796,2759,0,223433,Otulinl
chr15,27747663,27748022,14.961473548249,10.5980865592009,1.41171460194009,0.8,both,exo_only,False,CpG:,796,1168,529,223435,Trio
chr15,28024209,28026277,33.3392561126579,36.983326121374,0.901467218044242,0.4,both,both,False,CpG:,798,6451,0,223435,Trio
chr15,30172358,30173548,34.3538295721613,11.651769661098,2.94837870738718,0.1,both,both,False,CpG:,815,5299,0,18163,Ctnnd2
chr15,30646537,30647251,7.74193244081084,10.2393241703243,0.756097991628056,1,both,endo_only,False,CpG:,818,2605,5,18163,Ctnnd2
chr15,31224121,31224744,34.5911366839453,21.5842862479282,1.60260739162804,0.4,both,both,False,CpG:,823,3176,0,223453,Dap
chr15,31367028,31368006,29.8673808834666,13.0131982118458,2.29516068204345,0.1,both,both,False,CpG:,824,4119,0,67434,Ankrd33b
chr15,31453362,31453883,38.5273003432859,23.8696337221417,1.61407170263981,0.4,both,both,False,CpG:,824,3303,0,252967,Ropn1l
chr15,31530286,31531449,25.1683835166153,16.4399540946576,1.53092784637362,0.2,both,both,False,CpG:,825,4223,0,223455,Marchf6
chr15,31601265,31602255,36.2212406742493,40.6301889905077,0.891485901842877,0.7,both,both,False,CpG:,826,3917,0,12465,Cct5
chr15,32244785,32246205,36.8969522293433,10.5453529019694,3.49888264265225,0.1,both,both,False,CpG:,831,5005,0,20356,Sema5a
chr15,32920846,32921136,34.4785960362792,22.4707884220147,1.53437411223633,0.1,both,both,False,CpG:,836,1615,123,15529,Sdc2
chr15,33687286,33687929,10.0215923158347,16.984264889689,0.590051578971703,0.666666666666667,both,endo_only,False,CpG:,842,838,0,239364,Tspyl5
chr15,34082235,34083336,36.565171983213,21.4638607566954,1.703569194643,0.4,both,both,False,CpG:,845,3425,0,67154,Mtdh
chr15,34238040,34238769,26.4387371540495,7.49106505795238,3.52936958223085,0.1,both,both,False,CpG:,846,3737,0,114128,Laptm4b
chr15,34306631,34307128,27.0012120223913,7.14311869840706,3.78003126679284,0.1,both,exo_only,False,CpG:,846,1695,0,17181,Matn2
chr15,34442921,34443694,19.5994414185926,14.589872958418,1.34335929274039,0.7,both,both,False,CpG:,847,2393,0,19946,Rpl30
chr15,34495235,34495543,21.2526596280147,23.6904475979091,0.897098273056285,1,both,both,False,CpG:,848,3132,0,15473,Rida
chr15,34678370,34678857,8.07052244772365,2.11691172472873,3.81240386807241,0.4,both,exo_only,False,CpG:,849,804,0,223473,Nipal2
chr15,34837348,34837934,11.402553182582,6.76075296804909,1.6865803611624,0.8,both,both,False,CpG:,850,3069,0,16539,Kcns2
chr15,35155284,35155995,37.2877551531863,19.695356698995,1.89322568375159,0.1,both,both,False,CpG:,853,3584,0,56274,Stk3
chr15,35293626,35294206,21.8709350816128,9.48327242142607,2.306264558234,0.2,both,exo_only,False,CpG:,854,3429,-1892,107587,Osr2
chr15,35295983,35296887,22.2203803482904,12.799724801231,1.73600453864081,0.1,both,both,False,CpG:,854,4438,0,107587,Osr2
chr15,35326487,35326847,17.5028585665993,8.94808609830291,1.95604494350126,0.4,both,exo_only,False,CpG:,854,1033,1688,100126269,BC048602
chr15,35371186,35371845,46.2833448770719,31.4571445782979,1.47131424347404,0.4,both,both,False,CpG:,854,1235,0,666173,Vps13b
chr15,35937639,35938257,23.0139687849431,10.2485421579552,2.24558463342798,0.1,both,both,False,CpG:,859,3368,0,12864,Cox6c
chr15,36140274,36140581,31.6308344556525,13.249510689298,2.38732095074285,0.1,both,exo_only,False,CpG:,860,3054,0,626596,Rgs22
chr15,36164662,36165153,17.2427128594179,1.1504946753418,14.9872165677736,0.333333333333333,both,exo_only,False,CpG:,860,1549,0,78803,Fbxo43
chr15,36282440,36283476,18.3826865616309,16.3457718542317,1.1246141647861,0.7,both,both,False,CpG:,861,3229,0,30945,Rnf19a
chr15,36496265,36496901,27.7461117902453,19.3171919398337,1.43634291550577,0.7,both,both,False,CpG:,863,2541,0,68839,Ankrd46
chr15,36608050,36609696,25.0539495694057,26.4970251461272,0.9455382040526,1,both,both,False,CpG:,864,4450,0,18458,Pabpc1
chr15,36792385,36794379,19.7370915901505,26.5275765076918,0.744021663057974,0.2,both,both,False,CpG:,865,4769,0,22631,Ywhaz
chr15,37006933,37007797,25.4396240256209,20.0083655051888,1.27144938545948,0.4,both,both,False,CpG:,867,3123,0,68036,Zfp706
chr15,37232987,37234441,13.1895152153131,9.41344220049962,1.40113626178244,0.7,both,exo_only,False,CpG:,869,2672,0,105245924,Gm16136
chr15,37791432,37792179,20.140992012815,9.27649725336281,2.17118503490245,0.4,both,both,False,CpG:,873,4380,0,52589,Ncald
chr15,37960656,37961398,117.407534431552,51.2942689663471,2.2889016024106,0.1,both,both,False,CpG:,874,1841,0,382985,Rrm2b
chr15,38077944,38079117,16.4828958114146,11.4283657507434,1.44227933992595,0.4,both,both,False,CpG:,875,5042,0,70790,Ubr5
chr15,38298999,38301693,41.1399650706669,35.3741782759879,1.16299422560984,0.7,both,both,False,CpG:,877,5748,0,21847,Klf10
chr15,38518262,38519727,44.2403498706136,32.2396766752588,1.37223305048106,0.7,both,both,False,CpG:,878,3098,0,54375,Azin1
chr15,38661790,38662205,26.4991751972782,15.7157529920601,1.68615370899925,1,both,both,False,CpG:,879,3040,0,66335,Atp6v1c1
chr15,39006076,39006698,12.3941399851668,4.47722539099845,2.76826357906516,0.1,both,exo_only,False,CpG:,882,2331,0,14368,Fzd6
chr15,39112321,39113188,33.7482974944875,42.5443286602381,0.793250206484716,1,both,both,False,CpG:,883,2178,0,223499,Dcaf13
chr15,39197075,39199167,12.4994719092262,6.7662494686494,1.84732649411479,0.8,both,both,False,CpG:,884,3476,0,116838,Rims2
chr15,39857118,39857347,10.4480877236574,9.91082302801584,1.05420989701086,0.8,both,exo_only,False,CpG:,889,1539,120,64705,Dpys
chr15,39943217,39944364,33.4911006738851,19.5678963495698,1.71153301691632,0.7,both,both,False,CpG:,889,3640,0,239393,Lrp12
chr15,40654873,40655846,72.1941710575157,47.6240468692996,1.51591844463884,0.2,both,both,False,CpG:,895,3819,0,22762,Zfpm2
chr15,41447161,41447729,26.3854720280109,15.9844218478018,1.65069917944135,0.1,both,both,False,CpG:,901,6472,0,170719,Oxr1
chr15,41788815,41789416,18.9986869133096,36.7261531147037,0.517306750150843,0.1,both,both,False,CpG:,903,4013,0,170719,Oxr1
chr15,43282256,43282824,32.2708397679069,38.0332946441231,0.848489200577143,1,both,both,False,CpG:,915,1544,0,16341,Eif3e
chr15,43477167,43477610,109.822865171003,38.4699113404338,2.85477302505695,0.1,both,both,False,CpG:,916,1214,0,66736,Emc2
chr15,44427443,44428332,72.0313601542247,71.4330593133765,1.00837568552431,1,both,both,False,CpG:,923,3710,0,223527,Eny2
chr15,44619108,44619877,75.8987959992677,50.9820176672317,1.48873660698704,0.1,both,both,False,CpG:,925,3006,0,55960,Ebag9
chr15,44748436,44748702,11.3628954379607,13.0213168271013,0.872637966561957,0.7,both,endo_only,False,CpG:,926,5506,0,319613,Sybu
chr15,45114269,45114877,20.8741962279843,5.86395815828768,3.55974508421112,0.4,both,both,False,CpG:,929,3808,0,67498,Kcnv1
chr15,48789757,48790134,16.384865632494,3.7938126716905,4.3188388701314,0.333333333333333,both,exo_only,False,CpG:,957,786,1799,239420,Csmd3
chr15,50889914,50890144,35.719497060133,27.9749188644853,1.27684005923891,0.4,both,both,False,CpG:,973,4377,0,83925,Trps1
chr15,51865129,51865666,16.7299761702292,12.6880599010224,1.31856062319513,0.4,both,both,False,CpG:,980,3060,0,68135,Eif3h
chr15,51877270,51877796,33.837239265411,33.9181431196958,0.997614732209858,1,both,both,False,CpG:,980,2572,0,78581,Utp23
chr15,51991000,51991973,45.9679398466916,33.5628753647625,1.36960672609573,0.7,both,both,False,CpG:,981,2096,0,19357,Rad21
chr15,52040030,52040580,37.2988324940566,11.2043570541613,3.32895786110313,0.1,both,both,False,CpG:,982,3300,0,239435,Aard
chr15,52712361,52712754,47.8498250277121,7.74954808246034,6.17453102020378,0.1,both,exo_only,False,CpG:,987,1931,0,69790,Med30
chr15,53344948,53345212,33.3046906019472,27.7621089041962,1.19964555707485,0.7,both,endo_only,False,CpG:,991,5614,447,14042,Ext1
chr15,53345591,53346538,33.3046906019472,27.7621089041962,1.19964555707485,0.7,both,both,False,CpG:,123,5614,0,14042,Ext1
chr15,53902440,53902649,31.5650976869168,6.22497922309373,5.0707153479027,0.1,both,exo_only,False,CpG:,996,2872,0,320679,Samd12
chr15,54952361,54952693,25.8078800060759,18.909026167549,1.36484448101121,0.4,both,both,False,CpG:,1004,1912,199,18606,Enpp2
chr15,55071916,55072237,41.1340226605157,41.5757755807966,0.989374752145696,1,both,both,False,CpG:,1005,1710,0,319944,Taf2
chr15,55090139,55090558,27.0287354441548,15.8691135307474,1.70322906769713,0.4,both,both,False,CpG:,1005,2228,0,72107,Dscc1
chr15,55112229,55112906,25.7647246805131,12.6674031579564,2.03393895017308,0.2,both,both,False,CpG:,1005,5661,0,97998,Deptor
chr15,55557210,55557849,33.4652790780463,8.72600831335515,3.83511886263363,0.2,both,exo_only,False,CpG:,1008,2108,0,105837,Mtbp
chr15,57694111,57694392,26.3613929605354,19.2579523641677,1.36885752244277,0.4,both,both,False,CpG:,1025,4779,-273,387609,Zhx2
chr15,57694872,57695894,25.6055074348831,18.3510164295352,1.39531821211125,0.4,both,exo_only,False,CpG:,1025,5019,0,387609,Zhx2
chr15,57892027,57892605,43.9976837196138,35.2446508145503,1.24835067741542,0.4,both,both,False,CpG:,1026,4697,0,67819,Derl1
chr15,57912107,57912499,36.3148171715703,35.80608783558,1.01420790057619,0.7,both,both,False,CpG:,1026,3995,0,210544,Tbc1d31
chr15,58033858,58034371,33.6270969435448,23.1864437138914,1.45029127185201,0.4,both,both,False,CpG:,1027,3184,0,75758,9130401M01Rik
chr15,58075672,58077186,44.5199572393328,47.9695123175722,0.928088593951044,0.4,both,both,False,CpG:,1028,5105,0,22770,Zhx1
chr15,58134492,58135397,19.4800904104787,22.2805831944331,0.874307922754276,0.7,both,both,False,CpG:,1028,3224,0,70472,Atad2
chr15,58141294,58141643,36.8877622765426,22.8644458988072,1.61332412951529,0.4,both,both,False,CpG:,1028,3390,0,76773,Ntaq1
chr15,58214479,58215086,31.7954578400926,27.8296829408612,1.14250161985887,0.4,both,both,False,CpG:,1029,6893,0,67731,Fbxo32
chr15,58415331,58415902,24.4795393583948,12.7662670845282,1.91751740710973,0.7,both,both,False,CpG:,1030,4691,0,210998,Fam91a1
chr15,58822703,58824097,35.4304271983792,22.0812773939118,1.60454608518925,0.4,both,both,False,CpG:,1033,6081,0,74868,Tmem65
chr15,58872546,58873094,23.3055898947865,24.4654980887715,0.95259004375156,0.7,both,both,False,CpG:,1034,5850,0,68260,Trmt12
chr15,58888711,58889742,32.7507023108648,30.0329513861853,1.09049230259566,1,both,both,False,CpG:,1034,2720,0,66218,Ndufb9
chr15,58933575,58933986,16.1911280776122,13.6896834483262,1.18272479701434,1,both,endo_only,False,CpG:,1034,4669,0,66218,Ndufb9
chr15,59081277,59082537,20.8764101982912,17.2891810022917,1.2074840442427,0.7,both,both,False,CpG:,1035,5399,0,211401,Mtss1
chr15,59314628,59315325,30.3859209372634,26.9589310571266,1.12711890812269,1,both,both,False,CpG:,1037,6705,0,20775,Sqle
chr15,59373959,59374401,22.2515481720471,21.8633573430195,1.01775531648398,1,both,both,False,CpG:,1037,2692,0,223593,Washc5
chr15,59647522,59649610,34.5214021487827,21.3182821893736,1.61933320152739,0.1,both,both,False,CpG:,1040,9466,0,211770,Trib1
chr15,60822970,60825075,42.5481329361021,11.2834287008903,3.77085140199849,0.1,both,both,False,CpG:,1049,4821,0,320469,9930014A18Rik
chr15,61984948,61988216,37.0716823722408,20.5001465539855,1.80836182193212,0.1,both,both,False,CpG:,1057,6449,0,17869,Myc
chr15,62037917,62038184,28.2213593655048,13.70953675079,2.05852027522948,0.1,both,exo_only,False,CpG:,1058,3462,0,19296,Pvt1
chr15,63997557,63998404,27.8279699555817,21.6483209447678,1.28545627287124,0.7,both,both,False,CpG:,1073,3310,0,223601,Cyrib
chr15,64059993,64060807,6.62335537953509,15.7389371827245,0.420826088994439,0.1,both,endo_only,False,CpG:,1073,3840,0,223601,Cyrib
chr15,64312263,64313213,27.5095431083691,20.88230387415,1.31736149776188,0.7,both,both,False,CpG:,1075,5010,0,13196,Asap1
chr15,64382175,64383019,32.181889931946,22.2509421060016,1.44631583591536,0.4,both,both,False,CpG:,1076,3939,0,13196,Asap1
chr15,64920735,64922685,14.4967394330997,12.424994518936,1.16674010688748,1,both,both,False,CpG:,1080,6703,0,11514,Adcy8
chr15,65786963,65787734,23.1069346814018,25.8033737289604,0.895500523463247,1,both,both,False,CpG:,1086,2279,0,76740,Efr3a
chr15,66285781,66286905,20.369066289894,6.82501927541407,2.98447014842434,0.4,both,both,False,CpG:,1090,2789,0,110862,Kcnq3
chr15,66577479,66578126,39.9850818668704,24.5113869724798,1.63128597789116,0.7,both,both,False,CpG:,1092,1357,0,239510,Phf20l1
