chr,start,end,exo_signal,endo_signal,enrichment,pvalue,binding_type,binding_type_by_peaks,significant,cpg_score,cpg_name,cpg_length,region_start,region_end,region_length,distanceToTSS,tss_position,strand,geneId,SYMBOL
chr11,97114566,97115340,8.35140541934148,5.96606368623177,1.39981834900866,0.4,both,exo_only,False,CpG:,1325,774,97112937,97115538,2601,0,97115340,*,57765,Tbx21
chr11,97150598,97151802,19.8859541558294,8.79139772828375,2.26197867170224,0.1,both,endo_only,False,CpG:,1326,1204,97148452,97153451,4999,0,97151802,*,73174,Tbkbp1
chr11,97187128,97188611,45.3606640487855,35.0991255354172,1.29235880828466,0.4,both,both,False,CpG:,1326,1483,97185950,97190008,4058,0,97188611,*,16211,Kpnb1
chr11,97279782,97280525,15.9914101736481,11.654907385018,1.37207526798579,0.4,both,both,False,CpG:,1327,743,97277978,97282517,4539,0,97280525,*,19155,Npepps
chr11,97315596,97315893,35.6767881794886,22.4978563339296,1.5857861144612,0.7,both,both,False,CpG:,1327,297,97314904,97316692,1788,0,97315893,*,67036,Mrpl45
chr11,97362007,97363418,17.414162929303,15.2528374616779,1.14169989505594,0.7,both,both,False,CpG:,1327,1411,97360181,97365443,5262,0,97363418,*,192157,Socs7
chr11,97415371,97416107,18.9085041968181,15.5155072206456,1.21868424460257,0.7,both,both,False,CpG:,1328,736,97414368,97416850,2482,0,97416107,*,58996,Arhgap23
chr11,97534456,97535279,4.95611734609072,20.9512222857324,0.236555045739064,0.1,both,endo_only,False,CpG:,1329,823,97533604,97535943,2339,1666,97536945,*,56013,Srcin1
chr11,97628255,97629965,7.60336685313395,14.9449255625001,0.508759098286334,0.2,both,endo_only,False,CpG:,1329,1710,97627463,97631774,4311,0,97629965,*,103551,Epop
chr11,97660038,97660553,14.8950607328874,11.4203803972587,1.30425259183685,0.7,both,both,False,CpG:,1330,515,97659540,97661574,2034,-2861,97657692,*,246198,Mllt6
chr11,97685701,97686005,16.1819939544959,10.8856862698751,1.48653870351544,0.4,both,both,False,CpG:,1330,304,97683253,97687739,4486,0,97686005,*,217149,Cisd3
chr11,97698897,97700716,36.3104197677607,37.0332082722174,0.980482692745825,0.7,both,exo_only,False,CpG:,1330,1819,97694547,97704233,9686,0,97700716,*,22658,Pcgf2
chr11,97744163,97745386,29.8977642696249,27.3838302612083,1.09180359301225,0.7,both,both,False,CpG:,1330,1223,97741400,97746421,5021,0,97745386,*,102466256,Mir8102
chr11,97781776,97782601,24.57438543412,17.0988454629084,1.43719559823076,0.7,both,both,False,CpG:,1331,825,97780132,97783824,3692,0,97782601,*,65019,Rpl23
chr11,97799345,97800236,23.5199374546001,17.8536047372544,1.31737751567458,0.7,both,both,False,CpG:,1331,891,97798053,97801804,3751,0,97800236,*,16796,Lasp1
chr11,97883595,97884422,48.3171589564679,40.5958712997456,1.19019884065823,1,both,both,False,CpG:,1331,827,97883433,97884921,1488,0,97884422,*,72973,Fbxo47
chr11,98021944,98022805,18.5731964191851,18.5149799038748,1.00314429265452,0.7,both,both,False,CpG:,1332,861,98021496,98023312,1816,0,98022805,*,12295,Cacnb1
chr11,98026476,98027413,16.5476298487796,23.613201948911,0.70077873744449,0.7,both,both,False,CpG:,1332,937,98024620,98028400,3780,0,98027413,*,19921,Rpl19
chr11,98052232,98053422,12.2872825171119,23.3062909968375,0.527208834678122,1,both,both,False,CpG:,1333,1190,98051306,98053947,2641,40,98053462,*,217154,Stac2
chr11,98149083,98150647,24.5718591973081,10.5584228381038,2.32722818304187,0.2,both,both,False,CpG:,1333,1564,98147547,98152082,4535,0,98150647,*,72194,Fbxl20
chr11,98192824,98193404,26.4903296886491,18.7373974161229,1.41376783020331,0.4,both,both,False,CpG:,1334,580,98192148,98194431,2283,0,98193404,*,19014,Med1
chr11,98202611,98203726,33.1572405467839,15.0854755805508,2.19795792116309,0.1,both,both,False,CpG:,1334,1115,98201280,98204930,3650,0,98203726,*,69131,Cdk12
chr11,98348383,98349199,17.2152958162939,13.6897361416976,1.25753306258824,0.8,both,exo_only,False,CpG:,1335,816,98346968,98350441,3473,0,98349199,*,19049,Ppp1r1b
chr11,98358248,98358736,35.226210406291,18.6642963092232,1.88735807783353,0.1,both,both,False,CpG:,1335,488,98357336,98361878,4542,0,98358736,*,59045,Stard3
chr11,98384216,98384438,12.4896350609677,4.46690654871695,2.79603679296921,0.1,both,exo_only,False,CpG:,1335,222,98383915,98387717,3802,405,98384843,*,21393,Tcap
chr11,98386680,98386882,12.4896350609677,4.46690654871695,2.79603679296921,0.1,both,exo_only,False,CpG:,1335,202,98383915,98387717,3802,0,98386882,*,18948,Pnmt
chr11,98400166,98400505,29.4009242449895,17.2421925027849,1.70517318144086,0.7,both,both,False,CpG:,1335,339,98399060,98400945,1885,0,98400505,*,320655,Pgap3
chr11,98412307,98413135,19.2099116982878,8.46889690257782,2.26828970989605,0.2,both,both,False,CpG:,1335,828,98410940,98414380,3440,0,98413135,*,13866,Erbb2
chr11,98438655,98439061,19.638802802319,20.2924722654265,0.967787588690161,1,both,both,False,CpG:,1336,406,98436959,98440351,3392,0,98439061,*,103742,Mien1
chr11,98550936,98551392,21.2961874824058,19.1563627528291,1.11170308044311,1,both,both,False,CpG:,1336,456,98547882,98552391,4509,0,98551392,*,69376,Zpbp2
chr11,98587032,98587434,22.9257146638032,35.4690868277864,0.646357623333096,0.7,both,both,False,CpG:,1337,402,98586229,98588463,2234,0,98587434,*,66612,Ormdl3
chr11,98682576,98682998,58.9892148437696,105.540098512295,0.558927039819822,0.1,both,both,False,CpG:,1337,422,98681575,98684524,2949,0,98682998,*,22123,Psmd3
chr11,98741717,98742336,26.8432020938648,18.7826887244816,1.42914587403437,0.2,both,exo_only,False,CpG:,1338,619,98740047,98743997,3950,0,98742336,*,21833,Thra
chr11,98768144,98768493,27.7399830885293,21.2547169026982,1.3051212686351,0.4,both,both,False,CpG:,1338,349,98763284,98776999,13715,1933,98770426,*,217166,Nr1d1
chr11,98773805,98774126,29.570171810138,24.367460814537,1.21351059247409,0.4,both,both,False,CpG:,1338,321,98765634,98777470,11836,1207,98775333,*,217166,Nr1d1
chr11,98794754,98796475,23.6511690839297,28.9486959886446,0.817002917616984,0.7,both,both,False,CpG:,1338,1721,98793866,98798095,4229,0,98796475,*,74026,Msl1
chr11,98809562,98810137,25.6673013391272,28.0723048630558,0.914328248583051,0.7,both,both,False,CpG:,1338,575,98808488,98810905,2417,0,98810137,*,100037262,Gm12359
chr11,98836760,98837394,20.0142118875241,9.07318788311451,2.20586326937759,0.2,both,both,False,CpG:,1339,634,98833658,98838806,5148,0,98837394,*,268480,Rapgefl1
chr11,98863489,98864070,42.5058002302058,7.24745903829582,5.86492452121547,0.1,both,both,False,CpG:,1339,581,98863097,98865193,2096,0,98864070,*,68524,Wipf2
chr11,98907613,98908088,24.6979126156857,16.1802625611652,1.52642223958492,0.4,both,both,False,CpG:,1339,475,98907357,98910484,3127,0,98908088,*,23834,Cdc6
chr11,98936171,98936439,19.4346617138043,24.8906728379957,0.780800978756074,0.4,both,endo_only,False,CpG:,1339,268,98936014,98941703,5689,-1259,98935180,*,19401,Rara
chr11,98937354,98938138,19.4346617138043,24.8906728379957,0.780800978756074,0.4,both,both,False,CpG:,1339,784,98936014,98941703,5689,0,98938138,*,19401,Rara
chr11,98959604,98960112,15.967802507916,10.6318178455598,1.50188826970777,0.4,both,both,False,CpG:,1340,508,98958193,98962145,3952,-300,98959812,*,19401,Rara
chr11,98960434,98961001,15.967802507916,10.6318178455598,1.50188826970777,0.4,both,both,False,CpG:,1340,567,98958193,98962145,3952,22,98961023,*,19401,Rara
chr11,98982168,98983029,16.2366367545017,13.9232481127573,1.1661529424032,0.7,both,exo_only,False,CpG:,1340,861,98977753,98983045,5292,0,98983029,*,353155,Gjd3
chr11,99023929,99024182,32.4376354053007,48.9637178972222,0.662483095613557,0.2,both,both,False,CpG:,1340,253,99022388,99026122,3734,0,99024182,*,21973,Top2a
chr11,99041011,99041815,25.9753461946323,14.7896790894873,1.75631574136695,0.4,both,exo_only,False,CpG:,1340,804,99039508,99042883,3375,0,99041815,*,16010,Igfbp4
chr11,99230172,99231095,21.4053827548587,17.2152678839691,1.24339527558508,0.7,both,both,False,CpG:,1342,923,99228918,99231556,2638,0,99231095,*,57376,Smarce1
chr11,100319667,100320531,27.6791557022998,44.4797639695148,0.622286478886676,0.2,both,both,False,CpG:,1350,864,100318308,100324324,6016,0,100320531,*,20918,Eif1
chr11,100355313,100356174,20.9327696016098,32.226498201659,0.649551479984635,0.4,both,both,False,CpG:,1350,861,100354349,100357132,2783,0,100356174,*,15114,Hap1
chr11,100356431,100356663,20.9327696016098,32.226498201659,0.649551479984635,0.4,both,endo_only,False,CpG:,1350,232,100354349,100357132,2783,-303,100356360,*,15114,Hap1
chr11,100397194,100397946,29.648578776425,34.1701384608323,0.867675113766653,0.4,both,both,False,CpG:,1350,752,100393729,100399448,5719,0,100397946,*,16480,Jup
chr11,100414049,100414856,26.2972411720465,14.0842662337126,1.86713604639911,0.1,both,both,False,CpG:,1351,807,100411763,100416087,4324,0,100414856,*,66180,P3h4
chr11,100440746,100441142,13.7923690762193,11.8115961347614,1.16769731362796,1,both,endo_only,False,CpG:,1351,396,100440801,100441763,962,0,100441142,*,68106,Nt5c3b
chr11,100471920,100472886,14.6210468871661,14.018501472824,1.04298215579676,0.7,both,both,False,CpG:,1351,966,100469875,100474269,4394,0,100472886,*,217194,Klhl11
chr11,100527205,100527972,39.8835292400325,28.9224710733926,1.37898069424378,0.7,both,both,False,CpG:,1351,767,100524462,100529715,5253,0,100527972,*,104112,Acly
chr11,100574880,100575100,54.193757971027,22.2117977223017,2.43986365482763,0.1,both,both,False,CpG:,1352,220,100574662,100577026,2364,0,100575100,*,12799,Cnp
chr11,100576356,100576618,54.193757971027,22.2117977223017,2.43986365482763,0.1,both,exo_only,False,CpG:,1352,262,100574662,100577026,2364,465,100577083,*,12799,Cnp
chr11,100619084,100619840,52.6295604914539,33.7522189252837,1.55929186783122,0.2,both,both,False,CpG:,1352,756,100617943,100620336,2393,0,100619840,*,56354,Dnajc7
chr11,100622804,100623050,37.2103457080463,8.40515714252074,4.42708507135499,0.1,both,both,False,CpG:,1352,246,100621839,100624094,2255,0,100623050,*,71966,Nkiras2
chr11,100738077,100738578,38.5394155959899,26.082608000393,1.47759056898793,0.7,both,both,False,CpG:,1353,501,100735510,100739802,4292,0,100738578,*,19345,Rab5c
chr11,100761801,100762094,32.8739861574153,37.50031746671,0.876632209489918,0.7,both,both,False,CpG:,1353,293,100761375,100762679,1304,834,100762928,*,15171,Hcrt
chr11,100850085,100850960,11.1148180382274,15.1919372591769,0.731626115129808,0.7,both,both,False,CpG:,1354,875,100848660,100851549,2889,0,100850960,*,20851,Stat5b
chr11,100860284,100860610,36.5249284646642,18.4525595513428,1.97939631968327,0.1,both,both,False,CpG:,1354,326,100858232,100861026,2794,0,100860610,*,20850,Stat5a
chr11,100939185,100939423,43.2159218397355,70.5041089340815,0.612956074377745,0.2,both,both,False,CpG:,1355,238,100937275,100943079,5804,0,100939423,*,20848,Stat3
chr11,100969157,100970672,21.3459915534406,12.5885149487787,1.69567193908854,0.1,both,both,False,CpG:,1355,1515,100965198,100972792,7594,0,100970672,*,19285,Cavin1
chr11,101009431,101009638,34.0638982425725,21.1647359049074,1.60946483790871,0.1,both,both,False,CpG:,1355,207,101007848,101011276,3428,0,101009638,*,11975,Atp6v0a1
chr11,101069883,101070493,19.8901500811883,13.7407524741004,1.44752990192341,0.1,both,both,False,CpG:,1356,610,101069133,101072168,3035,0,101070493,*,27419,Naglu
chr11,101082454,101082790,41.6390998031957,39.2306709820974,1.0613914766382,1,both,both,False,CpG:,1356,336,101081647,101084454,2807,0,101082790,*,71743,Coasy
chr11,101087188,101087620,18.8005754744291,23.3500460121784,0.805162245274528,0.7,both,both,False,CpG:,1356,432,101085962,101091046,5084,0,101087620,*,21428,Mlx
chr11,101095192,101095716,22.1573213836138,12.1644465200037,1.82148208282042,0.7,both,both,False,CpG:,1356,524,101094708,101096076,1368,0,101095716,*,19183,Psmc3ip
chr11,101119528,101120199,29.3427839464572,31.8035102591745,0.922627210246156,1,both,both,False,CpG:,1356,671,101116854,101121535,4681,0,101120199,*,103733,Tubg1
chr11,101155841,101156193,16.6657874497612,9.00448105339705,1.85083264109638,0.4,both,both,False,CpG:,1356,352,101153980,101158248,4268,0,101156193,*,103768,Tubg2
chr11,101164012,101164528,27.8257171460862,26.1231792396159,1.06517345729069,0.7,both,exo_only,False,CpG:,1356,516,101162212,101165678,3466,796,101165324,*,217198,Plekhh3
chr11,101170343,101171334,33.7071706283727,41.2904748346689,0.816342528472716,0.7,both,both,False,CpG:,1356,991,101169199,101175142,5943,0,101171334,*,217198,Plekhh3
chr11,101173668,101174298,40.5963795758888,52.8009001009687,0.768857718301358,0.4,both,endo_only,False,CpG:,1356,630,101170809,101175167,4358,1145,101175443,*,12777,Ccr10
chr11,101225891,101226550,17.4621239827398,9.17153895198074,1.90394699015791,0.7,both,both,False,CpG:,1357,659,101224728,101227486,2758,0,101226550,*,14055,Ezh1
chr11,101246227,101246682,15.9688828930124,13.9628750262698,1.14366725068931,0.7,both,exo_only,False,CpG:,1357,455,101245497,101248885,3388,0,101246682,*,28084,Vps25
chr11,101253628,101254071,13.0258125067783,2.0264059980168,6.42803688872141,0.1,both,exo_only,False,CpG:,1357,443,101252885,101255596,2711,0,101254071,*,28084,Vps25
chr11,101260496,101260867,12.799192662509,17.1258443274088,0.747361263936324,0.7,both,both,False,CpG:,1357,371,101259205,101262703,3498,0,101260867,*,69847,Wnk4
chr11,101263778,101263994,6.4011313054047,5.20593025114669,1.22958453083284,1,both,exo_only,False,CpG:,1357,216,101263211,101266128,2917,-1314,101262680,*,69847,Wnk4
chr11,101301859,101302400,29.7514867195388,31.5094471615034,0.944208464434361,1,both,both,False,CpG:,1357,541,101301438,101302629,1191,0,101302400,*,56208,Becn1
chr11,101315820,101316232,19.2355518828498,14.8983274162081,1.29112156992356,1,both,both,False,CpG:,1357,412,101315552,101317802,2250,0,101316232,*,19192,Psme3
chr11,101417026,101417491,6.88615651107061,19.0469823820028,0.36153530112871,0.8,both,endo_only,False,CpG:,1358,465,101415869,101418292,2423,0,101417491,*,69684,Aarsd1
chr11,101424972,101425717,20.7882850291399,29.4169294535065,0.706677597401722,0.7,both,both,False,CpG:,1358,745,101423750,101427348,3598,0,101425717,*,217201,Rundc1
chr11,101442488,101442853,40.8705484488546,50.7686284046984,0.805035505845422,0.7,both,both,False,CpG:,1358,365,101440604,101443772,3168,42,101442895,*,19942,Rpl27
chr11,101465636,101466362,29.8591248277416,23.2852352003509,1.28232008699193,0.2,both,both,False,CpG:,1359,726,101459289,101469740,10451,0,101466362,*,26949,Vat1
chr11,101467815,101468159,27.564875474326,19.949753980211,1.38171505782321,0.1,both,both,False,CpG:,1359,344,101459289,101472368,13079,-16,101468143,*,11858,Rnd2
chr11,101551776,101551977,110.509529608554,261.247692862595,0.423006719782506,0.1,both,both,False,CpG:,1359,201,101550080,101554331,4251,0,101551977,*,12189,Brca1
chr11,101665482,101665851,20.9029861153816,19.158466814108,1.09105735433845,0.7,both,both,False,CpG:,1360,369,101662078,101670671,8593,0,101665851,*,80981,Arl4d
chr11,101732722,101733107,29.389797513203,21.8922844340796,1.34247285164321,1,both,both,False,CpG:,1361,385,101732119,101734351,2232,0,101733107,*,217207,Dhx8
chr11,101784509,101785248,30.9538343467404,17.3933947306009,1.77963156854493,0.2,both,both,False,CpG:,1361,739,101780337,101787142,6805,0,101785248,*,18612,Etv4
chr11,101963804,101964286,30.3608718006667,5.24589744194017,5.78754581779203,0.1,both,exo_only,False,CpG:,1362,482,101961979,101964734,2755,2729,101967015,*,74499,Sost
chr11,101984403,101984969,23.8217403169711,31.0426025730831,0.767388631829045,0.7,both,both,False,CpG:,1363,566,101983231,101987145,3914,0,101984969,*,72349,Dusp3
chr11,102026466,102026950,22.414727326172,22.2917099454932,1.00551852598924,1,both,both,False,CpG:,1363,484,102025582,102028073,2491,0,102026950,*,13384,Mpp3
chr11,102087178,102087735,22.2315259368625,15.2878706835309,1.45419374594866,0.7,both,both,False,CpG:,1363,557,102086292,102090016,3724,720,102088455,*,50997,Mpp2
chr11,102088448,102088829,22.2315259368625,15.2878706835309,1.45419374594866,0.7,both,both,False,CpG:,1363,381,102086292,102090016,3724,0,102088829,*,50997,Mpp2
chr11,102145529,102146014,15.5101818310983,10.4582664956189,1.48305475267776,0.4,both,exo_only,False,CpG:,1364,485,102142516,102147486,4970,0,102146014,*,217214,Nags
chr11,102156162,102156447,18.2088092302031,12.788457964425,1.42384713472542,0.7,both,both,False,CpG:,1364,285,102155096,102157738,2642,0,102156447,*,76547,Tmem101
chr11,102184903,102185342,21.5059666701714,16.22694835272,1.3253241584741,0.7,both,both,False,CpG:,1364,439,102182504,102186343,3839,0,102185342,*,268490,Lsm12
chr11,102229651,102230283,28.4391870682998,21.6437797339003,1.31396583304514,0.7,both,both,False,CpG:,1364,632,102226755,102231687,4932,0,102230283,*,102465892,Mir8101
chr11,102248721,102249264,8.25528843650323,15.6049183428644,0.529018368127384,1,both,both,False,CpG:,1365,543,102247785,102249455,1670,0,102249264,*,217216,Hrob
chr11,102284740,102284981,21.6119624025038,35.5516609296775,0.607903030051199,0.1,both,both,False,CpG:,1365,241,102283621,102286017,2396,0,102284981,*,72053,Tmub2
chr11,102295921,102297391,15.239458119249,20.551643158231,0.741520179282871,0.7,both,both,False,CpG:,1365,1470,102295211,102299510,4299,0,102297391,*,217218,Atxn7l3
chr11,102308956,102309471,24.1258874697954,27.1937158097113,0.887186129274017,0.7,both,both,False,CpG:,1365,515,102308096,102311381,3285,0,102309471,*,21429,Ubtf
chr11,102316660,102319603,14.3264381744444,21.7338195428619,0.659177193690729,0.4,both,both,False,CpG:,1365,2943,102315791,102322038,6247,0,102319603,*,21429,Ubtf
chr11,102319886,102320237,13.9661635918602,27.0872040750192,0.515600043222632,0.2,both,both,False,CpG:,1365,351,102317855,102322038,4183,-144,102320093,*,21429,Ubtf
chr11,102393274,102393802,34.258265582606,33.4906900631981,1.02291907147806,0.7,both,both,False,CpG:,1366,528,102392194,102395735,3541,0,102393802,*,51799,Rundc3a
chr11,102407257,102407856,19.4436759082922,15.8985652856018,1.22298305281049,0.7,both,both,False,CpG:,1366,599,102404424,102412340,7916,0,102407856,*,68066,Slc25a39
chr11,102408346,102408573,19.4436759082922,15.8985652856018,1.22298305281049,0.7,both,both,False,CpG:,1366,227,102404424,102412340,7916,-400,102408173,*,68066,Slc25a39
chr11,102437373,102438878,7.43164094457861,12.4854486106719,0.595224182671854,0.7,both,endo_only,False,CpG:,1366,1505,102437352,102439613,2261,899,102439777,*,217219,Fam171a2
chr11,102447127,102447776,13.929144204259,14.156898560422,0.983912129115638,0.7,both,both,False,CpG:,1366,649,102442502,102448535,6033,0,102447776,*,217219,Fam171a2
chr11,102455819,102456072,13.6369819107234,13.1589812860432,1.03632504783537,1,both,both,False,CpG:,1366,253,102453830,102457745,3915,118,102456190,*,16399,Itga2b
chr11,102467090,102467394,25.751994364444,43.9801418827382,0.58553686418532,0.2,both,both,False,CpG:,1366,304,102464438,102470937,6499,0,102467394,*,16399,Itga2b
chr11,102555764,102556459,27.6562428726011,27.935890501011,0.989989664786247,1,both,both,False,CpG:,1367,695,102553824,102557343,3519,0,102556459,*,237943,Gpatch8
chr11,102604501,102606498,31.3119158123891,23.3171890526297,1.34286837670331,0.7,both,both,False,CpG:,1367,1997,102602139,102607155,5016,105,102606603,*,57265,Fzd2
chr11,102697575,102697952,30.7830663528498,18.5749179550671,1.65723834836387,0.4,both,both,False,CpG:,1368,377,102696430,102699528,3098,0,102697952,*,52715,Ccdc43
